Tool,ID,Page,Label,F1,SpatialDist
AdobeExtract,18.tar_1402.2492.gz_QuanRegv_arXiv_V1_black.pdf,20,table,0.0,0.33297297297297296
AdobeExtract,14.tar_1402.0016.gz_3dquiverDEv2_black.pdf,6,table,0.0,0.0
AdobeExtract,14.tar_1402.0048.gz_paper_black.pdf,2,table,0.10328638497652583,0.6345475910693302
AdobeExtract,14.tar_1402.0092.gz_mutualarXiv_black.pdf,6,table,0.04081632653061224,0.5161290322580645
AdobeExtract,14.tar_1402.0104.gz_Manuscript_black.pdf,4,table,0.34375,0.5758513931888545
AdobeExtract,14.tar_1402.0134.gz_wholePaper-version51_black.pdf,14,table,0.14673913043478262,0.5915721231766613
AdobeExtract,14.tar_1402.0134.gz_wholePaper-version51_black.pdf,15,table,0.23809523809523808,0.6329331046312179
AdobeExtract,14.tar_1402.0306.gz_Be_TOSM_black.pdf,4,table,0.013157894736842106,0.4120982986767486
AdobeExtract,14.tar_1402.0321.gz_positrons2014_black.pdf,16,table,0.1038961038961039,0.5644319550381373
AdobeExtract,14.tar_1402.0347.gz_KurikshaPostaVaneeva_LT10_black.pdf,6,table,0.0,0.0
AdobeExtract,14.tar_1402.0369.gz_weighted_correlation_logistic_v2_black.pdf,10,table,0.02061855670103093,0.25975473801560756
AdobeExtract,14.tar_1402.0402.gz_arxiv2_black.pdf,16,table,0.1627906976744186,0.6222222222222222
AdobeExtract,14.tar_1402.0438.gz_XYZ-11_black.pdf,4,table,0.0,0.0
AdobeExtract,14.tar_1402.0479.gz_SK-paper2_black.pdf,15,table,0.0,0.0
AdobeExtract,14.tar_1402.0507.gz_CFMRT_black.pdf,39,table,0.0,0.0
AdobeExtract,14.tar_1402.0523.gz_technique_black.pdf,3,table,0.0,0.0
AdobeExtract,14.tar_1402.0525.gz_witsen_paper_black.pdf,3,table,0.0,0.0
AdobeExtract,14.tar_1402.0595.gz_CHM_arxiv_black.pdf,8,table,0.1166666666666667,0.45863570391872277
AdobeExtract,15.tar_1402.0697.gz_papermc_black.pdf,16,table,0.0,0.0
AdobeExtract,15.tar_1402.0793.gz_ne20mg24_black.pdf,10,table,0.1487603305785124,0.4519230769230769
AdobeExtract,15.tar_1402.0793.gz_ne20mg24_black.pdf,11,table,0.05673758865248226,0.5446559297218155
AdobeExtract,15.tar_1402.0793.gz_ne20mg24_black.pdf,15,table,0.038834951456310676,0.4675834970530452
AdobeExtract,15.tar_1402.0793.gz_ne20mg24_black.pdf,8,table,0.0,0.0
AdobeExtract,15.tar_1402.0794.gz_AnandArazyMandayamNovGameSec2013CameraReady_black.pdf,3,table,0.1651376146788991,0.9328968903436988
AdobeExtract,15.tar_1402.0807.gz_DMFT_ED_restricted_16_black.pdf,8,table,0.0332541567695962,0.5167446885127835
AdobeExtract,15.tar_1402.0877.gz_bab_v8_black.pdf,6,table,0.048048048048048055,0.44576362655153806
AdobeExtract,15.tar_1402.1046.gz_draft_black.pdf,16,table,0.0,0.208955223880597
AdobeExtract,15.tar_1402.1046.gz_draft_black.pdf,17,table,0.0,0.0
AdobeExtract,15.tar_1402.1079.gz_ms_black.pdf,2,table,0.0,0.41201716738197425
AdobeExtract,15.tar_1402.1085.gz_Tinetti_RS_black.pdf,8,table,0.06451612903225806,0.2528387585162756
AdobeExtract,15.tar_1402.1144.gz_selection_black.pdf,11,table,0.07142857142857142,0.5764331210191083
AdobeExtract,15.tar_1402.1164.gz_Bdecays_black.pdf,6,table,0.04494382022471911,0.6191950464396285
AdobeExtract,15.tar_1402.1182.gz_manuscript_black.pdf,1,table,0.17687074829931973,0.5084745762711864
AdobeExtract,15.tar_1402.1187.gz_Z-1ILCa_black.pdf,8,table,0.02127659574468085,0.5121212121212121
AdobeExtract,16.tar_1402.1213.gz_Community_Detection_arXiv_black.pdf,20,table,0.0,0.0
AdobeExtract,14.tar_1402.0243.gz_submitted_version_black.pdf,14,table,0.03636363636363636,0.6198083067092651
AdobeExtract,15.tar_1402.0779.gz_unlocbox-note-010_black.pdf,7,table,0.0,0.0
AdobeExtract,15.tar_1402.0888.gz_paper_black.pdf,10,table,0.20408163265306123,0.6666666666666666
AdobeExtract,15.tar_1402.1162.gz_Manuscript_noise_09_june_black.pdf,3,table,0.4444444444444444,0.6825396825396826
AdobeExtract,17.tar_1402.1690.gz_bands_black.pdf,6,table,0.42857142857142855,0.7457627118644068
AdobeExtract,17.tar_1402.1782.gz_Bacon_third_final_black.pdf,6,table,0.0,0.0
AdobeExtract,18.tar_1402.2350.gz_paper_black.pdf,12,table,0.011904761904761904,0.45427059712774
AdobeExtract,17.tar_1402.1707.gz_STE_QUEST_black.pdf,1,table,0.20338983050847456,0.6474358974358975
AdobeExtract,17.tar_1402.1742.gz_u33me_black.pdf,7,table,0.0,0.0
AdobeExtract,17.tar_1402.1760.gz_AnisotropicSNV2_black.pdf,7,table,0.0,0.0
AdobeExtract,17.tar_1402.1778.gz_cross_analysis-TSMC-arxiv_black.pdf,6,table,0.059113300492610835,0.42005813953488375
AdobeExtract,17.tar_1402.1782.gz_Bacon_third_final_black.pdf,14,table,0.12264150943396226,0.5428881650380022
AdobeExtract,17.tar_1402.1782.gz_Bacon_third_final_black.pdf,15,table,0.17964071856287425,0.5846477392218717
AdobeExtract,17.tar_1402.2253.gz_localisation2_black.pdf,20,table,0.15962441314553993,0.6857419980601358
AdobeExtract,17.tar_1402.2282.gz_paper_black.pdf,1,table,0.0,0.0
AdobeExtract,17.tar_1402.2284.gz_KDAR_xsec_black.pdf,4,table,0.29885057471264365,0.7563025210084033
AdobeExtract,17.tar_1402.2285.gz_MonojetEFT_black.pdf,25,table,0.07100591715976333,0.7641772544158661
AdobeExtract,18.tar_1402.2302.gz_ACSE_NO_R8_black.pdf,4,table,0.03896103896103896,0.4891222805701425
AdobeExtract,18.tar_1402.2304.gz_bmc_ProtNetw_Muscular_black.pdf,30,table,0.3559322033898305,0.6428571428571429
AdobeExtract,16.tar_1402.1339.gz_ospEMPrev_black.pdf,11,table,0.0,0.0
AdobeExtract,16.tar_1402.1374.gz_Fan20140428arxiv_black.pdf,1,table,0.04938271604938271,0.5645645645645646
AdobeExtract,16.tar_1402.1386.gz_wbsc16-singer-arxiv_black.pdf,5,table,0.16279069767441862,0.6236559139784946
AdobeExtract,16.tar_1402.1473.gz_partial_journal_black.pdf,12,table,0.1111111111111111,0.6869565217391305
AdobeExtract,16.tar_1402.1473.gz_partial_journal_black.pdf,4,table,0.02228412256267409,0.692260816575259
AdobeExtract,16.tar_1402.1484.gz_EmiPsa13_black.pdf,1,table,1.0,0.8888888888888888
AdobeExtract,16.tar_1402.1649.gz_PLSIMs-20131106_black.pdf,18,table,0.0,0.403954802259887
AdobeExtract,16.tar_1402.1676.gz_Miteva_etal2014_black.pdf,11,table,0.0,0.0
AdobeExtract,16.tar_1402.1676.gz_Miteva_etal2014_black.pdf,16,table,0.0047732696897374695,0.2437745740498034
AdobeExtract,19.tar_1402.2849.gz_Paper_black.pdf,10,table,0.02444987775061125,0.4954954954954955
AdobeExtract,19.tar_1402.2877.gz_bigeometric_runge__Son_black.pdf,11,table,0.0,0.0
AdobeExtract,19.tar_1402.2956.gz_CUJET2.0_black.pdf,21,table,0.5671641791044776,0.7926829268292683
AdobeExtract,19.tar_1402.2961.gz_baxterinvolution3_black.pdf,24,table,0.04761904761904762,0.5906735751295337
AdobeExtract,20.tar_1402.3464.gz_Mean_LPM_SICON_black.pdf,34,table,0.0,0.0
AdobeExtract,20.tar_1402.3523.gz_arxiv_paper_black.pdf,20,table,0.0,0.34074074074074073
AdobeExtract,20.tar_1402.3545.gz_paper_black.pdf,10,table,0.0,0.0
AdobeExtract,20.tar_1402.3545.gz_paper_black.pdf,14,table,0.08906882591093117,0.5201401050788091
AdobeExtract,20.tar_1402.3575.gz_bidding_arxiv_black.pdf,20,table,0.010526315789473684,0.3490783410138249
AdobeExtract,20.tar_1402.3602.gz_ms_black.pdf,20,table,0.022935779816513763,0.431980906921241
AdobeExtract,21.tar_1402.4127.gz_YY2j_black.pdf,41,table,0.0,0.3341404358353511
AdobeExtract,21.tar_1402.4127.gz_YY2j_black.pdf,44,table,0.0,0.0
AdobeExtract,21.tar_1402.4170.gz_A1689SLWL_V6_black.pdf,19,table,0.022857142857142857,0.47811554989654625
AdobeExtract,21.tar_1402.4222.gz_MAP_MAC_vortex-ring_WSM_black.pdf,16,table,0.06285714285714286,0.4845765563656758
AdobeExtract,21.tar_1402.4238.gz_Paper-TW-Feb-14-0258.R1arxiv_black.pdf,27,table,0.0,0.0
AdobeExtract,21.tar_1402.4243.gz_gora_black.pdf,4,table,0.08333333333333333,0.5036764705882353
AdobeExtract,21.tar_1402.4247.gz_Easy_hybrid_NAO-DFT_black.pdf,14,table,0.3181818181818182,0.7989276139410187
AdobeExtract,23.tar_1402.5162.gz_ms_black.pdf,9,table,0.0,0.0
AdobeExtract,23.tar_1402.5201.gz_twistedexpfinREV3_black.pdf,8,table,0.0,0.0
AdobeExtract,23.tar_1402.5222.gz_HQsym_long_140221_black.pdf,42,table,0.0,0.0
AdobeExtract,23.tar_1402.5222.gz_HQsym_long_140221_black.pdf,48,table,0.0,0.0
AdobeExtract,23.tar_1402.5240.gz_ms_black.pdf,20,table,0.0,0.0
AdobeExtract,23.tar_1402.5263.gz_J1622_accepted_black.pdf,4,table,0.0,0.0
AdobeExtract,23.tar_1402.5293.gz_baryonc_HQSS_black.pdf,14,table,0.0814663951120163,0.5536363636363636
AdobeExtract,17.tar_1402.1791.gz_dileptonv2_AuAu_v14_black.pdf,2,table,0.0,0.0
AdobeExtract,17.tar_1402.1817.gz_rp_black.pdf,11,table,0.13924050632911394,0.4337121212121212
AdobeExtract,17.tar_1402.1817.gz_rp_black.pdf,16,table,0.0,0.0
AdobeExtract,17.tar_1402.1838.gz_hep-th-v2_black.pdf,17,table,0.0,0.0
AdobeExtract,17.tar_1402.1860.gz_CorrelationNascimentoFreryCintraabstract_black.pdf,2,table,0.22916666666666666,0.5306666666666666
AdobeExtract,17.tar_1402.1877.gz_BCO-SCO_05022014_black.pdf,3,table,0.0,0.0
AdobeExtract,17.tar_1402.1881.gz_Tactical_FJ_Scheduling_2014-02-08_black.pdf,12,table,0.12977099236641218,0.6165644171779141
AdobeExtract,17.tar_1402.1881.gz_Tactical_FJ_Scheduling_2014-02-08_black.pdf,14,table,0.04912280701754386,0.5114285714285715
AdobeExtract,17.tar_1402.1896.gz_paper_black.pdf,12,table,0.008163265306122448,0.3734290843806104
AdobeExtract,17.tar_1402.1973.gz_softthresh_classification_rev_black.pdf,11,table,0.14285714285714285,0.7258601553829079
AdobeExtract,17.tar_1402.1973.gz_softthresh_classification_rev_black.pdf,14,table,0.11111111111111112,0.6068965517241379
AdobeExtract,17.tar_1402.2042.gz_Rate_Limited_Infra_arXiv_v2_black.pdf,11,table,0.0,0.0
AdobeExtract,17.tar_1402.2161.gz_manuscript3_black.pdf,5,table,0.0,0.0
AdobeExtract,17.tar_1402.2239.gz_cdfAfb9mm_black.pdf,6,table,0.0,0.0
AdobeExtract,24.tar_1402.5996.gz_draft25arxiv_black.pdf,4,table,0.03531300160513644,0.4915492957746479
AdobeExtract,24.tar_1402.6015.gz_gyounes1550_TimeResSpec_black.pdf,5,table,0.0,0.0
AdobeExtract,24.tar_1402.6023.gz_mT1201305_black.pdf,3,table,0.0,0.0
AdobeExtract,24.tar_1402.6028.gz_paper_black.pdf,21,table,0.014084507042253521,0.21390374331550802
AdobeExtract,24.tar_1402.6034.gz_manuscript-arxiv-cleaned_black.pdf,2,table,0.24561403508771928,0.680373831775701
AdobeExtract,24.tar_1402.6035.gz_annealedIS_latent_v6_black.pdf,19,table,0.060606060606060615,0.5242290748898678
AdobeExtract,18.tar_1402.2353.gz_23328_black.pdf,6,table,0.11666666666666667,0.5697151424287856
AdobeExtract,18.tar_1402.2366.gz_SFADE_black.pdf,11,table,0.0,0.0
AdobeExtract,18.tar_1402.2390.gz_CL_tech_rept_black.pdf,6,table,0.0,0.0
AdobeExtract,18.tar_1402.2467.gz_Camilli_Carlini_Marchi_ARXIV_black.pdf,18,table,0.0,0.0
AdobeExtract,18.tar_1402.2478.gz_Stripes1_CA_17_black.pdf,4,table,0.0,0.5806451612903226
AdobeExtract,18.tar_1402.2492.gz_QuanRegv_arXiv_V1_black.pdf,24,table,0.13636363636363635,0.4742647058823529
AdobeExtract,18.tar_1402.2528.gz_arxAxUCRv2_black.pdf,19,table,0.0,0.0
AdobeExtract,18.tar_1402.2571.gz_crab_iqueye_ntt2009_v17_arXive_black.pdf,4,table,0.0,0.0
AdobeExtract,19.tar_1402.2679.gz_bio_v5_black.pdf,20,table,0.05405405405405404,0.4503582395087001
AdobeExtract,19.tar_1402.2699.gz_paper_black.pdf,8,table,0.0,0.0
AdobeExtract,19.tar_1402.2713.gz_BVS_TechReport_2014_black.pdf,20,table,0.0,0.0
AdobeExtract,19.tar_1402.2713.gz_BVS_TechReport_2014_black.pdf,27,table,0.0,0.19987585350713843
AdobeExtract,19.tar_1402.2713.gz_BVS_TechReport_2014_black.pdf,4,table,0.0,0.0
AdobeExtract,19.tar_1402.2980.gz_surveypaper_draft_revII_arxiv_black.pdf,2,table,0.05240174672489083,0.4181259600614439
AdobeExtract,19.tar_1402.2989.gz_csathy6_black.pdf,4,table,0.0,0.0
AdobeExtract,19.tar_1402.2992.gz_hoIX_nustar_astroph_black.pdf,2,table,0.0,0.0
AdobeExtract,19.tar_1402.2992.gz_hoIX_nustar_astroph_black.pdf,6,table,0.0,0.0
AdobeExtract,19.tar_1402.3012.gz_cubi_mmm_v2_black.pdf,3,table,0.0,0.0
AdobeExtract,19.tar_1402.3094.gz_Li-plsma-PRA_black.pdf,8,table,0.002136752136752137,0.4569513055751588
AdobeExtract,20.tar_1402.3129.gz_RadHardPixel_black.pdf,8,table,0.049586776859504134,0.5714285714285714
AdobeExtract,20.tar_1402.3136.gz___userfs_ez537_w2k_Desktop_Articolo_gruppo_ipercubico_zappa_black.pdf,12,table,0.07326007326007326,0.5426653883029722
AdobeExtract,20.tar_1402.3146.gz_QED_sim_submitted_black.pdf,13,table,0.0,0.0
AdobeExtract,20.tar_1402.3246.gz_HasseWittArxiv_black.pdf,14,table,0.012931034482758619,0.4796553374820488
