Tool,ID,Page,Label,F1,SpatialDist
AdobeExtract,72.tar_1406.2710.gz_nips2014_black.pdf,3,table,0.21951219512195122,0.9507772020725389
AdobeExtract,68.tar_1406.0055.gz_2014-05-27-AFPV_black.pdf,2,table,0.11764705882352942,0.5586206896551724
AdobeExtract,68.tar_1406.0130.gz_perhV4_black.pdf,21,table,0.01680672268907563,0.2222222222222222
AdobeExtract,68.tar_1406.0148.gz_chromosomes_black.pdf,2,table,0.1342281879194631,0.5797249108507386
AdobeExtract,68.tar_1406.0200.gz_Exact_MaxLOG_MAP_v2_R1_black.pdf,3,table,0.13740458015267176,0.6740506329113924
AdobeExtract,68.tar_1406.0223.gz_aman-tkde-arxiv_black.pdf,11,table,0.0,0.0
AdobeExtract,68.tar_1406.0238.gz_paper_springer_black.pdf,13,table,0.3859649122807017,0.6426229508196721
AdobeExtract,68.tar_1406.0486.gz_arxiv_black.pdf,5,table,0.09333333333333334,0.6454630495790459
AdobeExtract,68.tar_1406.0499.gz_V446Cep_black.pdf,19,table,0.0,0.0
AdobeExtract,68.tar_1406.0546.gz_TOTEM-14-01_black.pdf,7,table,0.0,0.4689655172413793
AdobeExtract,68.tar_1406.0557.gz_radiativeNuSUSYBreak_black.pdf,29,table,0.007662835249042146,0.3484708063021316
AdobeExtract,68.tar_1406.0557.gz_radiativeNuSUSYBreak_black.pdf,38,table,0.015625,0.4229607250755287
AdobeExtract,68.tar_1406.0617.gz_twodm_black.pdf,12,table,0.0661764705882353,0.49955555555555553
AdobeExtract,69.tar_1406.1190.gz_mainseq_astroph_black.pdf,3,table,0.15384615384615385,0.5870646766169154
AdobeExtract,70.tar_1406.1221.gz_swan_v1_black.pdf,3,table,0.13026819923371646,0.5005662514156285
AdobeExtract,70.tar_1406.1231.gz_qsar_dnn_arxiv_v1_black.pdf,11,table,0.35051546391752575,0.5993431855500821
AdobeExtract,70.tar_1406.1231.gz_qsar_dnn_arxiv_v1_black.pdf,6,table,0.10176991150442478,0.695364238410596
AdobeExtract,70.tar_1406.1280.gz_jstsp_lexicon_black.pdf,18,table,0.0,0.0
AdobeExtract,70.tar_1406.1353.gz_a32_v10-2_black.pdf,21,table,0.0,0.0
AdobeExtract,71.tar_1406.2198.gz_PSR-Observation-V2_black.pdf,3,table,0.11111111111111112,0.5601436265709157
AdobeExtract,71.tar_1406.2204.gz_CNL-final_black.pdf,7,table,0.0,0.14696058784235136
AdobeExtract,71.tar_1406.2205.gz_ComparisonMultiplexCommunities_black.pdf,7,table,0.0,0.0
AdobeExtract,71.tar_1406.2235.gz_nips2014_MG_1_black.pdf,6,table,0.0,0.0
AdobeExtract,71.tar_1406.2264.gz_paper_black.pdf,4,table,0.05204460966542752,0.548
AdobeExtract,71.tar_1406.2276.gz_PhenoDraft_black.pdf,13,table,1.0,0.9130434782608695
AdobeExtract,71.tar_1406.2276.gz_PhenoDraft_black.pdf,5,table,0.1818181818181818,0.6124401913875598
AdobeExtract,68.tar_1406.0238.gz_paper_springer_black.pdf,20,table,0.0,0.0
AdobeExtract,68.tar_1406.0486.gz_arxiv_black.pdf,22,table,0.18897637795275593,0.5211995863495347
AdobeExtract,68.tar_1406.0619.gz_UMK3s2_black.pdf,44,table,0.0299625468164794,0.37083333333333335
AdobeExtract,69.tar_1406.0812.gz_slvm_black.pdf,10,table,0.05825242718446602,0.7460674157303371
AdobeExtract,70.tar_1406.1354.gz_entropyComplexity_2DFM_V3_black.pdf,5,table,0.3125,0.6804979253112033
AdobeExtract,71.tar_1406.2192.gz_main_black.pdf,30,table,0.0,0.0
AdobeExtract,71.tar_1406.2471.gz_arXivFinal_black.pdf,3,table,0.0,0.0
AdobeExtract,72.tar_1406.2710.gz_nips2014_black.pdf,4,table,0.21014492753623187,0.4303305249513934
AdobeExtract,72.tar_1406.2710.gz_nips2014_black.pdf,8,table,0.0,0.0
