Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
RefExtract,71.tar_1604.05976.gz_kuang2016_black.pdf,9,reference,0.6648356107121431,0.5285225746232282,0.6939428496536779,0.6430745418272629
RefExtract,65.tar_1604.03311.gz_vdHeydt_ClimSensNonlin_arxiv_black.pdf,21,reference,0.5740150059819056,0.5563323531235866,0.4629634312052837,0.656515211864668
RefExtract,73.tar_1604.07109.gz_main_black.pdf,7,reference,0.1,0.3819074032767062,0.3317089178495545,0.6935308699674594
RefExtract,75.tar_1604.07926.gz_champ_vfinal3_black.pdf,13,reference,0.6978027134577892,0.3311160928159391,0.5512952932400725,0.6933674923629818
RefExtract,75.tar_1604.07561.gz_ASR_FD_R2_black.pdf,13,reference,0.6332472984550219,0.6959261628482216,0.3514992790234257,0.5811631050987518
RefExtract,73.tar_1604.06677.gz_ATGC_VecPol_black.pdf,21,reference,0.6430603708578033,0.3561300043729667,0.5241933645035914,0.470803734334507
RefExtract,73.tar_1604.06859.gz_transport-entropy_black.pdf,12,reference,0.1,0.5803930079414527,0.3130256543602807,0.4547373735788746
RefExtract,76.tar_1604.08100.gz_ms_arxiv_black.pdf,31,reference,0.4421158903707454,0.7132516949325953,0.3804406726898808,0.692081557519034
RefExtract,77.tar_1604.08420.gz_DRS_black.pdf,4,reference,0.6074899424251885,0.7984547107915738,0.4442497959819981,0.6697435478011725
RefExtract,68.tar_1604.04525.gz_cond_SJ_black.pdf,9,reference,0.5760087158425293,0.7222768948394416,0.5265614813652413,0.4931331196517863
RefExtract,70.tar_1604.05246.gz_NaisseVaz_HnOdd_black.pdf,33,reference,0.5140857846708405,0.4807531361017831,0.5627813924189058,0.6836243455232733
RefExtract,70.tar_1604.05326.gz_numerical-attractor_v2_black.pdf,17,reference,0.5142915305392768,0.5419990397348132,0.4121537719555672,0.667686571694872
RefExtract,69.tar_1604.04867.gz_KIC_10684673_and_KIC_12216817_black.pdf,4,reference,0.6919774244044099,0.7656752687622455,0.6443756712076049,0.4027912561317232
