Tool,ID,Page,Label,SpatialDist
Tika,68.tar_1406.0418.gz_paper_jh_1_black.pdf,2,paragraph,0.29745042492917845
PyMuPDF,68.tar_1406.0418.gz_paper_jh_1_black.pdf,2,paragraph,0.2970259518848266
Tika,78.tar_1406.6027.gz_Hooperon_arXiv2_black.pdf,3,paragraph,0.39885008517887566
PyMuPDF,78.tar_1406.6027.gz_Hooperon_arXiv2_black.pdf,3,paragraph,0.39851301115241633
Tika,72.tar_1406.2994.gz_w-jet-july17_black.pdf,0,paragraph,0.004819277108433795
PyMuPDF,72.tar_1406.2994.gz_w-jet-july17_black.pdf,0,paragraph,0.004815409309791363
Tika,71.tar_1406.2198.gz_PSR-Observation-V2_black.pdf,10,paragraph,0.3144246353322528
PyMuPDF,71.tar_1406.2198.gz_PSR-Observation-V2_black.pdf,10,paragraph,0.3124391036050666
Tika,74.tar_1406.4027.gz_RSI_VisFTRaman_ver6_black.pdf,0,paragraph,0.4711971197119712
PyMuPDF,74.tar_1406.4027.gz_RSI_VisFTRaman_ver6_black.pdf,0,paragraph,0.4739884393063584
Tika,68.tar_1406.0404.gz_Li_etal_black.pdf,5,paragraph,0.6405023547880692
PyMuPDF,68.tar_1406.0404.gz_Li_etal_black.pdf,5,paragraph,0.6490566037735849
Tika,70.tar_1406.1832.gz_Rykovanov-TSPaper_black.pdf,32,paragraph,0.383177570093458
PyMuPDF,70.tar_1406.1832.gz_Rykovanov-TSPaper_black.pdf,32,paragraph,0.38063179699637495
Tika,71.tar_1406.2140.gz_ruled_v10_black.pdf,1,paragraph,0.39743589743589747
PyMuPDF,71.tar_1406.2140.gz_ruled_v10_black.pdf,1,paragraph,0.3969790859798606
Tika,70.tar_1406.1786.gz_tasi-writeup_black.pdf,29,paragraph,0.4125677139761647
PyMuPDF,70.tar_1406.1786.gz_tasi-writeup_black.pdf,29,paragraph,0.41391304347826086
Tika,68.tar_1406.0520.gz_entropy_arx_black.pdf,12,paragraph,0.3904026026840179
PyMuPDF,68.tar_1406.0520.gz_entropy_arx_black.pdf,12,paragraph,0.39147909967845657
Tika,68.tar_1406.0338.gz_boxscott-last-arxiv_black.pdf,8,paragraph,0.36846183649748165
