Tool,ID,Page,Label,SpatialDist
Tika,231.tar_1710.04440.gz_Li2N_arxiv_black.pdf,1,paragraph,0.2764565992865636
PyMuPDF,231.tar_1710.04440.gz_Li2N_arxiv_black.pdf,1,paragraph,0.2737030411449017
Tika,238.tar_1710.07373.gz_paper_black.pdf,5,paragraph,0.4781289506953224
PyMuPDF,238.tar_1710.07373.gz_paper_black.pdf,5,paragraph,0.4769736842105263
Tika,242.tar_1710.08743.gz_paper111_black.pdf,11,paragraph,0.33513027852650495
PyMuPDF,242.tar_1710.08743.gz_paper111_black.pdf,11,paragraph,0.33034914950760963
Tika,246.tar_1710.10578.gz_ArXiv_black.pdf,4,paragraph,0.719114051488566
PyMuPDF,246.tar_1710.10578.gz_ArXiv_black.pdf,4,paragraph,0.7238067937508958
Tika,245.tar_1710.10315.gz_Draft_4_Suppression_of_blow-up_in_Parabolic-Parabolic_Patlak-Keller-Segel_via_strictly_monotone_shear_flows_black.pdf,24,paragraph,0.28038897893030795
PyMuPDF,245.tar_1710.10315.gz_Draft_4_Suppression_of_blow-up_in_Parabolic-Parabolic_Patlak-Keller-Segel_via_strictly_monotone_shear_flows_black.pdf,24,paragraph,0.2836576912823247
Tika,231.tar_1710.04276.gz_PIMRC_SingleColumn_black.pdf,7,paragraph,0.6543494996150886
PyMuPDF,231.tar_1710.04276.gz_PIMRC_SingleColumn_black.pdf,7,paragraph,0.6534704370179949
Tika,245.tar_1710.10114.gz_serval_black.pdf,2,paragraph,0.3818110544884359
PyMuPDF,245.tar_1710.10114.gz_serval_black.pdf,2,paragraph,0.3816614420062696
Tika,231.tar_1710.04387.gz_Purification_black.pdf,7,paragraph,0.3272944455504678
PyMuPDF,231.tar_1710.04387.gz_Purification_black.pdf,7,paragraph,0.32510451921162653
Tika,247.tar_1710.10834.gz_agujournaltemplate_arxiv_black.pdf,5,paragraph,0.4231476835591236
PyMuPDF,247.tar_1710.10834.gz_agujournaltemplate_arxiv_black.pdf,5,paragraph,0.4230576441102757
Tika,242.tar_1710.08800.gz_JOURNAL_ARXIV3_black.pdf,21,paragraph,0.29587852494577005
PyMuPDF,242.tar_1710.08800.gz_JOURNAL_ARXIV3_black.pdf,21,paragraph,0.29167562916756296
Tika,245.tar_1710.10293.gz_PPPP_black.pdf,2,paragraph,0.4016849706634572
PyMuPDF,245.tar_1710.10293.gz_PPPP_black.pdf,2,paragraph,0.39427614553204443
Tika,240.tar_1710.07944.gz_project_adeles_black.pdf,28,paragraph,0.31943692474282614
PyMuPDF,240.tar_1710.07944.gz_project_adeles_black.pdf,28,paragraph,0.3151709401709402
Tika,232.tar_1710.04577.gz_Torsion-abelian-varieties_black.pdf,21,paragraph,0.21538461538461534
PyMuPDF,232.tar_1710.04577.gz_Torsion-abelian-varieties_black.pdf,21,paragraph,0.21633393829401087
Tika,245.tar_1710.10007.gz_Flowv4_black.pdf,1,paragraph,0.41865650840843627
PyMuPDF,245.tar_1710.10007.gz_Flowv4_black.pdf,1,paragraph,0.4174090571640683
Tika,242.tar_1710.08638.gz_thesisBib_black.pdf,6,paragraph,0.3462025316455696
PyMuPDF,242.tar_1710.08638.gz_thesisBib_black.pdf,6,paragraph,0.3474118767862814
Tika,224.tar_1710.01530.gz_sGasymptoticsrevised5_black.pdf,77,paragraph,0.29156010230179036
PyMuPDF,224.tar_1710.01530.gz_sGasymptoticsrevised5_black.pdf,77,paragraph,0.29330319299237073
Tika,238.tar_1710.07152.gz_Dynamical_Systems_with_Generalized_Symmetry_black.pdf,36,paragraph,0.3752237737200143
PyMuPDF,238.tar_1710.07152.gz_Dynamical_Systems_with_Generalized_Symmetry_black.pdf,36,paragraph,0.3758941344778255
Tika,237.tar_1710.06763.gz_l2opt_black.pdf,10,paragraph,0.37497540822349007
PyMuPDF,237.tar_1710.06763.gz_l2opt_black.pdf,10,paragraph,0.37428739925299787
Tika,236.tar_1710.06100.gz_Online_pi-learning-computation-201710_black.pdf,19,paragraph,0.18906942392909898
