Tool,ID,Page,Label,SpatialDist
Tika,9.tar_1501.04826.gz_partialimplications_black.pdf,4,paragraph,0.3901884340480832
PyMuPDF,9.tar_1501.04826.gz_partialimplications_black.pdf,4,paragraph,0.3862590401051939
Tika,1.tar_1501.00534.gz_graphene_laser_final_black.pdf,7,paragraph,0.28118183620860604
PyMuPDF,1.tar_1501.00534.gz_graphene_laser_final_black.pdf,7,paragraph,0.31950107939553846
Tika,9.tar_1501.04800.gz_fofo_v4_black.pdf,22,paragraph,0.34329131410809877
PyMuPDF,9.tar_1501.04800.gz_fofo_v4_black.pdf,22,paragraph,0.3391274710293115
Tika,1.tar_1501.00049.gz_interactionselection_black.pdf,2,paragraph,0.28094117647058825
PyMuPDF,1.tar_1501.00049.gz_interactionselection_black.pdf,2,paragraph,0.28163742690058485
Tika,14.tar_1501.07457.gz_rad_trans_paper_black.pdf,5,paragraph,0.38635970226761296
PyMuPDF,14.tar_1501.07457.gz_rad_trans_paper_black.pdf,5,paragraph,0.3872982821447163
Tika,6.tar_1501.02946.gz_SchmGlaZabLiuDreSch_black.pdf,9,paragraph,0.11855670103092777
PyMuPDF,6.tar_1501.02946.gz_SchmGlaZabLiuDreSch_black.pdf,9,paragraph,0.11779879621668102
Tika,2.tar_1501.01053.gz_paper_black.pdf,6,paragraph,0.41418439716312055
PyMuPDF,2.tar_1501.01053.gz_paper_black.pdf,6,paragraph,0.4130869718724256
Tika,6.tar_1501.03119.gz_MG_Combined_RefReport_v1_black.pdf,11,paragraph,0.0218825422365245
PyMuPDF,6.tar_1501.03119.gz_MG_Combined_RefReport_v1_black.pdf,11,paragraph,0.028145695364238464
Tika,7.tar_1501.03463.gz_wholebrain_black.pdf,20,paragraph,0.3513431934802294
PyMuPDF,7.tar_1501.03463.gz_wholebrain_black.pdf,20,paragraph,0.35294117647058826
Tika,4.tar_1501.02352.gz_Urmossy_HighpT_2014_black.pdf,2,paragraph,0.005228758169934622
