Tool,ID,Page,Label,SpatialDist
Tika,211.tar_1709.07073.gz_DolgopolikMV_Unified_Exactness_I_black.pdf,11,paragraph,0.3483281212412798
PyMuPDF,211.tar_1709.07073.gz_DolgopolikMV_Unified_Exactness_I_black.pdf,11,paragraph,0.34696823869104904
Tika,194.tar_1709.00466.gz_RevueCottetCondmat3_black.pdf,30,paragraph,0.3589222165734621
PyMuPDF,194.tar_1709.00466.gz_RevueCottetCondmat3_black.pdf,30,paragraph,0.357242605052685
Tika,214.tar_1709.08574.gz_main_black.pdf,9,paragraph,0.3972207375734901
PyMuPDF,214.tar_1709.08574.gz_main_black.pdf,9,paragraph,0.49841521394611726
Tika,200.tar_1709.02841.gz_xo_black.pdf,7,paragraph,0.27528384279475987
PyMuPDF,200.tar_1709.02841.gz_xo_black.pdf,7,paragraph,0.2728062554300608
Tika,195.tar_1709.00805.gz_convergence-12_black.pdf,20,paragraph,0.2794386821232459
PyMuPDF,195.tar_1709.00805.gz_convergence-12_black.pdf,20,paragraph,0.2821428571428571
Tika,193.tar_1709.00121.gz_Polyrep-0805_black.pdf,20,paragraph,0.2796460176991151
PyMuPDF,193.tar_1709.00121.gz_Polyrep-0805_black.pdf,20,paragraph,0.2530579506717466
Tika,197.tar_1709.01896.gz_multicoalpaper_black.pdf,12,paragraph,0.3608953860210141
PyMuPDF,197.tar_1709.01896.gz_multicoalpaper_black.pdf,12,paragraph,0.3583238958097395
Tika,216.tar_1709.09091.gz_SynthUSC_arXiv_black.pdf,1,paragraph,0.49371205550737207
PyMuPDF,216.tar_1709.09091.gz_SynthUSC_arXiv_black.pdf,1,paragraph,0.49680701374607644
Tika,204.tar_1709.04486.gz_paper_black.pdf,33,paragraph,0.3323294951284322
PyMuPDF,204.tar_1709.04486.gz_paper_black.pdf,33,paragraph,0.32675753228120513
Tika,195.tar_1709.00819.gz_pentaquark_20171228_black.pdf,7,paragraph,0.34051571882726944
PyMuPDF,195.tar_1709.00819.gz_pentaquark_20171228_black.pdf,7,paragraph,0.339569361101306
Tika,215.tar_1709.08642.gz_dallabonta_black.pdf,13,paragraph,0.45559845559845563
PyMuPDF,215.tar_1709.08642.gz_dallabonta_black.pdf,13,paragraph,0.45736434108527135
Tika,193.tar_1709.00159.gz_conti-frac-arxiv_black.pdf,20,paragraph,0.36271567891972994
PyMuPDF,193.tar_1709.00159.gz_conti-frac-arxiv_black.pdf,20,paragraph,0.36285339824002993
Tika,204.tar_1709.04534.gz_manuscript_black.pdf,16,paragraph,0.0007038535984514738
PyMuPDF,204.tar_1709.04534.gz_manuscript_black.pdf,16,paragraph,0.000698445957743985
Tika,212.tar_1709.07650.gz_main_black.pdf,4,paragraph,0.37116624340691545
PyMuPDF,212.tar_1709.07650.gz_main_black.pdf,4,paragraph,0.3978360382854765
Tika,211.tar_1709.07289.gz_QQM_black.pdf,22,paragraph,0.3797752808988764
PyMuPDF,211.tar_1709.07289.gz_QQM_black.pdf,22,paragraph,0.37753815992157963
Tika,193.tar_1709.00214.gz_2QL_black.pdf,2,paragraph,0.4976343564236322
PyMuPDF,193.tar_1709.00214.gz_2QL_black.pdf,2,paragraph,0.4987864077669903
Tika,216.tar_1709.09072.gz_GeodesicFPP_RevarXiv_black.pdf,11,paragraph,0.3562277580071175
PyMuPDF,216.tar_1709.09072.gz_GeodesicFPP_RevarXiv_black.pdf,11,paragraph,0.34923964341898267
Tika,194.tar_1709.00392.gz_atlasgal_gal_dist_lowres_v2_black.pdf,39,paragraph,0.4126832377310389
