Tool,ID,Page,Label,SpatialDist
Tika,167.tar_1412.4826.gz_ICPP_paper_black.pdf,2,paragraph,0.4097968936678614
PyMuPDF,167.tar_1412.4826.gz_ICPP_paper_black.pdf,2,paragraph,0.4087475149105368
Tika,168.tar_1412.4874.gz_re2g_black.pdf,8,paragraph,0.38553692006098894
PyMuPDF,168.tar_1412.4874.gz_re2g_black.pdf,8,paragraph,0.38396533044420367
Tika,159.tar_1412.0336.gz_cubic_black.pdf,6,paragraph,0.39016276583105625
PyMuPDF,159.tar_1412.0336.gz_cubic_black.pdf,6,paragraph,0.38909306461173676
Tika,159.tar_1412.0531.gz_LF_arxiv_black.pdf,8,paragraph,0.3577361406219818
PyMuPDF,159.tar_1412.0531.gz_LF_arxiv_black.pdf,8,paragraph,0.35717031910803543
Tika,172.tar_1412.7429.gz_draft_sept2014_black.pdf,15,paragraph,0.37331473733147374
PyMuPDF,172.tar_1412.7429.gz_draft_sept2014_black.pdf,15,paragraph,0.37186629526462395
Tika,174.tar_1412.8105.gz_Probabilistic-Kalman-Filter-arXiv_black.pdf,21,paragraph,0.35228708617639626
PyMuPDF,174.tar_1412.8105.gz_Probabilistic-Kalman-Filter-arXiv_black.pdf,21,paragraph,0.3515821195379206
Tika,163.tar_1412.2393.gz_rgeom-paper-2016-05-18_black.pdf,19,paragraph,0.31460055096418726
PyMuPDF,163.tar_1412.2393.gz_rgeom-paper-2016-05-18_black.pdf,19,paragraph,0.3181943297550234
Tika,161.tar_1412.1350.gz_lorentz_timesep_2015_06m_27d_black.pdf,23,paragraph,0.3676926254906011
PyMuPDF,161.tar_1412.1350.gz_lorentz_timesep_2015_06m_27d_black.pdf,23,paragraph,0.36635284486287356
Tika,162.tar_1412.1615.gz_derived_fpinj_20141204_black.pdf,28,paragraph,0.3726944285985929
PyMuPDF,162.tar_1412.1615.gz_derived_fpinj_20141204_black.pdf,28,paragraph,0.3713527851458886
Tika,161.tar_1412.1245.gz_PAVI2014_NL_final_black.pdf,1,paragraph,0.9576352321685015
PyMuPDF,161.tar_1412.1245.gz_PAVI2014_NL_final_black.pdf,1,paragraph,0.9655913978494624
Tika,174.tar_1412.8253.gz_Gupta_VolApprox_final_black.pdf,28,paragraph,0.07829977628635348
PyMuPDF,174.tar_1412.8253.gz_Gupta_VolApprox_final_black.pdf,28,paragraph,0.07739082365948036
Tika,163.tar_1412.2228.gz_article_black.pdf,0,paragraph,0.37747785744411644
PyMuPDF,163.tar_1412.2228.gz_article_black.pdf,0,paragraph,0.37613324899852413
Tika,170.tar_1412.6374.gz_stch_chnl_manna_manil_sri_black.pdf,12,paragraph,0.3818364274962368
PyMuPDF,170.tar_1412.6374.gz_stch_chnl_manna_manil_sri_black.pdf,12,paragraph,0.3789737171464331
Tika,166.tar_1412.3784.gz_main_black.pdf,3,paragraph,0.5216353327364965
PyMuPDF,166.tar_1412.3784.gz_main_black.pdf,3,paragraph,0.5276366895727517
Tika,163.tar_1412.2094.gz_e-gamma-gammagamma-10-03-2015_black.pdf,6,paragraph,0.3187702265372168
PyMuPDF,163.tar_1412.2094.gz_e-gamma-gammagamma-10-03-2015_black.pdf,6,paragraph,0.31799838579499595
Tika,163.tar_1412.2477.gz_main-ext_black.pdf,19,paragraph,0.43500424808836025
PyMuPDF,163.tar_1412.2477.gz_main-ext_black.pdf,19,paragraph,0.43488529014844807
Tika,162.tar_1412.1713.gz_timingjcns_black.pdf,8,paragraph,0.392953581072393
PyMuPDF,162.tar_1412.1713.gz_timingjcns_black.pdf,8,paragraph,0.39144440149465276
Tika,169.tar_1412.5936.gz_subHOrev_black.pdf,4,paragraph,0.34811586772622405
PyMuPDF,169.tar_1412.5936.gz_subHOrev_black.pdf,4,paragraph,0.3407821229050279
Tika,170.tar_1412.6190.gz_active_patterning_asymmetric_transport_black.pdf,12,paragraph,0.415804716590815
PyMuPDF,170.tar_1412.6190.gz_active_patterning_asymmetric_transport_black.pdf,12,paragraph,0.4155574043261231
Tika,164.tar_1412.2680.gz_2.20_black.pdf,3,paragraph,0.36818563041655017
PyMuPDF,164.tar_1412.2680.gz_2.20_black.pdf,3,paragraph,0.36815642458100556
Tika,159.tar_1412.0489.gz_6dv5_black.pdf,8,paragraph,0.33788774002954214
