Tool,ID,Page,Label,SpatialDist
Tika,143.tar_1509.03618.gz_kochenspecker_arxiv_v3_black.pdf,17,paragraph,0.36468984321745057
PyMuPDF,143.tar_1509.03618.gz_kochenspecker_arxiv_v3_black.pdf,17,paragraph,0.35986988529361413
Tika,139.tar_1509.01713.gz_WaveStructure_black.pdf,13,paragraph,0.3323541754091481
PyMuPDF,139.tar_1509.01713.gz_WaveStructure_black.pdf,13,paragraph,0.3260320134793598
Tika,139.tar_1509.01454.gz_andrejczuk-LM_turbulence_black.pdf,21,paragraph,0.2842639593908629
PyMuPDF,139.tar_1509.01454.gz_andrejczuk-LM_turbulence_black.pdf,21,paragraph,0.256544502617801
Tika,149.tar_1509.06553.gz_sigproc-sp_black.pdf,8,paragraph,0.034264803725881594
PyMuPDF,149.tar_1509.06553.gz_sigproc-sp_black.pdf,8,paragraph,0.034213585783092526
Tika,152.tar_1509.08224.gz_Geometric_answer_black.pdf,22,paragraph,0.3519591931370276
PyMuPDF,152.tar_1509.08224.gz_Geometric_answer_black.pdf,22,paragraph,0.35212569316081327
Tika,139.tar_1509.01552.gz_securware2015_black.pdf,1,paragraph,0.5371104815864023
PyMuPDF,139.tar_1509.01552.gz_securware2015_black.pdf,1,paragraph,0.5397648966355898
Tika,145.tar_1509.04816.gz_arxiv_lahiri_black.pdf,3,paragraph,0.3924607329842932
PyMuPDF,145.tar_1509.04816.gz_arxiv_lahiri_black.pdf,3,paragraph,0.3922802601216698
Tika,151.tar_1509.07458.gz_Coherence-Entanglement-arxiv-ver2_black.pdf,6,paragraph,0.4011887072808321
PyMuPDF,151.tar_1509.07458.gz_Coherence-Entanglement-arxiv-ver2_black.pdf,6,paragraph,0.3837549475133368
Tika,145.tar_1509.04734.gz_info_transfer-arxiv_black.pdf,10,paragraph,0.3601603453592353
PyMuPDF,145.tar_1509.04734.gz_info_transfer-arxiv_black.pdf,10,paragraph,0.3592740695170717
Tika,151.tar_1509.07669.gz_jocgTriang_black.pdf,0,paragraph,0.7116647029119676
PyMuPDF,151.tar_1509.07669.gz_jocgTriang_black.pdf,0,paragraph,0.7172158708809684
Tika,147.tar_1509.05628.gz_pozitiv_v7_black.pdf,7,paragraph,0.4141934275816871
PyMuPDF,147.tar_1509.05628.gz_pozitiv_v7_black.pdf,7,paragraph,0.41359985055109283
Tika,140.tar_1509.02321.gz_Q2M1-02_black.pdf,11,paragraph,0.3289682539682539
PyMuPDF,140.tar_1509.02321.gz_Q2M1-02_black.pdf,11,paragraph,0.3089368258859784
Tika,140.tar_1509.02027.gz_arXiv_tTNN_black.pdf,3,paragraph,0.3581924036595508
PyMuPDF,140.tar_1509.02027.gz_arXiv_tTNN_black.pdf,3,paragraph,0.35045233124565073
Tika,141.tar_1509.02645.gz_connection_2017_05m_19d_final_black.pdf,28,paragraph,0.36931673863347725
