Tool,ID,Page,Label,SpatialDist
Tika,41.tar_1404.0065.gz_SLII_black.pdf,25,paragraph,0.37298541826554105
PyMuPDF,41.tar_1404.0065.gz_SLII_black.pdf,25,paragraph,0.372484076433121
Tika,49.tar_1404.5199.gz_RPScycleArxiv_black.pdf,10,paragraph,0.14898075823966464
PyMuPDF,49.tar_1404.5199.gz_RPScycleArxiv_black.pdf,10,paragraph,0.15065626783336497
Tika,44.tar_1404.2031.gz_Schrodinger_Equation_1.2_black.pdf,1,paragraph,0.8085489313835771
PyMuPDF,44.tar_1404.2031.gz_Schrodinger_Equation_1.2_black.pdf,1,paragraph,0.8246913580246914
Tika,46.tar_1404.3333.gz_Part_II_black.pdf,9,paragraph,0.35116924296472446
PyMuPDF,46.tar_1404.3333.gz_Part_II_black.pdf,9,paragraph,0.346875
Tika,44.tar_1404.2483.gz_LES_black.pdf,30,paragraph,0.3580285182889027
PyMuPDF,44.tar_1404.2483.gz_LES_black.pdf,30,paragraph,0.35688882016390905
Tika,42.tar_1404.1021.gz_Sonier_JMMM_Revised_black.pdf,7,paragraph,0.22419533851276355
PyMuPDF,42.tar_1404.1021.gz_Sonier_JMMM_Revised_black.pdf,7,paragraph,0.22429078014184398
Tika,43.tar_1404.1349.gz_QSD-Q-process_2014_11_07_black.pdf,16,paragraph,0.40952967755185865
PyMuPDF,43.tar_1404.1349.gz_QSD-Q-process_2014_11_07_black.pdf,16,paragraph,0.4088669950738916
Tika,47.tar_1404.3737.gz_description_black.pdf,11,paragraph,0.424928092042186
PyMuPDF,47.tar_1404.3737.gz_description_black.pdf,11,paragraph,0.42484662576687116
Tika,53.tar_1404.7828.gz_DeepLearning8Oct2014_black.pdf,48,paragraph,0.0013840830449827024
PyMuPDF,53.tar_1404.7828.gz_DeepLearning8Oct2014_black.pdf,48,paragraph,0.0013821700069108545
Tika,48.tar_1404.4812.gz_bayesian_networks_20150809_black.pdf,11,paragraph,0.3626433642818132
PyMuPDF,48.tar_1404.4812.gz_bayesian_networks_20150809_black.pdf,11,paragraph,0.3543083900226758
Tika,50.tar_1404.6038.gz_Torii.DHN.final.20140424_black.pdf,11,paragraph,0.11621052631578949
PyMuPDF,50.tar_1404.6038.gz_Torii.DHN.final.20140424_black.pdf,11,paragraph,0.11700336700336705
Tika,47.tar_1404.3965.gz_Manuscript_black.pdf,9,paragraph,0.23723296032553406
PyMuPDF,47.tar_1404.3965.gz_Manuscript_black.pdf,9,paragraph,0.2365330093155123
Tika,53.tar_1404.7786.gz_BusemannMagnum_black.pdf,18,paragraph,0.3557963163596966
PyMuPDF,53.tar_1404.7786.gz_BusemannMagnum_black.pdf,18,paragraph,0.356341673856773
Tika,41.tar_1404.0323.gz_POP42591B-Quantum-drift_black.pdf,1,paragraph,0.3254791844707606
PyMuPDF,41.tar_1404.0323.gz_POP42591B-Quantum-drift_black.pdf,1,paragraph,0.32532031726662597
Tika,52.tar_1404.7393.gz_cogalv2_black.pdf,3,paragraph,0.4937538398525496
PyMuPDF,52.tar_1404.7393.gz_cogalv2_black.pdf,3,paragraph,0.4972806567470498
