Tool,ID,Page,Label,SpatialDist
Tika,20.tar_1701.09000.gz_plp_black.pdf,40,paragraph,0.000611995104039238
PyMuPDF,20.tar_1701.09000.gz_plp_black.pdf,40,paragraph,0.0006091989034419499
Tika,5.tar_1701.02057.gz_LISQ_20171219_black.pdf,36,paragraph,0.36435124508519
PyMuPDF,5.tar_1701.02057.gz_LISQ_20171219_black.pdf,36,paragraph,0.3636839351125065
Tika,2.tar_1701.00477.gz_CFW_black.pdf,6,paragraph,0.21282870484148433
PyMuPDF,2.tar_1701.00477.gz_CFW_black.pdf,6,paragraph,0.21223286661753873
Tika,5.tar_1701.01768.gz_MH-QNF-Beiranvand-Hare-Lucet-Hossain_black.pdf,5,paragraph,0.4106804478897502
PyMuPDF,5.tar_1701.01768.gz_MH-QNF-Beiranvand-Hare-Lucet-Hossain_black.pdf,5,paragraph,0.40831043956043955
Tika,9.tar_1701.03538.gz_draft_30_black.pdf,3,paragraph,0.19140837411636752
PyMuPDF,9.tar_1701.03538.gz_draft_30_black.pdf,3,paragraph,0.19106901217861974
Tika,8.tar_1701.03140.gz_paper_black.pdf,5,paragraph,0.3626320845341018
PyMuPDF,8.tar_1701.03140.gz_paper_black.pdf,5,paragraph,0.3625871603750902
Tika,3.tar_1701.01287.gz_cantmf-rev_black.pdf,18,paragraph,0.33507306889352817
PyMuPDF,3.tar_1701.01287.gz_cantmf-rev_black.pdf,18,paragraph,0.34093889325990034
Tika,6.tar_1701.02566.gz_text2_black.pdf,3,paragraph,0.39681133746678476
PyMuPDF,6.tar_1701.02566.gz_text2_black.pdf,3,paragraph,0.39360362629060686
Tika,4.tar_1701.01438.gz_tp_accepted_black.pdf,8,paragraph,0.36116959064327486
PyMuPDF,4.tar_1701.01438.gz_tp_accepted_black.pdf,8,paragraph,0.36197611800515106
Tika,5.tar_1701.02064.gz_Chemotaxis1_black.pdf,10,paragraph,0.1047904191616766
PyMuPDF,5.tar_1701.02064.gz_Chemotaxis1_black.pdf,10,paragraph,0.1019345238095238
Tika,8.tar_1701.03448.gz_contiLimitCV5_black.pdf,19,paragraph,0.3594298698615988
PyMuPDF,8.tar_1701.03448.gz_contiLimitCV5_black.pdf,19,paragraph,0.3598844407758976
Tika,1.tar_1701.00402.gz_SIAM_asymmetric6_black.pdf,8,paragraph,0.44221276595744685
PyMuPDF,1.tar_1701.00402.gz_SIAM_asymmetric6_black.pdf,8,paragraph,0.4452393118719128
Tika,1.tar_1701.00039.gz_Homo2_arXiv_281216_pdf_black.pdf,12,paragraph,0.35688161693936477
PyMuPDF,1.tar_1701.00039.gz_Homo2_arXiv_281216_pdf_black.pdf,12,paragraph,0.3558964525407478
Tika,7.tar_1701.02970.gz_document_black.pdf,2,paragraph,0.5376401973979363
PyMuPDF,7.tar_1701.02970.gz_document_black.pdf,2,paragraph,0.5397452000717746
Tika,19.tar_1701.08462.gz_CIKM16_black.pdf,5,paragraph,0.3610707615687902
PyMuPDF,19.tar_1701.08462.gz_CIKM16_black.pdf,5,paragraph,0.36305337194869675
Tika,1.tar_1701.00226.gz_draft8_black.pdf,3,paragraph,0.8485584218512898
PyMuPDF,1.tar_1701.00226.gz_draft8_black.pdf,3,paragraph,0.8715203426124196
Tika,3.tar_1701.01051.gz_RM_Geom_Bij_black.pdf,14,paragraph,0.4142911440516914
