Tool,ID,Page,Label,SpatialDist
Tika,76.tar_1505.04898.gz_H-SMUCE_black.pdf,15,paragraph,0.17243058938139313
PyMuPDF,76.tar_1505.04898.gz_H-SMUCE_black.pdf,15,paragraph,0.17153996101364527
Tika,72.tar_1505.02617.gz_CellFree_black.pdf,4,paragraph,0.4797116184490249
PyMuPDF,72.tar_1505.02617.gz_CellFree_black.pdf,4,paragraph,0.48147121338138804
Tika,70.tar_1505.01921.gz_paper_black.pdf,3,paragraph,0.3888324873096447
PyMuPDF,70.tar_1505.01921.gz_paper_black.pdf,3,paragraph,0.3867908552074513
Tika,73.tar_1505.03509.gz_PODCv01_black.pdf,11,paragraph,0.0011461318051576087
PyMuPDF,73.tar_1505.03509.gz_PODCv01_black.pdf,11,paragraph,0.00114416475972547
Tika,71.tar_1505.02044.gz_PMPhelmholtz_black.pdf,5,paragraph,0.36108403197504385
PyMuPDF,71.tar_1505.02044.gz_PMPhelmholtz_black.pdf,5,paragraph,0.36055349834340283
Tika,80.tar_1505.07128.gz_ms_rev_black.pdf,6,paragraph,0.39131487609976595
PyMuPDF,80.tar_1505.07128.gz_ms_rev_black.pdf,6,paragraph,0.39233753637245394
Tika,81.tar_1505.07192.gz_tip_sal_full_black.pdf,8,paragraph,0.496929089893914
PyMuPDF,81.tar_1505.07192.gz_tip_sal_full_black.pdf,8,paragraph,0.49870071178397923
Tika,73.tar_1505.03373.gz_Isospectral_subgraph_black.pdf,6,paragraph,0.3667041619797525
PyMuPDF,73.tar_1505.03373.gz_Isospectral_subgraph_black.pdf,6,paragraph,0.36424431564868476
Tika,75.tar_1505.04091.gz_realC_black.pdf,29,paragraph,0.018043684710351327
PyMuPDF,75.tar_1505.04091.gz_realC_black.pdf,29,paragraph,0.016759776536312786
Tika,67.tar_1505.00146.gz_BTS_arXiv_black.pdf,10,paragraph,0.2761810373306905
PyMuPDF,67.tar_1505.00146.gz_BTS_arXiv_black.pdf,10,paragraph,0.2728158493017213
Tika,77.tar_1505.05246.gz_Linear_Stability_of_the_n-gon_relative_equilibria_of_the__1+n_-body_problem_black.pdf,1,paragraph,0.2917861359419801
PyMuPDF,77.tar_1505.05246.gz_Linear_Stability_of_the_n-gon_relative_equilibria_of_the__1+n_-body_problem_black.pdf,1,paragraph,0.29535583027063156
Tika,78.tar_1505.05749.gz_CBP_arxiv_V2_black.pdf,7,paragraph,0.11057526696520839
PyMuPDF,78.tar_1505.05749.gz_CBP_arxiv_V2_black.pdf,7,paragraph,0.11046111493461808
Tika,72.tar_1505.02927.gz_ComparisonViscosityII_April2015Submitted_black.pdf,26,paragraph,0.34189944134078215
PyMuPDF,72.tar_1505.02927.gz_ComparisonViscosityII_April2015Submitted_black.pdf,26,paragraph,0.3369786839666358
Tika,74.tar_1505.03868.gz_HallVisc_v10_black.pdf,17,paragraph,0.2702617221475448
PyMuPDF,74.tar_1505.03868.gz_HallVisc_v10_black.pdf,17,paragraph,0.3060930424042816
Tika,74.tar_1505.03871.gz_3c120_Casadio_black.pdf,1,paragraph,0.0006246096189880746
PyMuPDF,74.tar_1505.03871.gz_3c120_Casadio_black.pdf,1,paragraph,0.000677966101694949
Tika,68.tar_1505.00699.gz_H=W-11_black.pdf,28,paragraph,0.3436650353452964
PyMuPDF,68.tar_1505.00699.gz_H=W-11_black.pdf,28,paragraph,0.3382789317507418
Tika,82.tar_1505.07673.gz_arxiv15_black.pdf,13,paragraph,0.36669542709232095
PyMuPDF,82.tar_1505.07673.gz_arxiv15_black.pdf,13,paragraph,0.36250802482345384
Tika,79.tar_1505.06183.gz_compact-yamabe_pre_19-08-2015_black.pdf,37,paragraph,0.3163296106248113
PyMuPDF,79.tar_1505.06183.gz_compact-yamabe_pre_19-08-2015_black.pdf,37,paragraph,0.31550399276781677
Tika,70.tar_1505.01634.gz_activity_dynamics_black.pdf,26,paragraph,0.4285379019009622
PyMuPDF,70.tar_1505.01634.gz_activity_dynamics_black.pdf,26,paragraph,0.4280356305672761
Tika,69.tar_1505.01374.gz_single_SHAHID_IET_SINGLE_USER_FEB_11_black.pdf,20,paragraph,0.45272206303724927
PyMuPDF,69.tar_1505.01374.gz_single_SHAHID_IET_SINGLE_USER_FEB_11_black.pdf,20,paragraph,0.4467935165609584
Tika,78.tar_1505.06097.gz_NerondDelayHAL_black.pdf,29,paragraph,0.3317199096482736
PyMuPDF,78.tar_1505.06097.gz_NerondDelayHAL_black.pdf,29,paragraph,0.32916265640038506
Tika,68.tar_1505.00677.gz_paper1_black.pdf,19,paragraph,0.38706256627783664
PyMuPDF,68.tar_1505.00677.gz_paper1_black.pdf,19,paragraph,0.3861702127659574
Tika,74.tar_1505.03810.gz_manuscript_black.pdf,28,paragraph,0.0007751937984495782
PyMuPDF,74.tar_1505.03810.gz_manuscript_black.pdf,28,paragraph,0.0007730962504831495
Tika,77.tar_1505.05581.gz_schad_revised2_black.pdf,16,paragraph,0.37228182081762834
PyMuPDF,77.tar_1505.05581.gz_schad_revised2_black.pdf,16,paragraph,0.36863425925925924
Tika,72.tar_1505.02834.gz_arXiv_Growth_Rate_Linear_Stochastic_Recursions_black.pdf,17,paragraph,0.2611324903793293
PyMuPDF,72.tar_1505.02834.gz_arXiv_Growth_Rate_Linear_Stochastic_Recursions_black.pdf,17,paragraph,0.26506024096385544
Tika,81.tar_1505.07533.gz_RDOSRT_black.pdf,31,paragraph,0.2347586537309857
PyMuPDF,81.tar_1505.07533.gz_RDOSRT_black.pdf,31,paragraph,0.2349687349687349
Tika,68.tar_1505.00662.gz_main_black.pdf,7,paragraph,0.39031886285055706
PyMuPDF,68.tar_1505.00662.gz_main_black.pdf,7,paragraph,0.3919109177012671
Tika,72.tar_1505.02721.gz_Fluctuation_Periodic_Conductivity_Random_Potential_ams_black.pdf,5,paragraph,0.3459082994776553
PyMuPDF,72.tar_1505.02721.gz_Fluctuation_Periodic_Conductivity_Random_Potential_ams_black.pdf,5,paragraph,0.34069280548153785
Tika,78.tar_1505.06101.gz_Hypothesis_testing_in_a_Markovian_setting_with_random_time_observations_black.pdf,12,paragraph,0.27950897072710107
PyMuPDF,78.tar_1505.06101.gz_Hypothesis_testing_in_a_Markovian_setting_with_random_time_observations_black.pdf,12,paragraph,0.2793560606060606
Tika,79.tar_1505.06227.gz_manuscript_black.pdf,12,paragraph,0.22448979591836732
PyMuPDF,79.tar_1505.06227.gz_manuscript_black.pdf,12,paragraph,0.2241379310344827
Tika,75.tar_1505.04133.gz_paper_black.pdf,0,paragraph,0.4018783017022109
PyMuPDF,75.tar_1505.04133.gz_paper_black.pdf,0,paragraph,0.40054708870652594
Tika,78.tar_1505.05695.gz_paper_final_black.pdf,12,paragraph,0.0018018018018018723
PyMuPDF,78.tar_1505.05695.gz_paper_final_black.pdf,12,paragraph,0.0019129603060736144
Tika,67.tar_1505.00196.gz_invertidcma_black.pdf,6,paragraph,0.39739304812834225
PyMuPDF,67.tar_1505.00196.gz_invertidcma_black.pdf,6,paragraph,0.39926678886852196
Tika,77.tar_1505.05154.gz_3DDirac_Polarization_black.pdf,35,paragraph,0.09306260575296108
PyMuPDF,77.tar_1505.05154.gz_3DDirac_Polarization_black.pdf,35,paragraph,0.0792574080685469
Tika,77.tar_1505.05215.gz_concept-drift_black.pdf,9,paragraph,0.32405964834186507
PyMuPDF,77.tar_1505.05215.gz_concept-drift_black.pdf,9,paragraph,0.3229813664596273
Tika,74.tar_1505.03764.gz_ELZE_DISCRETE2014_black.pdf,4,paragraph,0.3970671178793006
PyMuPDF,74.tar_1505.03764.gz_ELZE_DISCRETE2014_black.pdf,4,paragraph,0.39735472069790345
Tika,78.tar_1505.05856.gz_spinTQFT-arXiv_black.pdf,43,paragraph,0.026187803965581794
PyMuPDF,78.tar_1505.05856.gz_spinTQFT-arXiv_black.pdf,43,paragraph,0.026090197540067094
Tika,78.tar_1505.05903.gz_2ndarticlev28_black.pdf,17,paragraph,0.37247437774524156
PyMuPDF,78.tar_1505.05903.gz_2ndarticlev28_black.pdf,17,paragraph,0.37390797903319745
Tika,74.tar_1505.03864.gz_beam0513_black.pdf,4,paragraph,0.37819597663854637
PyMuPDF,74.tar_1505.03864.gz_beam0513_black.pdf,4,paragraph,0.3753726506804925
Tika,78.tar_1505.05673.gz_Discrete_complex_analysis_black.pdf,20,paragraph,0.3568043331076507
PyMuPDF,78.tar_1505.05673.gz_Discrete_complex_analysis_black.pdf,20,paragraph,0.3561782579338285
Tika,81.tar_1505.07517.gz_arxiv_manuscript_black.pdf,0,paragraph,0.21224773834377175
PyMuPDF,81.tar_1505.07517.gz_arxiv_manuscript_black.pdf,0,paragraph,0.21187912469607498
Tika,69.tar_1505.01181.gz_arxiv_black.pdf,9,paragraph,0.33257975383069577
PyMuPDF,69.tar_1505.01181.gz_arxiv_black.pdf,9,paragraph,0.3322033898305085
Tika,80.tar_1505.07030.gz_coex_black.pdf,3,paragraph,0.40399730518751403
PyMuPDF,80.tar_1505.07030.gz_coex_black.pdf,3,paragraph,0.402718006795017
Tika,73.tar_1505.03232.gz_finalzhiguo_black.pdf,19,paragraph,0.3209058271195802
PyMuPDF,73.tar_1505.03232.gz_finalzhiguo_black.pdf,19,paragraph,0.3207286778912504
Tika,77.tar_1505.05512.gz_paper_rev_black.pdf,10,paragraph,0.042384630619924764
PyMuPDF,77.tar_1505.05512.gz_paper_rev_black.pdf,10,paragraph,0.042384630619924764
Tika,78.tar_1505.05830.gz_Cartan_CPviolation1_black.pdf,11,paragraph,0.34722222222222227
