Tool,ID,Page,Label,SpatialDist
Tika,25.tar_1602.03931.gz_drawingsdes_arxiv_update6th_submission_black.pdf,19,paragraph,0.3874058863791923
PyMuPDF,25.tar_1602.03931.gz_drawingsdes_arxiv_update6th_submission_black.pdf,19,paragraph,0.3831818181818182
Tika,34.tar_1602.08232.gz_main_black.pdf,9,paragraph,0.33696510342649616
PyMuPDF,34.tar_1602.08232.gz_main_black.pdf,9,paragraph,0.3349522168259439
Tika,34.tar_1602.08097.gz_lecstqft_black.pdf,60,paragraph,0.2842809364548495
PyMuPDF,34.tar_1602.08097.gz_lecstqft_black.pdf,60,paragraph,0.28225584594222836
Tika,25.tar_1602.03672.gz_Cubics_JGP_v4_black.pdf,27,paragraph,0.3212693884827955
PyMuPDF,25.tar_1602.03672.gz_Cubics_JGP_v4_black.pdf,27,paragraph,0.31919842547861876
Tika,25.tar_1602.03626.gz_disjoint_2016_02m_09d_black.pdf,6,paragraph,0.36015132408575035
PyMuPDF,25.tar_1602.03626.gz_disjoint_2016_02m_09d_black.pdf,6,paragraph,0.3565151895556113
Tika,23.tar_1602.02670.gz_main_black.pdf,28,paragraph,0.31346351490236385
PyMuPDF,23.tar_1602.02670.gz_main_black.pdf,28,paragraph,0.31351721774884356
Tika,27.tar_1602.04832.gz_tfscatterhydro_black.pdf,4,paragraph,0.4668369208318132
PyMuPDF,27.tar_1602.04832.gz_tfscatterhydro_black.pdf,4,paragraph,0.46477530972802583
Tika,28.tar_1602.05102.gz_relaxation_woqp_pra_black.pdf,10,paragraph,0.23480696626476671
PyMuPDF,28.tar_1602.05102.gz_relaxation_woqp_pra_black.pdf,10,paragraph,0.2278512917454316
Tika,33.tar_1602.07729.gz_0513aofap_black.pdf,9,paragraph,0.7571345369831102
PyMuPDF,33.tar_1602.07729.gz_0513aofap_black.pdf,9,paragraph,0.7545219638242894
Tika,27.tar_1602.04577.gz_extremes_20160215_part2_full_black.pdf,62,paragraph,0.14943295530353568
PyMuPDF,27.tar_1602.04577.gz_extremes_20160215_part2_full_black.pdf,62,paragraph,0.14294830887045307
Tika,25.tar_1602.03718.gz_Final_black.pdf,0,paragraph,0.035975609756097524
PyMuPDF,25.tar_1602.03718.gz_Final_black.pdf,0,paragraph,0.035855363111516284
Tika,21.tar_1602.01905.gz_prl5_black.pdf,1,paragraph,0.39022734984730234
PyMuPDF,21.tar_1602.01905.gz_prl5_black.pdf,1,paragraph,0.3892465830791822
Tika,30.tar_1602.06632.gz_jsb_arxiv1_black.pdf,20,paragraph,0.31009365244536935
PyMuPDF,30.tar_1602.06632.gz_jsb_arxiv1_black.pdf,20,paragraph,0.3093425605536332
Tika,33.tar_1602.07652.gz_Fast_domain_decomposition_solver_black.pdf,5,paragraph,0.4090505767524401
PyMuPDF,33.tar_1602.07652.gz_Fast_domain_decomposition_solver_black.pdf,5,paragraph,0.4097237569060773
Tika,23.tar_1602.02866.gz_deltasquare_journal_version_20160208_black.pdf,0,paragraph,0.1919934640522875
PyMuPDF,23.tar_1602.02866.gz_deltasquare_journal_version_20160208_black.pdf,0,paragraph,0.18932038834951456
Tika,25.tar_1602.03856.gz_A_Colored_Khovanov_Homotopy_Type_And_Its_Tail_For_B_Adequate_Links_black.pdf,4,paragraph,0.35807150595882986
PyMuPDF,25.tar_1602.03856.gz_A_Colored_Khovanov_Homotopy_Type_And_Its_Tail_For_B_Adequate_Links_black.pdf,4,paragraph,0.35417789757412393
Tika,31.tar_1602.06690.gz_paper_black.pdf,6,paragraph,0.2650445361720617
PyMuPDF,31.tar_1602.06690.gz_paper_black.pdf,6,paragraph,0.26389496717724287
Tika,24.tar_1602.03027.gz_tminimax_black.pdf,29,paragraph,0.33113553113553107
PyMuPDF,24.tar_1602.03027.gz_tminimax_black.pdf,29,paragraph,0.3296140479239071
Tika,22.tar_1602.02316.gz_A_class_of_random_Cantor_sets_black.pdf,14,paragraph,0.37256135934550033
PyMuPDF,22.tar_1602.02316.gz_A_class_of_random_Cantor_sets_black.pdf,14,paragraph,0.37283872995913236
Tika,29.tar_1602.05864.gz_paper2d_black.pdf,10,paragraph,0.3055412768582296
PyMuPDF,29.tar_1602.05864.gz_paper2d_black.pdf,10,paragraph,0.30482051282051287
Tika,33.tar_1602.07730.gz_circulant_energy_-_arxiv_black.pdf,1,paragraph,0.3388756927949326
PyMuPDF,33.tar_1602.07730.gz_circulant_energy_-_arxiv_black.pdf,1,paragraph,0.3383545770567787
Tika,25.tar_1602.03505.gz_manuscript_black.pdf,10,paragraph,0.21016839378238344
PyMuPDF,25.tar_1602.03505.gz_manuscript_black.pdf,10,paragraph,0.21025223759153788
Tika,23.tar_1602.02931.gz_cont_eq_black.pdf,2,paragraph,0.3468457663708324
PyMuPDF,23.tar_1602.02931.gz_cont_eq_black.pdf,2,paragraph,0.34386131560199473
Tika,27.tar_1602.05017.gz_H-dibaryon_black.pdf,12,paragraph,0.400475727105633
PyMuPDF,27.tar_1602.05017.gz_H-dibaryon_black.pdf,12,paragraph,0.4019201396465198
Tika,28.tar_1602.05172.gz_summabilityastorg_black.pdf,3,paragraph,0.37875879718490085
PyMuPDF,28.tar_1602.05172.gz_summabilityastorg_black.pdf,3,paragraph,0.37755102040816324
Tika,33.tar_1602.07783.gz_sdm_black.pdf,6,paragraph,0.19796516640800135
PyMuPDF,33.tar_1602.07783.gz_sdm_black.pdf,6,paragraph,0.19259516773857116
Tika,28.tar_1602.05300.gz_noNuFloors_black.pdf,3,paragraph,0.4186046511627907
PyMuPDF,28.tar_1602.05300.gz_noNuFloors_black.pdf,3,paragraph,0.4168005508377324
Tika,24.tar_1602.03193.gz_DGS_05-02_black.pdf,12,paragraph,0.22145695364238407
PyMuPDF,24.tar_1602.03193.gz_DGS_05-02_black.pdf,12,paragraph,0.22210498549195465
Tika,30.tar_1602.06338.gz_Ordered_Groups_black.pdf,13,paragraph,0.693776345152492
PyMuPDF,30.tar_1602.06338.gz_Ordered_Groups_black.pdf,13,paragraph,0.6992555831265509
Tika,30.tar_1602.06393.gz_HS-PS-final-v3_black.pdf,17,paragraph,0.37405857740585774
PyMuPDF,30.tar_1602.06393.gz_HS-PS-final-v3_black.pdf,17,paragraph,0.3751040799333889
Tika,21.tar_1602.01860.gz_dp_arxiv_black.pdf,7,paragraph,0.36236391912908245
PyMuPDF,21.tar_1602.01860.gz_dp_arxiv_black.pdf,7,paragraph,0.36097410604192354
Tika,25.tar_1602.03806.gz_liberte_arxiv_black.pdf,7,paragraph,0.3196014562176663
PyMuPDF,25.tar_1602.03806.gz_liberte_arxiv_black.pdf,7,paragraph,0.31955606582472257
Tika,22.tar_1602.02257.gz_paper3_black.pdf,27,paragraph,0.39852247075723374
PyMuPDF,22.tar_1602.02257.gz_paper3_black.pdf,27,paragraph,0.3968807715986046
Tika,29.tar_1602.05555.gz_techRep_black.pdf,9,paragraph,0.28050397877984085
PyMuPDF,29.tar_1602.05555.gz_techRep_black.pdf,9,paragraph,0.2816053511705685
Tika,32.tar_1602.07597.gz_Paper_black.pdf,1,paragraph,0.30480905233380484
PyMuPDF,32.tar_1602.07597.gz_Paper_black.pdf,1,paragraph,0.30480905233380484
Tika,29.tar_1602.05894.gz_SurrogateAim1_12216_black.pdf,16,paragraph,0.32837231278053397
PyMuPDF,29.tar_1602.05894.gz_SurrogateAim1_12216_black.pdf,16,paragraph,0.3275983973603583
