Tool,ID,Page,Label,SpatialDist
Tika,13.tar_1801.05464.gz_DMS_black.pdf,16,paragraph,0.002156334231805914
PyMuPDF,13.tar_1801.05464.gz_DMS_black.pdf,16,paragraph,0.002212389380530908
Tika,17.tar_1801.07047.gz_prediction_macro_variables_arxiv_black.pdf,21,paragraph,0.26038575667655794
PyMuPDF,17.tar_1801.07047.gz_prediction_macro_variables_arxiv_black.pdf,21,paragraph,0.2503943217665615
Tika,8.tar_1801.03080.gz_quadrature-compound_black.pdf,8,paragraph,0.36524196397032854
PyMuPDF,8.tar_1801.03080.gz_quadrature-compound_black.pdf,8,paragraph,0.3630584495850256
Tika,9.tar_1801.03755.gz_main_tuning_black.pdf,4,paragraph,0.41033403976183264
PyMuPDF,9.tar_1801.03755.gz_main_tuning_black.pdf,4,paragraph,0.40919169522273735
Tika,18.tar_1801.07134.gz_biaxial_arxiv_black.pdf,6,paragraph,0.3747874666018946
PyMuPDF,18.tar_1801.07134.gz_biaxial_arxiv_black.pdf,6,paragraph,0.3744691178255066
Tika,16.tar_1801.06416.gz_affine_fw_variance_arxiv1_black.pdf,15,paragraph,0.306244116724192
PyMuPDF,16.tar_1801.06416.gz_affine_fw_variance_arxiv1_black.pdf,15,paragraph,0.32481296758104733
Tika,6.tar_1801.02320.gz_main_black.pdf,5,paragraph,0.3745142155860094
PyMuPDF,6.tar_1801.02320.gz_main_black.pdf,5,paragraph,0.37125871258712584
Tika,8.tar_1801.03337.gz_Caullery_Rodier_black.pdf,9,paragraph,0.3227016885553471
PyMuPDF,8.tar_1801.03337.gz_Caullery_Rodier_black.pdf,9,paragraph,0.3210493441599
Tika,10.tar_1801.03839.gz_UP_Donoho-Stark-Revision-13Set2017_black.pdf,4,paragraph,0.3473011363636364
PyMuPDF,10.tar_1801.03839.gz_UP_Donoho-Stark-Revision-13Set2017_black.pdf,4,paragraph,0.349083215796897
Tika,14.tar_1801.05785.gz_Draft0117_black.pdf,6,paragraph,0.2972908175497483
PyMuPDF,14.tar_1801.05785.gz_Draft0117_black.pdf,6,paragraph,0.2972908175497483
Tika,9.tar_1801.03784.gz_pg1211_jnr_rev1_black.pdf,3,paragraph,0.34057676685621446
PyMuPDF,9.tar_1801.03784.gz_pg1211_jnr_rev1_black.pdf,3,paragraph,0.34103811841038123
