Tool,ID,Page,Label,SpatialDist
Tika,138.tar_1706.08194.gz_local-6-24_black.pdf,44,paragraph,0.3256567110471393
PyMuPDF,138.tar_1706.08194.gz_local-6-24_black.pdf,44,paragraph,0.3237345734215704
Tika,129.tar_1706.04530.gz_FREE_ENERGY_OF_THE_CAUCHY_DIRECTED_POLYMER_AT_HIGH_TEMPERATURE_black.pdf,3,paragraph,0.35033259423503327
PyMuPDF,129.tar_1706.04530.gz_FREE_ENERGY_OF_THE_CAUCHY_DIRECTED_POLYMER_AT_HIGH_TEMPERATURE_black.pdf,3,paragraph,0.3466223698781839
Tika,133.tar_1706.06159.gz_causaldantzig_black.pdf,4,paragraph,0.28946677173627533
PyMuPDF,133.tar_1706.06159.gz_causaldantzig_black.pdf,4,paragraph,0.29515877147319103
Tika,130.tar_1706.04683.gz_paper_black.pdf,8,paragraph,0.3802739726027397
PyMuPDF,130.tar_1706.04683.gz_paper_black.pdf,8,paragraph,0.37759224346889303
Tika,137.tar_1706.07707.gz_v4_UK_black.pdf,4,paragraph,0.34635043958290734
PyMuPDF,137.tar_1706.07707.gz_v4_UK_black.pdf,4,paragraph,0.34300899427636966
Tika,138.tar_1706.08065.gz_full_black.pdf,49,paragraph,0.2702062100023703
PyMuPDF,138.tar_1706.08065.gz_full_black.pdf,49,paragraph,0.26968411126826963
Tika,137.tar_1706.07919.gz_FFT_Helmholtz_black.pdf,20,paragraph,0.32649420160570913
PyMuPDF,137.tar_1706.07919.gz_FFT_Helmholtz_black.pdf,20,paragraph,0.3227252353204841
Tika,128.tar_1706.04065.gz_main_black.pdf,21,paragraph,0.4227063880243071
PyMuPDF,128.tar_1706.04065.gz_main_black.pdf,21,paragraph,0.4220183486238532
Tika,124.tar_1706.02674.gz_Diagrams_black.pdf,8,paragraph,0.356762513312034
PyMuPDF,124.tar_1706.02674.gz_Diagrams_black.pdf,8,paragraph,0.3609420481608891
Tika,127.tar_1706.03694.gz_CPA_arxiv2_black.pdf,0,paragraph,0.4126730564430245
PyMuPDF,127.tar_1706.03694.gz_CPA_arxiv2_black.pdf,0,paragraph,0.4108496210610291
Tika,126.tar_1706.03318.gz_SC_black.pdf,27,paragraph,0.2738804038312193
PyMuPDF,126.tar_1706.03318.gz_SC_black.pdf,27,paragraph,0.27354838709677426
Tika,134.tar_1706.06486.gz_main_black.pdf,30,paragraph,0.14592274678111594
PyMuPDF,134.tar_1706.06486.gz_main_black.pdf,30,paragraph,0.14590864278672355
Tika,137.tar_1706.07774.gz_SVCLSF_PRE_black.pdf,10,paragraph,0.10511363636363641
PyMuPDF,137.tar_1706.07774.gz_SVCLSF_PRE_black.pdf,10,paragraph,0.10780141843971634
Tika,134.tar_1706.06653.gz_revision_black.pdf,9,paragraph,0.38450184501845014
PyMuPDF,134.tar_1706.06653.gz_revision_black.pdf,9,paragraph,0.3837529865833486
Tika,125.tar_1706.03024.gz_article_black.pdf,17,paragraph,0.00205973223480953
PyMuPDF,125.tar_1706.03024.gz_article_black.pdf,17,paragraph,0.00205973223480953
Tika,134.tar_1706.06537.gz_GIhydro3dv7_black.pdf,0,paragraph,0.3653872236538722
PyMuPDF,134.tar_1706.06537.gz_GIhydro3dv7_black.pdf,0,paragraph,0.3639069264069264
Tika,133.tar_1706.05977.gz_IMC_arXiv_v3_black.pdf,27,paragraph,0.40763262738519607
PyMuPDF,133.tar_1706.05977.gz_IMC_arXiv_v3_black.pdf,27,paragraph,0.4047718710757639
Tika,121.tar_1706.01230.gz_arxiv_black.pdf,16,paragraph,0.4037108125399872
PyMuPDF,121.tar_1706.01230.gz_arxiv_black.pdf,16,paragraph,0.4049824337272437
Tika,142.tar_1706.09750.gz_text_black.pdf,2,paragraph,0.4315954527636221
PyMuPDF,142.tar_1706.09750.gz_text_black.pdf,2,paragraph,0.4301916308173641
