Tool,ID,Page,Label,SpatialDist
Tika,6.tar_1401.3622.gz_Franco_revised_version_black.pdf,0,paragraph,0.7499225286643941
PyMuPDF,6.tar_1401.3622.gz_Franco_revised_version_black.pdf,0,paragraph,0.7609511889862328
Tika,11.tar_1401.6917.gz_CoNb2O6_PRX_black.pdf,2,paragraph,0.15828524319868095
PyMuPDF,11.tar_1401.6917.gz_CoNb2O6_PRX_black.pdf,2,paragraph,0.15404958677685954
Tika,4.tar_1401.2077.gz_EffHCletterJEHPv3_black.pdf,7,paragraph,0.4040162122328666
PyMuPDF,4.tar_1401.2077.gz_EffHCletterJEHPv3_black.pdf,7,paragraph,0.4034766697163769
Tika,7.tar_1401.4173.gz_article_2_black.pdf,66,paragraph,0.35918892822658505
PyMuPDF,7.tar_1401.4173.gz_article_2_black.pdf,66,paragraph,0.35745227017487563
Tika,12.tar_1401.7727.gz_main_black.pdf,44,paragraph,0.02779262426509888
PyMuPDF,12.tar_1401.7727.gz_main_black.pdf,44,paragraph,0.02768166089965405
Tika,12.tar_1401.7632.gz_hs_v3_black.pdf,29,paragraph,0.3191397849462365
PyMuPDF,12.tar_1401.7632.gz_hs_v3_black.pdf,29,paragraph,0.31916257209997867
Tika,4.tar_1401.2415.gz_TSP_UFL_arXiv_09_12_2014_black.pdf,8,paragraph,0.3172541743970315
PyMuPDF,4.tar_1401.2415.gz_TSP_UFL_arXiv_09_12_2014_black.pdf,8,paragraph,0.3173431734317343
Tika,2.tar_1401.0814.gz_Application_of_canonical_Hamiltonian_formulation_to_nonlinear_light-envelope_propagations_black.pdf,9,paragraph,0.42366057602973056
PyMuPDF,2.tar_1401.0814.gz_Application_of_canonical_Hamiltonian_formulation_to_nonlinear_light-envelope_propagations_black.pdf,9,paragraph,0.42069602710194026
Tika,3.tar_1401.1481.gz_Draft2_black.pdf,15,paragraph,0.13737734165923285
PyMuPDF,3.tar_1401.1481.gz_Draft2_black.pdf,15,paragraph,0.13878041453890064
Tika,7.tar_1401.4458.gz_ddiff_paper_black.pdf,34,paragraph,0.4122741895570403
PyMuPDF,7.tar_1401.4458.gz_ddiff_paper_black.pdf,34,paragraph,0.4117792625587726
Tika,11.tar_1401.7060.gz_ASLWPDNLS-H1_black.pdf,24,paragraph,0.061290322580645124
PyMuPDF,11.tar_1401.7060.gz_ASLWPDNLS-H1_black.pdf,24,paragraph,0.06092436974789919
Tika,12.tar_1401.7782.gz_CohHasseArxivV3_black.pdf,9,paragraph,0.34312473392933157
PyMuPDF,12.tar_1401.7782.gz_CohHasseArxivV3_black.pdf,9,paragraph,0.34283283709059975
Tika,5.tar_1401.2873.gz_SNN_black.pdf,0,paragraph,0.1605734767025089
PyMuPDF,5.tar_1401.2873.gz_SNN_black.pdf,0,paragraph,0.15913978494623648
Tika,12.tar_1401.7695.gz_main_black.pdf,16,paragraph,0.30035631942988883
PyMuPDF,12.tar_1401.7695.gz_main_black.pdf,16,paragraph,0.30002095118374184
Tika,7.tar_1401.4423.gz_artikel_black.pdf,8,paragraph,0.29950197492701364
