Tool,ID,Page,Label,SpatialDist
Tika,104.tar_1507.01547.gz_Products_Thermodynamics_black.pdf,19,paragraph,0.001633986928104605
PyMuPDF,104.tar_1507.01547.gz_Products_Thermodynamics_black.pdf,19,paragraph,0.001632653061224545
Tika,106.tar_1507.02710.gz_cc_final_black.pdf,1,paragraph,0.39922057677318784
PyMuPDF,106.tar_1507.02710.gz_cc_final_black.pdf,1,paragraph,0.3973499610288387
Tika,103.tar_1507.01033.gz_Project1Arxiv_black.pdf,35,paragraph,0.24386617100371752
PyMuPDF,103.tar_1507.01033.gz_Project1Arxiv_black.pdf,35,paragraph,0.23673763984121252
Tika,109.tar_1507.04294.gz_navigation_black.pdf,13,paragraph,0.3590483056957463
PyMuPDF,109.tar_1507.04294.gz_navigation_black.pdf,13,paragraph,0.35647079708858515
Tika,117.tar_1507.08463.gz_abscissa_black.pdf,7,paragraph,0.33934576582084985
PyMuPDF,117.tar_1507.08463.gz_abscissa_black.pdf,7,paragraph,0.33964569334147826
Tika,117.tar_1507.08426.gz_fm2015_black.pdf,7,paragraph,0.3860285779088229
PyMuPDF,117.tar_1507.08426.gz_fm2015_black.pdf,7,paragraph,0.3835368611488015
Tika,117.tar_1507.08463.gz_abscissa_black.pdf,15,paragraph,0.35394265232974914
PyMuPDF,117.tar_1507.08463.gz_abscissa_black.pdf,15,paragraph,0.3534675615212528
Tika,104.tar_1507.01549.gz_textAni_black.pdf,4,paragraph,0.2985723153320919
PyMuPDF,104.tar_1507.01549.gz_textAni_black.pdf,4,paragraph,0.2963418383031048
Tika,108.tar_1507.03490.gz_network-literacy_black.pdf,0,paragraph,0.3483199242782773
PyMuPDF,108.tar_1507.03490.gz_network-literacy_black.pdf,0,paragraph,0.36725254394079554
Tika,108.tar_1507.03548.gz_T45Hopf-final_black.pdf,7,paragraph,0.38665389527458494
PyMuPDF,108.tar_1507.03548.gz_T45Hopf-final_black.pdf,7,paragraph,0.3847625119540962
Tika,103.tar_1507.00969.gz_document_black.pdf,5,paragraph,0.36276902595961835
PyMuPDF,103.tar_1507.00969.gz_document_black.pdf,5,paragraph,0.362529066548555
Tika,107.tar_1507.02787.gz_RWL_12_black.pdf,4,paragraph,0.2954866008462623
PyMuPDF,107.tar_1507.02787.gz_RWL_12_black.pdf,4,paragraph,0.29877835951134385
Tika,103.tar_1507.00754.gz_KIDS-photoz-accepted_black.pdf,2,paragraph,0.40574105748494094
PyMuPDF,103.tar_1507.00754.gz_KIDS-photoz-accepted_black.pdf,2,paragraph,0.4041858393943892
Tika,107.tar_1507.03280.gz_ms_black.pdf,18,paragraph,0.3786676508580919
PyMuPDF,107.tar_1507.03280.gz_ms_black.pdf,18,paragraph,0.37771239426259656
Tika,107.tar_1507.02919.gz_Dilated_averages_black.pdf,25,paragraph,0.31125427823636004
PyMuPDF,107.tar_1507.02919.gz_Dilated_averages_black.pdf,25,paragraph,0.3106288929073739
Tika,113.tar_1507.06110.gz_DelayedAcceptanceDataSubsampling_black.pdf,17,paragraph,0.3897136797454931
PyMuPDF,113.tar_1507.06110.gz_DelayedAcceptanceDataSubsampling_black.pdf,17,paragraph,0.3883443708609271
Tika,110.tar_1507.04417.gz_manuscript_black.pdf,8,paragraph,0.3457286432160804
PyMuPDF,110.tar_1507.04417.gz_manuscript_black.pdf,8,paragraph,0.3445190156599553
Tika,109.tar_1507.04139.gz_Main_text_incl_fig_black.pdf,6,paragraph,0.5214335910049193
PyMuPDF,109.tar_1507.04139.gz_Main_text_incl_fig_black.pdf,6,paragraph,0.5246285246285246
Tika,116.tar_1507.07490.gz_Green_WiFi_Final_black.pdf,2,paragraph,0.2563768870380011
PyMuPDF,116.tar_1507.07490.gz_Green_WiFi_Final_black.pdf,2,paragraph,0.25833001460241606
Tika,112.tar_1507.05728.gz_v7_JW-arXiv_black.pdf,57,paragraph,0.3698811096433289
PyMuPDF,112.tar_1507.05728.gz_v7_JW-arXiv_black.pdf,57,paragraph,0.3682469680264609
Tika,111.tar_1507.04889.gz_ms_black.pdf,7,paragraph,0.005792903692976097
PyMuPDF,111.tar_1507.04889.gz_ms_black.pdf,7,paragraph,0.005777216103989957
Tika,113.tar_1507.05888.gz_TAC_black.pdf,6,paragraph,0.3466639461334421
PyMuPDF,113.tar_1507.05888.gz_TAC_black.pdf,6,paragraph,0.34702175238869687
Tika,106.tar_1507.02611.gz_Centralminor_black.pdf,23,paragraph,0.040846639435573734
PyMuPDF,106.tar_1507.02611.gz_Centralminor_black.pdf,23,paragraph,0.040755835494627635
Tika,109.tar_1507.03799.gz_Article_arxiv_black.pdf,10,paragraph,0.13310285220397575
PyMuPDF,109.tar_1507.03799.gz_Article_arxiv_black.pdf,10,paragraph,0.13241616509028376
