Tool,ID,Page,Label,SpatialDist
Tika,183.tar_1609.07897.gz_condsystrm_black.pdf,29,paragraph,0.0018124150430448083
PyMuPDF,183.tar_1609.07897.gz_condsystrm_black.pdf,29,paragraph,0.0017953321364451824
Tika,167.tar_1609.01340.gz_paper_shadows_black.pdf,2,paragraph,0.27946127946127947
PyMuPDF,167.tar_1609.01340.gz_paper_shadows_black.pdf,2,paragraph,0.2758620689655173
Tika,186.tar_1609.09591.gz_W_black.pdf,32,paragraph,0.3535664335664336
PyMuPDF,186.tar_1609.09591.gz_W_black.pdf,32,paragraph,0.35106966538672524
Tika,175.tar_1609.04641.gz_main_black.pdf,2,paragraph,0.35165285027121074
PyMuPDF,175.tar_1609.04641.gz_main_black.pdf,2,paragraph,0.34745677014864995
Tika,175.tar_1609.04680.gz_Khomenko_done_black.pdf,9,paragraph,0.2684980062029243
PyMuPDF,175.tar_1609.04680.gz_Khomenko_done_black.pdf,9,paragraph,0.2669023420238621
Tika,177.tar_1609.05562.gz_Alkali919_black.pdf,7,paragraph,0.4223221586263287
PyMuPDF,177.tar_1609.05562.gz_Alkali919_black.pdf,7,paragraph,0.4214825403308148
Tika,178.tar_1609.05855.gz_paper_black.pdf,5,paragraph,0.062364927446742796
PyMuPDF,178.tar_1609.05855.gz_paper_black.pdf,5,paragraph,0.06218254579036483
Tika,183.tar_1609.08172.gz_4design_sub_black.pdf,35,paragraph,0.2997311827956989
PyMuPDF,183.tar_1609.08172.gz_4design_sub_black.pdf,35,paragraph,0.2969058591178407
Tika,182.tar_1609.07559.gz_arxiv_ShortMaturityAsianOptions_black.pdf,45,paragraph,0.319128484460109
PyMuPDF,182.tar_1609.07559.gz_arxiv_ShortMaturityAsianOptions_black.pdf,45,paragraph,0.31682539682539684
Tika,171.tar_1609.02822.gz_obs-overview-aph_black.pdf,10,paragraph,0.3922548407245472
PyMuPDF,171.tar_1609.02822.gz_obs-overview-aph_black.pdf,10,paragraph,0.3944305901911887
Tika,168.tar_1609.01659.gz_top-anti-top-jet_black.pdf,14,paragraph,0.24251898168825364
PyMuPDF,168.tar_1609.01659.gz_top-anti-top-jet_black.pdf,14,paragraph,0.2759146341463415
Tika,182.tar_1609.07549.gz_SPT_MBQC_black.pdf,3,paragraph,0.38275906568589496
PyMuPDF,182.tar_1609.07549.gz_SPT_MBQC_black.pdf,3,paragraph,0.38154163444186645
Tika,167.tar_1609.00971.gz_periodicOperators_black.pdf,18,paragraph,0.27786649632705207
PyMuPDF,167.tar_1609.00971.gz_periodicOperators_black.pdf,18,paragraph,0.27905511811023614
Tika,180.tar_1609.06816.gz_vortex_prb_final_black.pdf,0,paragraph,0.3682385575589459
PyMuPDF,180.tar_1609.06816.gz_vortex_prb_final_black.pdf,0,paragraph,0.36419753086419754
Tika,183.tar_1609.08250.gz_ALL_black.pdf,3,paragraph,0.5340599455040872
PyMuPDF,183.tar_1609.08250.gz_ALL_black.pdf,3,paragraph,0.5361822689174831
Tika,181.tar_1609.07017.gz_Content_of_local_cohomology_black.pdf,14,paragraph,0.38190954773869346
PyMuPDF,181.tar_1609.07017.gz_Content_of_local_cohomology_black.pdf,14,paragraph,0.38141302470202104
Tika,169.tar_1609.02010.gz_eqgraph_black.pdf,4,paragraph,0.7189097103918229
PyMuPDF,169.tar_1609.02010.gz_eqgraph_black.pdf,4,paragraph,0.7289039767216294
Tika,185.tar_1609.09035.gz_GK2014a_U1C1_v22_arXiv_black.pdf,29,paragraph,0.3942307692307692
PyMuPDF,185.tar_1609.09035.gz_GK2014a_U1C1_v22_arXiv_black.pdf,29,paragraph,0.38990825688073394
Tika,186.tar_1609.09582.gz_main_black.pdf,1,paragraph,0.5927544147096304
PyMuPDF,186.tar_1609.09582.gz_main_black.pdf,1,paragraph,0.5938610073777211
Tika,179.tar_1609.06408.gz_arxiv_CBF_tac_v2_black.pdf,0,paragraph,0.3749720670391061
PyMuPDF,179.tar_1609.06408.gz_arxiv_CBF_tac_v2_black.pdf,0,paragraph,0.37338386090057957
Tika,168.tar_1609.01811.gz_paper_black.pdf,41,paragraph,0.2520715220235499
PyMuPDF,168.tar_1609.01811.gz_paper_black.pdf,41,paragraph,0.25163541212385526
Tika,176.tar_1609.05202.gz_actosim_black.pdf,9,paragraph,0.01084277969443079
PyMuPDF,176.tar_1609.05202.gz_actosim_black.pdf,9,paragraph,0.010781671159029713
Tika,182.tar_1609.07448.gz_CDC2016_arXiv_black.pdf,5,paragraph,0.43485617597292725
PyMuPDF,182.tar_1609.07448.gz_CDC2016_arXiv_black.pdf,5,paragraph,0.4367593712212818
Tika,177.tar_1609.05625.gz_main_black.pdf,3,paragraph,0.5225760792639773
PyMuPDF,177.tar_1609.05625.gz_main_black.pdf,3,paragraph,0.5228333097695461
Tika,173.tar_1609.03785.gz_revtex_v2_black.pdf,0,paragraph,0.4229733772061023
PyMuPDF,173.tar_1609.03785.gz_revtex_v2_black.pdf,0,paragraph,0.42274966412897447
Tika,168.tar_1609.01745.gz_parabolic1_black.pdf,30,paragraph,0.30046463603510587
PyMuPDF,168.tar_1609.01745.gz_parabolic1_black.pdf,30,paragraph,0.3034623217922606
Tika,184.tar_1609.08579.gz_mm_existence_proof_black.pdf,8,paragraph,0.3933907540868342
PyMuPDF,184.tar_1609.08579.gz_mm_existence_proof_black.pdf,8,paragraph,0.39263157894736844
Tika,182.tar_1609.07723.gz_On_criteria_submit_121016_black.pdf,18,paragraph,0.3847626339969372
PyMuPDF,182.tar_1609.07723.gz_On_criteria_submit_121016_black.pdf,18,paragraph,0.3857634902411021
Tika,180.tar_1609.06821.gz_U-mixing-arxiv_black.pdf,6,paragraph,0.3774263120057513
PyMuPDF,180.tar_1609.06821.gz_U-mixing-arxiv_black.pdf,6,paragraph,0.3772572858930806
Tika,177.tar_1609.05589.gz_draftv2_black.pdf,30,paragraph,0.39465191332411254
PyMuPDF,177.tar_1609.05589.gz_draftv2_black.pdf,30,paragraph,0.3916244822825587
Tika,179.tar_1609.06253.gz_wpmfd20171121b_black.pdf,28,paragraph,0.3886230728335992
PyMuPDF,179.tar_1609.06253.gz_wpmfd20171121b_black.pdf,28,paragraph,0.389043271139341
Tika,165.tar_1609.00038.gz_articlearxiv_black.pdf,2,paragraph,0.2918114143920596
PyMuPDF,165.tar_1609.00038.gz_articlearxiv_black.pdf,2,paragraph,0.29195630585898713
Tika,167.tar_1609.01000.gz_paper_black.pdf,16,paragraph,0.36673990197735334
PyMuPDF,167.tar_1609.01000.gz_paper_black.pdf,16,paragraph,0.36544626286485576
Tika,175.tar_1609.04566.gz_VG_SSC2016_black.pdf,10,paragraph,0.3412608531521329
PyMuPDF,175.tar_1609.04566.gz_VG_SSC2016_black.pdf,10,paragraph,0.33232169954476476
Tika,183.tar_1609.08174.gz_Lim_2016_black.pdf,1,paragraph,0.39192092823377744
PyMuPDF,183.tar_1609.08174.gz_Lim_2016_black.pdf,1,paragraph,0.3889127632144392
Tika,169.tar_1609.02136.gz_QuantumCloningOfBinaryCoherentStates_black.pdf,3,paragraph,0.3232081400568607
PyMuPDF,169.tar_1609.02136.gz_QuantumCloningOfBinaryCoherentStates_black.pdf,3,paragraph,0.32258064516129037
Tika,175.tar_1609.04722.gz_arxiv_black.pdf,17,paragraph,0.3440742763517204
PyMuPDF,175.tar_1609.04722.gz_arxiv_black.pdf,17,paragraph,0.34627030002752546
Tika,170.tar_1609.02283.gz_Liu0630_axv_black.pdf,2,paragraph,0.40298507462686567
PyMuPDF,170.tar_1609.02283.gz_Liu0630_axv_black.pdf,2,paragraph,0.40202253171294244
Tika,185.tar_1609.08981.gz_fox2_black.pdf,11,paragraph,0.3417422152148207
PyMuPDF,185.tar_1609.08981.gz_fox2_black.pdf,11,paragraph,0.33980773003727677
Tika,176.tar_1609.05166.gz_recursive3_black.pdf,5,paragraph,0.3282285714285715
PyMuPDF,176.tar_1609.05166.gz_recursive3_black.pdf,5,paragraph,0.326782449725777
Tika,172.tar_1609.03169.gz_FGSaXiv_black.pdf,38,paragraph,0.3508891928864568
PyMuPDF,172.tar_1609.03169.gz_FGSaXiv_black.pdf,38,paragraph,0.3507692307692308
Tika,179.tar_1609.06233.gz_YbT2Zn20_black.pdf,1,paragraph,0.3976753839767538
PyMuPDF,179.tar_1609.06233.gz_YbT2Zn20_black.pdf,1,paragraph,0.39225232853513975
Tika,165.tar_1609.00199.gz_Lambdabdecay_n_black.pdf,14,paragraph,0.3243017924135056
PyMuPDF,165.tar_1609.00199.gz_Lambdabdecay_n_black.pdf,14,paragraph,0.32585203657522854
Tika,171.tar_1609.03057.gz_Style-Transfer_black.pdf,6,paragraph,0.11139383658467622
PyMuPDF,171.tar_1609.03057.gz_Style-Transfer_black.pdf,6,paragraph,0.11139383658467622
Tika,174.tar_1609.04106.gz_BenfordInverseGammaUminnRevised_black.pdf,2,paragraph,0.38278861979778983
PyMuPDF,174.tar_1609.04106.gz_BenfordInverseGammaUminnRevised_black.pdf,2,paragraph,0.3784681052881195
Tika,176.tar_1609.04980.gz_Tarnavskyy_arXiv_black.pdf,7,paragraph,0.6202841744243018
PyMuPDF,176.tar_1609.04980.gz_Tarnavskyy_arXiv_black.pdf,7,paragraph,0.6224514861213462
Tika,178.tar_1609.06064.gz_SturmianInduction_revision_submitted_black.pdf,18,paragraph,0.3497019585580472
PyMuPDF,178.tar_1609.06064.gz_SturmianInduction_revision_submitted_black.pdf,18,paragraph,0.35167328417470217
Tika,178.tar_1609.05872.gz_sigmafinal_black.pdf,74,paragraph,0.3710511200459506
PyMuPDF,178.tar_1609.05872.gz_sigmafinal_black.pdf,74,paragraph,0.3703703703703704
Tika,181.tar_1609.07354.gz_test_black.pdf,17,paragraph,0.3561532192339038
PyMuPDF,181.tar_1609.07354.gz_test_black.pdf,17,paragraph,0.3516129032258064
Tika,169.tar_1609.02105.gz_arXiv_v1_black.pdf,11,paragraph,0.3292162587019986
PyMuPDF,169.tar_1609.02105.gz_arXiv_v1_black.pdf,11,paragraph,0.32609182530795067
Tika,185.tar_1609.08742.gz_SpecDecomp05_black.pdf,20,paragraph,0.31621349446122865
PyMuPDF,185.tar_1609.08742.gz_SpecDecomp05_black.pdf,20,paragraph,0.3146560319042871
Tika,174.tar_1609.04066.gz_main_black.pdf,18,paragraph,0.37461107654013687
PyMuPDF,174.tar_1609.04066.gz_main_black.pdf,18,paragraph,0.37194869673148534
Tika,185.tar_1609.09160.gz_Revised_Fredkin_RMovassagh_black.pdf,7,paragraph,0.33850931677018636
PyMuPDF,185.tar_1609.09160.gz_Revised_Fredkin_RMovassagh_black.pdf,7,paragraph,0.34497681607418856
Tika,169.tar_1609.02093.gz_dad_and_ck_5_black.pdf,81,paragraph,0.34185952090946004
PyMuPDF,169.tar_1609.02093.gz_dad_and_ck_5_black.pdf,81,paragraph,0.33795918367346944
Tika,184.tar_1609.08595.gz_povm_sub_black.pdf,1,paragraph,0.27474097892104327
PyMuPDF,184.tar_1609.08595.gz_povm_sub_black.pdf,1,paragraph,0.26973098164974163
Tika,178.tar_1609.05673.gz_congruence_subgroups_black.pdf,0,paragraph,0.3362218370883882
PyMuPDF,178.tar_1609.05673.gz_congruence_subgroups_black.pdf,0,paragraph,0.3362218370883882
Tika,175.tar_1609.04535.gz_manuscript_black.pdf,17,paragraph,0.3953781512605042
PyMuPDF,175.tar_1609.04535.gz_manuscript_black.pdf,17,paragraph,0.3929839214867405
Tika,173.tar_1609.03559.gz_IMF_paper_black.pdf,9,paragraph,0.35644794038501343
PyMuPDF,173.tar_1609.03559.gz_IMF_paper_black.pdf,9,paragraph,0.3552617990292265
Tika,174.tar_1609.04062.gz_t_n_numpoly_final_black.pdf,2,paragraph,0.37743774377437744
PyMuPDF,174.tar_1609.04062.gz_t_n_numpoly_final_black.pdf,2,paragraph,0.3771771771771772
Tika,183.tar_1609.08209.gz_AutoClassifier_v3_black.pdf,5,paragraph,0.06500861856685546
