Tool,ID,Page,Label,SpatialDist
Tika,62.tar_1405.5212.gz_plasma_turb_revised_black.pdf,2,paragraph,0.30437035757471065
PyMuPDF,62.tar_1405.5212.gz_plasma_turb_revised_black.pdf,2,paragraph,0.3026634382566586
Tika,60.tar_1405.3741.gz_nonc_vemVersion4fa_black.pdf,11,paragraph,0.35379537953795376
PyMuPDF,60.tar_1405.3741.gz_nonc_vemVersion4fa_black.pdf,11,paragraph,0.35166282515640435
Tika,63.tar_1405.5456.gz_AVFF_black.pdf,10,paragraph,0.3937677053824363
PyMuPDF,63.tar_1405.5456.gz_AVFF_black.pdf,10,paragraph,0.3916059043215365
Tika,"63.tar_1405.5409.gz_Operads,_modules_and_TFT_black.pdf",25,paragraph,0.37918660287081335
PyMuPDF,"63.tar_1405.5409.gz_Operads,_modules_and_TFT_black.pdf",25,paragraph,0.37781767404747657
Tika,54.tar_1405.0407.gz_Jankunas_paper_black.pdf,11,paragraph,0.377124483233808
PyMuPDF,54.tar_1405.0407.gz_Jankunas_paper_black.pdf,11,paragraph,0.3770378874856487
Tika,59.tar_1405.3323.gz_main_black.pdf,23,paragraph,0.0006100350770169883
PyMuPDF,59.tar_1405.3323.gz_main_black.pdf,23,paragraph,0.0006119014838610326
Tika,62.tar_1405.5009.gz_sig-alternate_black.pdf,3,paragraph,0.26452626068748913
PyMuPDF,62.tar_1405.5009.gz_sig-alternate_black.pdf,3,paragraph,0.2656659102810264
Tika,66.tar_1405.7081.gz_sca-conservation_black.pdf,5,paragraph,0.4027591492623108
PyMuPDF,66.tar_1405.7081.gz_sca-conservation_black.pdf,5,paragraph,0.40038167938931296
Tika,62.tar_1405.5284.gz_yasui2014MNRAS_astroph1_2col_black.pdf,3,paragraph,0.37528604118993136
PyMuPDF,62.tar_1405.5284.gz_yasui2014MNRAS_astroph1_2col_black.pdf,3,paragraph,0.37587092042537584
Tika,54.tar_1405.0176.gz_weak_transfers_no_comments_black.pdf,21,paragraph,0.3677010343677011
PyMuPDF,54.tar_1405.0176.gz_weak_transfers_no_comments_black.pdf,21,paragraph,0.36997675190966456
Tika,63.tar_1405.5729.gz_LLAGN_Revise_black.pdf,7,paragraph,0.3961983281804649
PyMuPDF,63.tar_1405.5729.gz_LLAGN_Revise_black.pdf,7,paragraph,0.3960757472051107
Tika,58.tar_1405.2648.gz_NovitskyDisorderJOSA_black.pdf,4,paragraph,0.3582217461167649
PyMuPDF,58.tar_1405.2648.gz_NovitskyDisorderJOSA_black.pdf,4,paragraph,0.35698234349919744
Tika,55.tar_1405.0558.gz_FallingFactorial_arxiv_black.pdf,13,paragraph,0.33096926713947994
PyMuPDF,55.tar_1405.0558.gz_FallingFactorial_arxiv_black.pdf,13,paragraph,0.33159224936815507
Tika,58.tar_1405.2443.gz_thermodynamcis_interval_black.pdf,46,paragraph,0.3975628332063975
PyMuPDF,58.tar_1405.2443.gz_thermodynamcis_interval_black.pdf,46,paragraph,0.39583333333333337
Tika,65.tar_1405.7021.gz_fdp-hatano-final_black.pdf,7,paragraph,0.3998649105032084
PyMuPDF,65.tar_1405.7021.gz_fdp-hatano-final_black.pdf,7,paragraph,0.4002709109380291
Tika,65.tar_1405.6889.gz_Frustrated_trijunction_7_black.pdf,1,paragraph,0.6083410077621365
