Tool,ID,Page,Label,SpatialDist
Tika,165.tar_1707.09214.gz_HS_black.pdf,4,paragraph,0.9036450974851653
PyMuPDF,165.tar_1707.09214.gz_HS_black.pdf,4,paragraph,0.9070945945945945
Tika,149.tar_1707.02428.gz_COPIC_black.pdf,9,paragraph,0.3614709569577936
PyMuPDF,149.tar_1707.02428.gz_COPIC_black.pdf,9,paragraph,0.3607924921793535
Tika,144.tar_1707.00359.gz_shrub2-logical-lmcs_black.pdf,23,paragraph,0.32434147889558873
PyMuPDF,144.tar_1707.00359.gz_shrub2-logical-lmcs_black.pdf,23,paragraph,0.3279936558287073
Tika,147.tar_1707.01530.gz_Draft-W_black.pdf,9,paragraph,0.32119700748129676
PyMuPDF,147.tar_1707.01530.gz_Draft-W_black.pdf,9,paragraph,0.31470809320972193
Tika,150.tar_1707.02785.gz_ID_Alignment_black.pdf,5,paragraph,0.3917498336660013
PyMuPDF,150.tar_1707.02785.gz_ID_Alignment_black.pdf,5,paragraph,0.40787706996867074
Tika,145.tar_1707.00513.gz_ms_black.pdf,3,paragraph,0.40631491483174076
PyMuPDF,145.tar_1707.00513.gz_ms_black.pdf,3,paragraph,0.4058933388669848
Tika,144.tar_1707.00293.gz_gkls_black.pdf,16,paragraph,0.3644558918222795
PyMuPDF,144.tar_1707.00293.gz_gkls_black.pdf,16,paragraph,0.36996630835873573
Tika,144.tar_1707.00458.gz_aaad_black.pdf,30,paragraph,0.3485441112559757
PyMuPDF,144.tar_1707.00458.gz_aaad_black.pdf,30,paragraph,0.34550923936398803
Tika,148.tar_1707.01876.gz_donorarray_black.pdf,2,paragraph,0.41249070631970264
PyMuPDF,148.tar_1707.01876.gz_donorarray_black.pdf,2,paragraph,0.41091826138555115
Tika,162.tar_1707.07694.gz_ms_black.pdf,13,paragraph,0.35779816513761475
PyMuPDF,162.tar_1707.07694.gz_ms_black.pdf,13,paragraph,0.3569794050343249
Tika,165.tar_1707.09098.gz_memen_aaai_black.pdf,5,paragraph,0.6703971911345183
PyMuPDF,165.tar_1707.09098.gz_memen_aaai_black.pdf,5,paragraph,0.6719298245614036
Tika,150.tar_1707.02628.gz_Abs_normal_20170705_black.pdf,12,paragraph,0.3271861986912552
PyMuPDF,150.tar_1707.02628.gz_Abs_normal_20170705_black.pdf,12,paragraph,0.32327964860907754
Tika,148.tar_1707.01764.gz_schroedingerbvm_final_black.pdf,51,paragraph,0.08725361366622864
PyMuPDF,148.tar_1707.01764.gz_schroedingerbvm_final_black.pdf,51,paragraph,0.08695652173913046
Tika,149.tar_1707.02481.gz_trees-raags-arxiv_black.pdf,5,paragraph,0.374848264141782
PyMuPDF,149.tar_1707.02481.gz_trees-raags-arxiv_black.pdf,5,paragraph,0.374486590964001
Tika,158.tar_1707.06221.gz_main_black.pdf,21,paragraph,0.32339331619537276
PyMuPDF,158.tar_1707.06221.gz_main_black.pdf,21,paragraph,0.325521503991759
Tika,166.tar_1707.09623.gz_Lattice2017_20_Neuberger_black.pdf,3,paragraph,0.8091892918169736
PyMuPDF,166.tar_1707.09623.gz_Lattice2017_20_Neuberger_black.pdf,3,paragraph,0.8293237355559765
Tika,149.tar_1707.02572.gz_PVHSMNL_black.pdf,17,paragraph,0.3526734926052332
PyMuPDF,149.tar_1707.02572.gz_PVHSMNL_black.pdf,17,paragraph,0.35397039030955585
Tika,148.tar_1707.02182.gz_Double_long_black.pdf,27,paragraph,0.33431827775432665
PyMuPDF,148.tar_1707.02182.gz_Double_long_black.pdf,27,paragraph,0.3317596566523605
Tika,148.tar_1707.01851.gz_Sutton-Specht-modules-labelled-by-hook-bipartitions-I_black.pdf,21,paragraph,0.03440860215053761
PyMuPDF,148.tar_1707.01851.gz_Sutton-Specht-modules-labelled-by-hook-bipartitions-I_black.pdf,21,paragraph,0.03399433427762034
Tika,157.tar_1707.05940.gz_SgpC_black.pdf,70,paragraph,0.33442622950819667
PyMuPDF,157.tar_1707.05940.gz_SgpC_black.pdf,70,paragraph,0.3331773514272345
Tika,161.tar_1707.07517.gz_DFJ_black.pdf,10,paragraph,0.30493971217425125
PyMuPDF,161.tar_1707.07517.gz_DFJ_black.pdf,10,paragraph,0.3061940007791196
Tika,149.tar_1707.02222.gz_relay_black.pdf,1,paragraph,0.7070902750871756
PyMuPDF,149.tar_1707.02222.gz_relay_black.pdf,1,paragraph,0.7095150517858871
Tika,167.tar_1707.09859.gz_ARXIV_JPC_CAK_HAM_EC_black.pdf,12,paragraph,0.2847682119205298
PyMuPDF,167.tar_1707.09859.gz_ARXIV_JPC_CAK_HAM_EC_black.pdf,12,paragraph,0.2746557499069594
Tika,148.tar_1707.01966.gz_pra-enviada2_black.pdf,12,paragraph,0.35905237991740935
PyMuPDF,148.tar_1707.01966.gz_pra-enviada2_black.pdf,12,paragraph,0.36173650759452763
Tika,164.tar_1707.08660.gz_dia_black.pdf,1,paragraph,0.41893896177980605
PyMuPDF,164.tar_1707.08660.gz_dia_black.pdf,1,paragraph,0.4197163769441903
Tika,147.tar_1707.01581.gz_star-string_arxiv_02_black.pdf,3,paragraph,0.37885335638144624
PyMuPDF,147.tar_1707.01581.gz_star-string_arxiv_02_black.pdf,3,paragraph,0.3778735632183908
Tika,161.tar_1707.07614.gz_v9_refreport_twocol_black.pdf,5,paragraph,0.41489290718622807
PyMuPDF,161.tar_1707.07614.gz_v9_refreport_twocol_black.pdf,5,paragraph,0.4131361577404743
Tika,161.tar_1707.07306.gz_psg_z2_black.pdf,2,paragraph,0.3882246227426404
PyMuPDF,161.tar_1707.07306.gz_psg_z2_black.pdf,2,paragraph,0.3891268533772652
Tika,161.tar_1707.07378.gz_C-F-RotTheory_JHDTJW_final_black.pdf,26,paragraph,0.2614647501711157
PyMuPDF,161.tar_1707.07378.gz_C-F-RotTheory_JHDTJW_final_black.pdf,26,paragraph,0.2627089730467418
Tika,148.tar_1707.01992.gz_paper20_black.pdf,10,paragraph,0.6430622009569379
PyMuPDF,148.tar_1707.01992.gz_paper20_black.pdf,10,paragraph,0.649665285304431
Tika,163.tar_1707.08521.gz_excitonqmc_black.pdf,1,paragraph,0.4297339593114241
PyMuPDF,163.tar_1707.08521.gz_excitonqmc_black.pdf,1,paragraph,0.42799125273352073
Tika,164.tar_1707.08882.gz_tan_black.pdf,1,paragraph,0.37402015677491607
PyMuPDF,164.tar_1707.08882.gz_tan_black.pdf,1,paragraph,0.37465103294249025
Tika,165.tar_1707.08957.gz_article19_black.pdf,4,paragraph,0.23858794887401089
