Tool,ID,Page,Label,SpatialDist
Tika,16.tar_1601.07723.gz_non_overlapping2_black.pdf,13,paragraph,0.29708070978820844
PyMuPDF,16.tar_1601.07723.gz_non_overlapping2_black.pdf,13,paragraph,0.2549424609029212
Tika,10.tar_1601.04961.gz_cac_ecc_arxiv_black.pdf,17,paragraph,0.0994947532063739
PyMuPDF,10.tar_1601.04961.gz_cac_ecc_arxiv_black.pdf,17,paragraph,0.09957215091404123
Tika,10.tar_1601.04807.gz_separatinghashfamilies-7_black.pdf,2,paragraph,0.33854447439353097
PyMuPDF,10.tar_1601.04807.gz_separatinghashfamilies-7_black.pdf,2,paragraph,0.3382293491443201
Tika,15.tar_1601.07153.gz_AlexanderWrithe_black.pdf,16,paragraph,0.38160066006600657
PyMuPDF,15.tar_1601.07153.gz_AlexanderWrithe_black.pdf,16,paragraph,0.3788473455897542
Tika,2.tar_1601.00716.gz_ccm_ms_black.pdf,30,paragraph,0.09324492333195195
PyMuPDF,2.tar_1601.00716.gz_ccm_ms_black.pdf,30,paragraph,0.09307135470527399
Tika,15.tar_1601.07326.gz_Coupling4_black.pdf,15,paragraph,0.2808132147395172
PyMuPDF,15.tar_1601.07326.gz_Coupling4_black.pdf,15,paragraph,0.2738432483474976
Tika,17.tar_1601.07813.gz_zero-sum_5-flow_of_5-regular_graphs_black.pdf,4,paragraph,0.7672064777327935
PyMuPDF,17.tar_1601.07813.gz_zero-sum_5-flow_of_5-regular_graphs_black.pdf,4,paragraph,0.7711978465679676
Tika,14.tar_1601.06613.gz_glassy_resub_black.pdf,0,paragraph,0.38956559232510507
PyMuPDF,14.tar_1601.06613.gz_glassy_resub_black.pdf,0,paragraph,0.3875120695204377
Tika,1.tar_1601.00229.gz_Paper_black.pdf,0,paragraph,0.025785656728444763
PyMuPDF,1.tar_1601.00229.gz_Paper_black.pdf,0,paragraph,0.026016260162601695
Tika,16.tar_1601.07785.gz_dCVsfinal_black.pdf,6,paragraph,0.4228464710917439
PyMuPDF,16.tar_1601.07785.gz_dCVsfinal_black.pdf,6,paragraph,0.4230081616789739
Tika,1.tar_1601.00351.gz_BP--Jan2_black.pdf,21,paragraph,0.3222891566265061
PyMuPDF,1.tar_1601.00351.gz_BP--Jan2_black.pdf,21,paragraph,0.32217932217932216
Tika,11.tar_1601.05408.gz_Hooten_Johnson_arXiv_20161006_black.pdf,44,paragraph,0.0010314595152139817
