Tool,ID,Page,Label,SpatialDist
Tika,60.tar_1504.05213.gz_grassmann_tamari_black.pdf,8,paragraph,0.5683816111831677
PyMuPDF,60.tar_1504.05213.gz_grassmann_tamari_black.pdf,8,paragraph,0.570028818443804
Tika,56.tar_1504.03012.gz_VSRECOM_black.pdf,7,paragraph,0.0779220779220779
PyMuPDF,56.tar_1504.03012.gz_VSRECOM_black.pdf,7,paragraph,0.08737707560857644
Tika,64.tar_1504.07690.gz_submit_black.pdf,7,paragraph,0.3846153846153846
PyMuPDF,64.tar_1504.07690.gz_submit_black.pdf,7,paragraph,0.3826086956521739
Tika,52.tar_1504.01185.gz_IEEE-CST-Final-20150404_black.pdf,13,paragraph,0.3767096522078937
PyMuPDF,52.tar_1504.01185.gz_IEEE-CST-Final-20150404_black.pdf,13,paragraph,0.3745362233938684
Tika,56.tar_1504.03148.gz_bi11_black.pdf,4,paragraph,0.41317733990147787
PyMuPDF,56.tar_1504.03148.gz_bi11_black.pdf,4,paragraph,0.41126673849468987
Tika,53.tar_1504.01689.gz_invariance-CCC2016_black.pdf,17,paragraph,0.3341713401663121
PyMuPDF,53.tar_1504.01689.gz_invariance-CCC2016_black.pdf,17,paragraph,0.3352668213457076
Tika,63.tar_1504.06998.gz_hdp_black.pdf,25,paragraph,0.21022039234681514
PyMuPDF,63.tar_1504.06998.gz_hdp_black.pdf,25,paragraph,0.21170186938577332
Tika,53.tar_1504.01810.gz_mesoscalecoup2_black.pdf,35,paragraph,0.3283783783783784
PyMuPDF,53.tar_1504.01810.gz_mesoscalecoup2_black.pdf,35,paragraph,0.31728813559322033
Tika,56.tar_1504.03274.gz_final_black.pdf,4,paragraph,0.36597763470010164
PyMuPDF,56.tar_1504.03274.gz_final_black.pdf,4,paragraph,0.3654514862591139
Tika,60.tar_1504.05166.gz_finV_black.pdf,4,paragraph,0.38286664818408656
PyMuPDF,60.tar_1504.05166.gz_finV_black.pdf,4,paragraph,0.38034777808446035
Tika,59.tar_1504.04796.gz_smart_source_v24_black.pdf,35,paragraph,0.01481481481481481
PyMuPDF,59.tar_1504.04796.gz_smart_source_v24_black.pdf,35,paragraph,0.013991769547325106
Tika,59.tar_1504.04606.gz_gff_levellines_wholeplane_black.pdf,9,paragraph,0.39850523168908825
PyMuPDF,59.tar_1504.04606.gz_gff_levellines_wholeplane_black.pdf,9,paragraph,0.3985626590807007
Tika,55.tar_1504.02502.gz_PfiferSeiler_14Arxiv_OverviewOfIQCsForDelayedNonlinearAndLPVSystems_black.pdf,6,paragraph,0.36780899454564164
PyMuPDF,55.tar_1504.02502.gz_PfiferSeiler_14Arxiv_OverviewOfIQCsForDelayedNonlinearAndLPVSystems_black.pdf,6,paragraph,0.36528841245533433
Tika,51.tar_1504.00494.gz_Minimal_black.pdf,27,paragraph,0.31107044830741076
PyMuPDF,51.tar_1504.00494.gz_Minimal_black.pdf,27,paragraph,0.30762167125803486
Tika,61.tar_1504.05992.gz_article_v16_black.pdf,22,paragraph,0.3322033898305085
PyMuPDF,61.tar_1504.05992.gz_article_v16_black.pdf,22,paragraph,0.33140808603863775
Tika,59.tar_1504.04679.gz_sub3-f_black.pdf,15,paragraph,0.26406790317510215
PyMuPDF,59.tar_1504.04679.gz_sub3-f_black.pdf,15,paragraph,0.26662424435252946
Tika,60.tar_1504.05006.gz_partitionMCMCrefereedunblinded_black.pdf,4,paragraph,0.40277466994853434
PyMuPDF,60.tar_1504.05006.gz_partitionMCMCrefereedunblinded_black.pdf,4,paragraph,0.3991944506601029
Tika,63.tar_1504.06951.gz_CCPB_final2015_2_black.pdf,27,paragraph,0.3494063484371215
PyMuPDF,63.tar_1504.06951.gz_CCPB_final2015_2_black.pdf,27,paragraph,0.35011990407673865
Tika,56.tar_1504.03350.gz_FCS_paper6_black.pdf,9,paragraph,0.35618226922574747
PyMuPDF,56.tar_1504.03350.gz_FCS_paper6_black.pdf,9,paragraph,0.3565127140633109
Tika,60.tar_1504.05134.gz_Burgers_equation_black.pdf,8,paragraph,0.3021333845858159
