Tool,ID,Page,Label,SpatialDist
Tika,87.tar_1407.2870.gz_examples_arxiv_black.pdf,2,paragraph,0.26108374384236455
PyMuPDF,87.tar_1407.2870.gz_examples_arxiv_black.pdf,2,paragraph,0.26602176541717043
Tika,92.tar_1407.5524.gz_paper_black.pdf,16,paragraph,0.3583652618135376
PyMuPDF,92.tar_1407.5524.gz_paper_black.pdf,16,paragraph,0.3584183673469387
Tika,90.tar_1407.4620.gz_paper_fin1_black.pdf,10,paragraph,0.33610188261351054
PyMuPDF,90.tar_1407.4620.gz_paper_fin1_black.pdf,10,paragraph,0.32999187212137626
Tika,89.tar_1407.3796.gz_paper_black.pdf,0,paragraph,0.39680887963926464
PyMuPDF,89.tar_1407.3796.gz_paper_black.pdf,0,paragraph,0.3955739972337483
Tika,95.tar_1407.7099.gz_AWTK14_resub2_black.pdf,9,paragraph,0.3876996262317363
PyMuPDF,95.tar_1407.7099.gz_AWTK14_resub2_black.pdf,9,paragraph,0.3897731120894006
Tika,87.tar_1407.2931.gz_rangeMixing_black.pdf,23,paragraph,0.010845986984815568
PyMuPDF,87.tar_1407.2931.gz_rangeMixing_black.pdf,23,paragraph,0.011132758140829395
Tika,93.tar_1407.6293.gz_Monotonicity_Version_3_black.pdf,24,paragraph,0.3699664429530201
PyMuPDF,93.tar_1407.6293.gz_Monotonicity_Version_3_black.pdf,24,paragraph,0.3690700104493208
Tika,90.tar_1407.4250.gz_A_MODEL_OF_A_QUANTUM_PARTICLE_IN_A_QUANTUM_ENVIRONMENT_black.pdf,10,paragraph,0.3710948111926107
PyMuPDF,90.tar_1407.4250.gz_A_MODEL_OF_A_QUANTUM_PARTICLE_IN_A_QUANTUM_ENVIRONMENT_black.pdf,10,paragraph,0.37049091402224027
Tika,96.tar_1407.8063.gz_LSTW-A_black.pdf,31,paragraph,0.33564326604398914
PyMuPDF,96.tar_1407.8063.gz_LSTW-A_black.pdf,31,paragraph,0.33543733092876465
Tika,89.tar_1407.3711.gz_SrCe0.5_black.pdf,2,paragraph,0.37312775330396475
PyMuPDF,89.tar_1407.3711.gz_SrCe0.5_black.pdf,2,paragraph,0.37290008841732974
Tika,93.tar_1407.6145.gz_ms_black.pdf,11,paragraph,0.17724782468578795
PyMuPDF,93.tar_1407.6145.gz_ms_black.pdf,11,paragraph,0.1725921137685843
Tika,94.tar_1407.6559.gz_arxiv_black.pdf,19,paragraph,0.40937585173071683
PyMuPDF,94.tar_1407.6559.gz_arxiv_black.pdf,19,paragraph,0.40918977705274606
Tika,89.tar_1407.4187.gz_Yahagi_3rdResub_black.pdf,30,paragraph,0.19800535149598644
PyMuPDF,89.tar_1407.4187.gz_Yahagi_3rdResub_black.pdf,30,paragraph,0.19844357976653698
