Tool,ID,Page,Label,SpatialDist
Tika,93.tar_1804.02029.gz_inversions_black.pdf,11,paragraph,0.3885640025990903
PyMuPDF,93.tar_1804.02029.gz_inversions_black.pdf,11,paragraph,0.38491547464239273
Tika,94.tar_1804.02412.gz_rthompsonaccepted_black.pdf,9,paragraph,0.5148709868032302
PyMuPDF,94.tar_1804.02412.gz_rthompsonaccepted_black.pdf,9,paragraph,0.5187229010642491
Tika,89.tar_1804.00339.gz_DS_v7_arXiv_black.pdf,4,paragraph,0.3895972730715819
PyMuPDF,89.tar_1804.00339.gz_DS_v7_arXiv_black.pdf,4,paragraph,0.3874450721908349
Tika,92.tar_1804.01867.gz_psg_black.pdf,36,paragraph,0.025078369905956067
PyMuPDF,92.tar_1804.01867.gz_psg_black.pdf,36,paragraph,0.02476780185758514
Tika,90.tar_1804.00825.gz_autocallable_black.pdf,14,paragraph,0.4073807812125569
PyMuPDF,90.tar_1804.00825.gz_autocallable_black.pdf,14,paragraph,0.40728318160038335
Tika,90.tar_1804.00825.gz_autocallable_black.pdf,0,paragraph,0.23992673992673985
PyMuPDF,90.tar_1804.00825.gz_autocallable_black.pdf,0,paragraph,0.24073226544622428
Tika,92.tar_1804.01834.gz_main_black.pdf,7,paragraph,0.38526570048309183
PyMuPDF,92.tar_1804.01834.gz_main_black.pdf,7,paragraph,0.3857056694813028
Tika,97.tar_1804.03293.gz_shenango-channel_black.pdf,3,paragraph,0.40944608438965097
PyMuPDF,97.tar_1804.03293.gz_shenango-channel_black.pdf,3,paragraph,0.4086002785515321
Tika,98.tar_1804.03652.gz_inhomo_black.pdf,24,paragraph,0.29146853146853147
PyMuPDF,98.tar_1804.03652.gz_inhomo_black.pdf,24,paragraph,0.2883333333333333
Tika,90.tar_1804.00886.gz_meridional_black.pdf,16,paragraph,0.3616139585605234
PyMuPDF,90.tar_1804.00886.gz_meridional_black.pdf,16,paragraph,0.36185072020951553
Tika,95.tar_1804.02538.gz_ComputationalModelingPolycrystals_black.pdf,45,paragraph,0.37535171637591447
PyMuPDF,95.tar_1804.02538.gz_ComputationalModelingPolycrystals_black.pdf,45,paragraph,0.3744728703964014
Tika,97.tar_1804.03213.gz_PreprintCoagExpDomain_black.pdf,29,paragraph,0.37136352137617
PyMuPDF,97.tar_1804.03213.gz_PreprintCoagExpDomain_black.pdf,29,paragraph,0.37029552917403386
Tika,96.tar_1804.03067.gz_paper_DiracMilne_sub_black.pdf,5,paragraph,0.35121143093808244
PyMuPDF,96.tar_1804.03067.gz_paper_DiracMilne_sub_black.pdf,5,paragraph,0.34791623470868754
Tika,97.tar_1804.03204.gz_su-et-al-arxiv-18_black.pdf,5,paragraph,0.34746467165419787
PyMuPDF,97.tar_1804.03204.gz_su-et-al-arxiv-18_black.pdf,5,paragraph,0.3472954230235784
Tika,89.tar_1804.00309.gz_TFP-OO_black.pdf,18,paragraph,0.34677419354838707
PyMuPDF,89.tar_1804.00309.gz_TFP-OO_black.pdf,18,paragraph,0.34588488434642284
Tika,91.tar_1804.01397.gz_vacuumpaper_black.pdf,19,paragraph,0.0021822149481724295
PyMuPDF,91.tar_1804.01397.gz_vacuumpaper_black.pdf,19,paragraph,0.0021680216802168672
Tika,88.tar_1804.00248.gz_ijcai18_black.pdf,3,paragraph,0.34049803407601575
PyMuPDF,88.tar_1804.00248.gz_ijcai18_black.pdf,3,paragraph,0.3344314138885228
Tika,89.tar_1804.00277.gz_Sneutrino_prd2_black.pdf,0,paragraph,0.3758743566055167
PyMuPDF,89.tar_1804.00277.gz_Sneutrino_prd2_black.pdf,0,paragraph,0.3717023231395196
Tika,88.tar_1804.00075.gz_Brun-SGTM-arxiv_black.pdf,7,paragraph,0.10887337986041871
PyMuPDF,88.tar_1804.00075.gz_Brun-SGTM-arxiv_black.pdf,7,paragraph,0.10971973762671439
Tika,99.tar_1804.03947.gz_paper_black.pdf,2,paragraph,0.34618108244815377
PyMuPDF,99.tar_1804.03947.gz_paper_black.pdf,2,paragraph,0.3446533252476249
Tika,89.tar_1804.00291.gz_hat6S_black.pdf,0,paragraph,0.20683111954459207
PyMuPDF,89.tar_1804.00291.gz_hat6S_black.pdf,0,paragraph,0.20279069767441854
Tika,94.tar_1804.02322.gz_arxivdualinsrou-amani+_black.pdf,10,paragraph,0.4037407287971622
PyMuPDF,94.tar_1804.02322.gz_arxivdualinsrou-amani+_black.pdf,10,paragraph,0.4038647342995169
Tika,92.tar_1804.01737.gz_draft0405v2_black.pdf,13,paragraph,0.37683249218937753
PyMuPDF,92.tar_1804.01737.gz_draft0405v2_black.pdf,13,paragraph,0.3764139590854392
Tika,96.tar_1804.03117.gz_FPP_18032018_black.pdf,6,paragraph,0.3643584015884835
PyMuPDF,96.tar_1804.03117.gz_FPP_18032018_black.pdf,6,paragraph,0.3602058319039451
