Tool,ID,Page,Label,SpatialDist
Tika,230.tar_1611.08870.gz_Products_of_pi-trees_red.27.11.2016_v1_black.pdf,3,paragraph,0.3601853895387332
PyMuPDF,230.tar_1611.08870.gz_Products_of_pi-trees_red.27.11.2016_v1_black.pdf,3,paragraph,0.359982332155477
Tika,217.tar_1611.02938.gz_ni8_black.pdf,54,paragraph,0.36038095238095236
PyMuPDF,217.tar_1611.02938.gz_ni8_black.pdf,54,paragraph,0.36145952109464086
Tika,230.tar_1611.08766.gz_PlasmoPhotoMorRev_arXiv_black.pdf,10,paragraph,0.0221870047543581
PyMuPDF,230.tar_1611.08766.gz_PlasmoPhotoMorRev_arXiv_black.pdf,10,paragraph,0.0221870047543581
Tika,212.tar_1611.00616.gz_short_black.pdf,11,paragraph,0.38070404172099087
PyMuPDF,212.tar_1611.00616.gz_short_black.pdf,11,paragraph,0.3768492084090319
Tika,228.tar_1611.08012.gz_QPC_arXiv_V2_black.pdf,3,paragraph,0.25875887336844516
PyMuPDF,228.tar_1611.08012.gz_QPC_arXiv_V2_black.pdf,3,paragraph,0.2541284403669725
Tika,221.tar_1611.04823.gz_BGV_black.pdf,17,paragraph,0.34772253646918727
PyMuPDF,221.tar_1611.04823.gz_BGV_black.pdf,17,paragraph,0.3485477178423237
Tika,217.tar_1611.03219.gz_Asadi_et_al_Statistical_Regionalization_Arxiv_black.pdf,6,paragraph,0.4063826175521983
PyMuPDF,217.tar_1611.03219.gz_Asadi_et_al_Statistical_Regionalization_Arxiv_black.pdf,6,paragraph,0.40590030518819936
Tika,230.tar_1611.08580.gz_Prod-MRA-Gauss-arxiv_black.pdf,24,paragraph,0.35810810810810806
PyMuPDF,230.tar_1611.08580.gz_Prod-MRA-Gauss-arxiv_black.pdf,24,paragraph,0.3483327937843963
Tika,219.tar_1611.03866.gz_schrabback_spt_hst13_arxiv_v2_black.pdf,47,paragraph,0.03507476462986887
PyMuPDF,219.tar_1611.03866.gz_schrabback_spt_hst13_arxiv_v2_black.pdf,47,paragraph,0.03491363469312759
Tika,219.tar_1611.03772.gz_Helson_matricesFINAL3_black.pdf,19,paragraph,0.019637462235649536
PyMuPDF,219.tar_1611.03772.gz_Helson_matricesFINAL3_black.pdf,19,paragraph,0.01961523953225196
Tika,211.tar_1611.00234.gz_GarckeLamRomeArXiv_black.pdf,10,paragraph,0.30855539971949514
PyMuPDF,211.tar_1611.00234.gz_GarckeLamRomeArXiv_black.pdf,10,paragraph,0.3092492351141445
Tika,211.tar_1611.00208.gz_Thesiscorrected2_black.pdf,134,paragraph,0.4220739842328684
PyMuPDF,211.tar_1611.00208.gz_Thesiscorrected2_black.pdf,134,paragraph,0.4215626892792247
Tika,219.tar_1611.03817.gz_Ibld_proc17_black.pdf,1,paragraph,0.41482701812191103
PyMuPDF,219.tar_1611.03817.gz_Ibld_proc17_black.pdf,1,paragraph,0.4158121071782997
Tika,218.tar_1611.03473.gz_sq-main_black.pdf,6,paragraph,0.21325543180573306
PyMuPDF,218.tar_1611.03473.gz_sq-main_black.pdf,6,paragraph,0.21192777676454497
Tika,228.tar_1611.08063.gz_chiral_correction_to_gibar_v24_black.pdf,15,paragraph,0.012101653892698606
PyMuPDF,228.tar_1611.08063.gz_chiral_correction_to_gibar_v24_black.pdf,15,paragraph,0.012077294685990267
Tika,212.tar_1611.00460.gz_AME_MinhasHoffWard_black.pdf,15,paragraph,0.215944055944056
PyMuPDF,212.tar_1611.00460.gz_AME_MinhasHoffWard_black.pdf,15,paragraph,0.2107661634861863
Tika,221.tar_1611.04780.gz_riou182_black.pdf,13,paragraph,0.30962936690902637
PyMuPDF,221.tar_1611.04780.gz_riou182_black.pdf,13,paragraph,0.30971408275617124
Tika,212.tar_1611.00819.gz_Unitroot_black.pdf,23,paragraph,0.0008298755186721962
PyMuPDF,212.tar_1611.00819.gz_Unitroot_black.pdf,23,paragraph,0.0008261049153242084
Tika,214.tar_1611.01833.gz_NumberparticulesBBM_black.pdf,28,paragraph,0.3031161473087819
PyMuPDF,214.tar_1611.01833.gz_NumberparticulesBBM_black.pdf,28,paragraph,0.30123456790123454
Tika,221.tar_1611.04839.gz_pgrloci-arXiv_black.pdf,1,paragraph,0.3589661261839781
PyMuPDF,221.tar_1611.04839.gz_pgrloci-arXiv_black.pdf,1,paragraph,0.35645780051150894
Tika,232.tar_1611.09331.gz_czg-charcirclesabproperty-2017july23-ext_black.pdf,4,paragraph,0.356266149870801
PyMuPDF,232.tar_1611.09331.gz_czg-charcirclesabproperty-2017july23-ext_black.pdf,4,paragraph,0.3551251008878127
Tika,229.tar_1611.08267.gz_scldpc_burst_erasures_trans_rev4_black.pdf,23,paragraph,0.006980802792321157
PyMuPDF,229.tar_1611.08267.gz_scldpc_burst_erasures_trans_rev4_black.pdf,23,paragraph,0.006836146122623319
Tika,216.tar_1611.02729.gz_Alemohammad_AirMOSS_Decomposition_V2_black.pdf,15,paragraph,0.35511280398476414
PyMuPDF,216.tar_1611.02729.gz_Alemohammad_AirMOSS_Decomposition_V2_black.pdf,15,paragraph,0.3545268092587166
Tika,226.tar_1611.07155.gz_GF-170815_black.pdf,0,paragraph,0.2130624092888243
PyMuPDF,226.tar_1611.07155.gz_GF-170815_black.pdf,0,paragraph,0.21226142278773863
Tika,220.tar_1611.04723.gz_sst_rv_black.pdf,0,paragraph,0.4093178036605657
PyMuPDF,220.tar_1611.04723.gz_sst_rv_black.pdf,0,paragraph,0.4072632944228275
Tika,219.tar_1611.04124.gz_cpod_black.pdf,2,paragraph,0.3713592233009709
PyMuPDF,219.tar_1611.04124.gz_cpod_black.pdf,2,paragraph,0.3702808819087889
Tika,216.tar_1611.02728.gz_draft_black.pdf,33,paragraph,0.37992685900040635
PyMuPDF,216.tar_1611.02728.gz_draft_black.pdf,33,paragraph,0.38000406421459054
Tika,220.tar_1611.04757.gz_paper_black.pdf,5,paragraph,0.24994566398608994
PyMuPDF,220.tar_1611.04757.gz_paper_black.pdf,5,paragraph,0.2494025635455138
Tika,221.tar_1611.04971.gz_FLRWv1.7_black.pdf,26,paragraph,0.35801496652225284
