Tool,ID,Page,Label,SpatialDist
PdfAct,9.tar_1401.5627.gz_CMB-Planck-MNRAS_black.pdf,1,footer,0, 0, 0, 0.1512605042016807
PdfAct,5.tar_1401.3168.gz_two_co_tmc_black.pdf,4,footer,0, 0, 0, 0.028436018957345936
PdfAct,4.tar_1401.2086.gz_arxiv-sg_black.pdf,11,footer,0, 0, 0, 0.0024067388688327183
PdfAct,7.tar_1401.4263.gz_revised_buono_black.pdf,7,footer,0.10000000000000002, 0.1, 0.1, 0.1728395061728395
PdfAct,9.tar_1401.5709.gz_GeneralizedDS_black.pdf,1,footer,0, 0, 0, 0.007692307692307736
PdfAct,11.tar_1401.6709.gz_TopDiracSusyPRD_ArXiv_black.pdf,18,footer,0, 0, 0, 0.011428571428571389
PdfAct,12.tar_1401.7360.gz_secure_isit14_4_black.pdf,0,footer,0.7755102040816326, 0.59375, 1.1176470588235294, 0.6592178770949721
PdfAct,10.tar_1401.6224.gz_paper_black.pdf,0,footer,0, 0, 0, 0.0
PdfAct,6.tar_1401.4030.gz_cdfQexp_v7_arxiv_black.pdf,1,footer,0.4343434343434344, 0.43434343434343436, 0.43434343434343436, 0.499196572040707
PdfAct,11.tar_1401.7042.gz_homotopy_black.pdf,14,footer,0, 0, 0, 0.026315789473684247
PdfAct,11.tar_1401.6810.gz_ISIT2014mainArxiv_black.pdf,0,footer,0.32380952380952377, 0.2236842105263158, 0.5862068965517241, 0.29230769230769227
PdfAct,12.tar_1401.7562.gz_heliumion_black.pdf,2,footer,0.06666666666666667, 0.05263157894736842, 0.09090909090909091, 0.38235294117647056
PdfAct,8.tar_1401.5075.gz_conditions_black.pdf,27,footer,0, 0, 0, 0.023255813953488344
PdfAct,12.tar_1401.7713.gz_CVPR11_Extension_V0.7_black.pdf,4,footer,0, 0, 0, 0.1428571428571429
PdfAct,12.tar_1401.7359.gz_final-uploaded_black.pdf,18,footer,0, 0, 0, 0.014285714285714306
PdfAct,11.tar_1401.6921.gz_rad-lep-II-2_black.pdf,1,footer,0.9811320754716981, 0.9629629629629629, 1.0, 0.9942857142857143
PdfAct,12.tar_1401.7369.gz_unicast-isit-arxiv_black.pdf,0,footer,0.3921568627450981, 0.30303030303030304, 0.5555555555555556, 0.3184713375796179
PdfAct,4.tar_1401.2458.gz_grain_collapse_dyn_black.pdf,4,footer,0, 0, 0, 0.04020100502512562
PdfAct,3.tar_1401.1648.gz_stacking_black.pdf,0,footer,0.5, 0.3333333333333333, 1.0, 0.7540983606557377
