Tool,ID,Page,Label,SpatialDist
PdfAct,200.tar_1709.03131.gz_FarCritical_v5.3_black.pdf,45,footer,"(0, 0, 0, 0.033112582781457005)"
PdfAct,197.tar_1709.01651.gz_main_black.pdf,3,footer,"(0.12, 0.12, 0.12, 0.22727272727272735)"
PdfAct,198.tar_1709.02116.gz_main_tkde_black.pdf,0,footer,"(0, 0, 0, 0.21925133689839568)"
PdfAct,197.tar_1709.01801.gz_Bits_black.pdf,7,footer,"(0, 0, 0, 0.06349206349206354)"
PdfAct,203.tar_1709.04005.gz_main_arxiv_black.pdf,0,footer,"(0, 0, 0, 0.23529411764705885)"
PdfAct,197.tar_1709.01703.gz_gan_daniel_black.pdf,0,footer,"(0, 0, 0, 0.08536585365853654)"
PdfAct,197.tar_1709.01838.gz_180112_PolaronPRA-resub_black.pdf,4,footer,"(0.2325581395348837, 0.15625, 0.45454545454545453, 0.31417624521072796)"
PdfAct,196.tar_1709.01177.gz_sutera17_black.pdf,1,footer,"(0, 0, 0, 0.0)"
PdfAct,193.tar_1709.00244.gz_GravityCam_PASA3_black.pdf,11,footer,"(0.36496350364963503, 0.24752475247524752, 0.6944444444444444, 0.34047350620067646)"
PdfAct,212.tar_1709.07476.gz_hitep2_accepted_20170921_black.pdf,1,footer,"(0, 0, 0, 0.20588235294117652)"
PdfAct,203.tar_1709.04165.gz_matter-dipole-spectro-8dec17_black.pdf,7,footer,"(0.9166666666666666, 0.88, 0.9565217391304348, 0.9689922480620154)"
PdfAct,214.tar_1709.08599.gz_YM-heat-final_black.pdf,19,footer,"(0, 0, 0, 0.0)"
PdfAct,198.tar_1709.02205.gz_arXiv_version2_black.pdf,0,footer,"(0, 0, 0, 0.4)"
PdfAct,198.tar_1709.02181.gz_Parganlija_black.pdf,3,footer,"(0.9904761904761905, 0.9811320754716981, 1.0, 0.9881656804733728)"
PdfAct,211.tar_1709.07283.gz_cold_kevins_2_black.pdf,29,footer,"(0.03773584905660377, 0.03773584905660377, 0.03773584905660377, 0.055776892430278904)"
PdfAct,212.tar_1709.07722.gz_Super_imposed_pilots_Journal_16032017_-_rev_1_3_black.pdf,0,footer,"(0.4146341463414634, 0.4146341463414634, 0.4146341463414634, 0.4090419806243273)"
PdfAct,193.tar_1709.00191.gz_herbrandfinal_black.pdf,7,footer,"(0.9058823529411765, 0.9058823529411765, 0.9058823529411765, 0.9551934826883911)"
PdfAct,217.tar_1709.09502.gz_AME2016vsBNN_black.pdf,0,footer,"(0.761904761904762, 0.6153846153846154, 1.0, 0.708860759493671)"
PdfAct,214.tar_1709.08404.gz_ms2_black.pdf,1,footer,"(0.09174311926605505, 0.04807692307692308, 1.0, 0.11402850712678174)"
PdfAct,193.tar_1709.00112.gz_Arxiv_submission_black.pdf,2,footer,"(0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.3790849673202614)"
PdfAct,197.tar_1709.01914.gz_wileyarticle-template_black.pdf,0,footer,"(0, 0, 0, 0.08163265306122454)"
PdfAct,216.tar_1709.09159.gz_v2_doubletrace_abjm_black.pdf,24,footer,"(0, 0, 0, 0.009009009009009077)"
PdfAct,215.tar_1709.08641.gz_main_black.pdf,4,footer,"(0, 0, 0, 0.020864381520119223)"
PdfAct,214.tar_1709.08557.gz_swap1.4_black.pdf,12,footer,"(0, 0, 0, 0.14184397163120566)"
PdfAct,215.tar_1709.08977.gz_Quantum_pigeonhole_principle_as_a_violation_of_bivalence_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,199.tar_1709.02618.gz_shapes20170915_Long_black.pdf,0,footer,"(0.9801324503311258, 0.9736842105263158, 0.9866666666666667, 0.9925452609158679)"
PdfAct,193.tar_1709.00312.gz_ms_black.pdf,1,footer,"(0, 0, 0, 0.09523809523809518)"
