Tool,ID,Page,Label,F1,SpatialDist,Precision,Recall
PdfAct,162.tar_1510.03269.gz_NovitskyChirp_black.pdf,0,title,1.0,1.0,0.8122782820975201,0.9731916900743214
PdfAct,168.tar_1510.06533.gz_Sidorenko_101815_black.pdf,0,title,1.0,0.95,0.8643145853732193,0.9515869838992604
PdfAct,156.tar_1510.00108.gz_GBBImassive_black.pdf,0,title,1.0,1.0,0.7349145229013471,0.9534074173984113
PdfAct,174.tar_1510.09174.gz_Block_graphs_v2_black.pdf,0,title,1.0,1.0,0.8248811883650731,0.9586760329193469
PdfAct,171.tar_1510.07790.gz_NRHC_for_multi-agent_consensus_problems_black.pdf,0,title,1.0,1.0,0.7220599505010675,0.8649449873126658
PdfAct,172.tar_1510.08043.gz_Soliton_Paper_2015_10_26_black.pdf,0,title,1.0,1.0,0.8930761942639542,0.8212344985060904
PdfAct,156.tar_1510.00034.gz_LQE_DM_15-j_black.pdf,0,title,1.0,1.0,0.7318528449409846,0.8781138306434938
PdfAct,168.tar_1510.06710.gz_IvanovDYuV1_black.pdf,0,title,1.0,1.0,0.7569686324856145,0.7244971342155799
PdfAct,169.tar_1510.07257.gz_1dHistones.4.Final.ArXiv_black.pdf,0,title,1.0,1.0,0.8779362117209376,0.7860019286870648
PdfAct,159.tar_1510.02066.gz_gb-tm.3_black.pdf,0,title,1.0,1.0,0.8807912353079623,0.9740436658843796
PdfAct,173.tar_1510.08482.gz_MCHM-final_black.pdf,0,title,1.0,1.0,0.7580153775710106,0.9097781016503974
PdfAct,172.tar_1510.08183.gz_MainPdf_black.pdf,0,title,1.0,1.0,0.9475316185513727,0.9750484675010251
PdfAct,171.tar_1510.07702.gz_lf_cmass_sdss_black.pdf,0,title,1.0,1.0,0.720042979093241,0.8636456792231471
PdfAct,166.tar_1510.05676.gz_RR151019_black.pdf,17,title,1.0,1.0,0.9690638231284348,0.9906486374076484
PdfAct,172.tar_1510.07981.gz_WF_Mapping_AlDelta_v7_black.pdf,0,title,1.0,1.0,0.7743932680012676,0.8080069493157563
PdfAct,171.tar_1510.07555.gz_TemperatureMeasurementFinal_black.pdf,0,title,1.0,1.0,0.8060169352590473,0.7903785089543962
PdfAct,161.tar_1510.03152.gz_treetope_black.pdf,0,title,1.0,1.0,0.7222058052889136,0.8892804724323911
PdfAct,167.tar_1510.06084.gz_Taylor2.0_black.pdf,30,title,1.0,1.0,0.8680845114751837,0.8292827890338097
PdfAct,169.tar_1510.07279.gz_APhotoShowerPaper_v6_LaPlata_Oct7-corrLia-oct25_black.pdf,0,title,1.0,1.0,0.7517525318608353,0.9175813281220916
PdfAct,160.tar_1510.02256.gz_EnergyTransfer_PMdR_NJP_September2015_black.pdf,0,title,1.0,1.0,0.9828169605856667,0.7494483338784097
PdfAct,160.tar_1510.02716.gz_gluingpaper_lms_revised_black.pdf,0,title,1.0,1.0,0.7213051261637462,0.8091820875846198
PdfAct,168.tar_1510.06523.gz_SansotteraGrassiGiorgilli_IAU_black.pdf,0,title,1.0,1.0,0.8294761646650298,0.7995217140549249
PdfAct,169.tar_1510.07002.gz_LCO_xray_black.pdf,0,title,0.9090909090909092,0.9850746268656716,0.9851706522214119,0.7159149089518518
PdfAct,169.tar_1510.07132.gz_QBBHrj2_black.pdf,0,title,1.0,1.0,0.7857871048906163,0.914148792405922
PdfAct,160.tar_1510.02328.gz_inertgrav10_black.pdf,0,title,1.0,1.0,0.9555454076628628,0.7393367080099464
PdfAct,156.tar_1510.00116.gz_main_black.pdf,0,title,1.0,1.0,0.9313762641330036,0.9738992639028795
PdfAct,168.tar_1510.06721.gz_steeringmodel_pra_v2_black.pdf,0,title,1.0,0.96,0.8663124921354562,0.8481150758401775
PdfAct,173.tar_1510.08473.gz_tendency-article_black.pdf,0,title,0.7999999999999999,0.9263157894736842,0.9478416293383406,0.7870335913321292
PdfAct,161.tar_1510.02895.gz_mgaafar_full_duplex_PIMRC_July9_2015-Camera_ready_black.pdf,0,title,0.6666666666666666,0.6818181818181819,0.903745055402993,0.9933869032156981
PdfAct,159.tar_1510.01740.gz_SmoothCovariance_black.pdf,8,title,1.0,1.0,0.7384601003402065,0.9286674245606021
PdfAct,161.tar_1510.03059.gz_tbi_arXiv_black.pdf,0,title,1.0,0.9635036496350364,0.7532307769642825,0.7373079445753612
PdfAct,168.tar_1510.06651.gz_Bistabilities_PRA_black.pdf,0,title,1.0,0.9787234042553192,0.8054402526843166,0.7890667732384837
PdfAct,156.tar_1510.00358.gz_aasp-iakubovskyi_black.pdf,0,title,0.0,0.9648241206030151,0.5347491892846011,0.06336451351082824
PdfAct,159.tar_1510.02156.gz_Josephsonlosalamos_black.pdf,0,title,1.0,1.0,0.8833401883189484,0.7672220976561619
PdfAct,171.tar_1510.07927.gz_main_black.pdf,15,title,1.0,1.0,0.716446334532498,0.8478500148924305
PdfAct,156.tar_1510.00281.gz_arxiv_black.pdf,0,title,1.0,1.0,0.9162881374143732,0.9331594464389084
PdfAct,173.tar_1510.08515.gz_Porter-Reichl_black.pdf,0,title,1.0,1.0,0.8443355615445043,0.784994649157355
PdfAct,167.tar_1510.05815.gz_Curved_Space_black.pdf,0,title,0.0,0.0,0.425650296217513,0.2164897189865471
PdfAct,161.tar_1510.03246.gz_Exposant_critique_surface_black.pdf,0,title,1.0,1.0,0.7261722324594447,0.7468432316812165
PdfAct,173.tar_1510.08450.gz_paper2_draft3_black.pdf,0,title,0.7659574468085107,0.9236947791164658,0.7564913963181663,0.9633997834223155
PdfAct,161.tar_1510.03233.gz_main_black.pdf,0,title,1.0,0.9723756906077348,0.8254226818050006,0.8491789501786209
PdfAct,171.tar_1510.07927.gz_main_black.pdf,12,title,1.0,1.0,0.7321244013839996,0.8314798411955242
PdfAct,173.tar_1510.08679.gz_MS_black.pdf,0,title,1.0,1.0,0.9193187976412343,0.8692143298094566
PdfAct,168.tar_1510.06834.gz_Riemann_localisation_2016_07_13_black.pdf,0,title,0.0,0.9066666666666668,0.2177487665726957,0.06060513344181895
PdfAct,168.tar_1510.06751.gz_V5589Sgr_black.pdf,0,title,1.0,1.0,0.8741437381984054,0.8638192119154338
PdfAct,160.tar_1510.02330.gz_CWIT_2015_black.pdf,0,title,1.0,1.0,0.9642843705568194,0.9915757072694384
PdfAct,162.tar_1510.03567.gz_arXiv_nawratil_neu_black.pdf,6,title,1.0,1.0,0.8833847369771878,0.7223138266257505
PdfAct,160.tar_1510.02333.gz_Final_Version_Corrected_black.pdf,0,title,1.0,0.9411764705882354,0.8350852791687764,0.7410037555810456
PdfAct,157.tar_1510.00758.gz_Stability_Conditions_for_Einstein-Maxwell-Kalb-Ramond_Wormholes_6_black.pdf,0,title,1.0,1.0,0.8195249181888019,0.705720094783381
PdfAct,168.tar_1510.06772.gz_GeneralizedSpherical_black.pdf,0,title,1.0,1.0,0.8455104340670665,0.9776643357623911
PdfAct,156.tar_1510.00112.gz_paramcompl_black.pdf,0,title,1.0,1.0,0.9644658148106618,0.8165807381829955
PdfAct,158.tar_1510.01578.gz_Kokoulina_NSRT_black.pdf,0,title,1.0,1.0,0.9031034687186934,0.9247142042455422
PdfAct,163.tar_1510.04018.gz_Tellur_Shalygin_black.pdf,0,title,0.8571428571428571,0.9450549450549453,0.7186412792321127,0.7020969403909695
PdfAct,167.tar_1510.05967.gz_source-well_black.pdf,0,title,1.0,1.0,0.9619995957098524,0.8562135630671388
PdfAct,156.tar_1510.00091.gz_root_black.pdf,0,title,0.0,0.0,0.15373412572916556,0.17043074218273926
PdfAct,168.tar_1510.06546.gz_Syrotyuk_done_black.pdf,7,title,0.0,0.0829493087557604,0.5459594999793933,0.1326863981258694
PdfAct,161.tar_1510.03107.gz_JPCSLaTeXGuidelines_black.pdf,0,title,0.0,0.0,0.19786376051703694,0.5742704679871663
PdfAct,170.tar_1510.07384.gz_KEGroups_black.pdf,0,title,1.0,0.9514563106796116,0.8981803597731347,0.8596482965190704
PdfAct,167.tar_1510.06091.gz_swappaper_black.pdf,0,title,0.9166666666666666,0.9659863945578232,0.8384062720440588,0.8707218430245361
PdfAct,171.tar_1510.07673.gz_150916_Figures_Embedded_black.pdf,0,title,1.0,1.0,0.9119209753139772,0.9605202723484659
PdfAct,168.tar_1510.06671.gz_Glukhov_done_black.pdf,16,title,0.0,0.1007194244604316,0.3003121056021614,0.25051983731870325
PdfAct,160.tar_1510.02685.gz_1510.02685v4aa_black.pdf,0,title,1.0,0.9516129032258064,0.8383399968224562,0.9724296282574876
PdfAct,161.tar_1510.03049.gz_Emain_black.pdf,0,title,0.0,0.0,0.07321677426392494,0.49445489728297515
PdfAct,161.tar_1510.02822.gz_MTTPaperTwoColVersion_black.pdf,0,title,1.0,1.0,0.8162885379616115,0.8018489177477273
PdfAct,169.tar_1510.07190.gz_dec-c-Wilf-final_black.pdf,0,title,1.0,1.0,0.8422347744097782,0.8696988692164151
PdfAct,168.tar_1510.06810.gz_xqr_v3_cl_black.pdf,2,title,1.0,1.0,0.7792527120748054,0.835241734526077
PdfAct,173.tar_1510.08765.gz_GaussLaplace_black.pdf,0,title,1.0,1.0,0.7852672922174989,0.8459154681949124
PdfAct,157.tar_1510.01156.gz_paper_black.pdf,0,title,0.8181818181818181,0.7777777777777777,0.8424089960093007,0.7697053650868414
