Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
CERMINE,144.tar_1411.0386.gz_nevzorov-hd-ichep2014_black.pdf,2,section,0.24657909934176112,0.15247124504081616,0.2817134542160685,0.3692496964813998
CERMINE,151.tar_1411.3945.gz_paper_arxiv_v3_black.pdf,2,section,0.3555892786840257,0.7496948194668096,0.23226985418140286,0.6473738199201685
CERMINE,158.tar_1411.7929.gz_draft_black.pdf,9,section,0.27699358733538026,0.7386490075708712,0.36247031207401215,0.5479861822407608
CERMINE,152.tar_1411.5111.gz_info_recyc_HB_arXiv_black.pdf,5,section,0.42886668605497724,0.5531228335237242,0.42610435075563413,0.5778549355697357
CERMINE,153.tar_1411.5261.gz_nocores_black.pdf,2,section,0.31631531550538194,0.2842656925411817,0.5112651881270907,0.1947692726056488
CERMINE,156.tar_1411.7209.gz_jcap_2606_black.pdf,3,section,0.33517055038652876,0.7204789426209208,0.4419860846144339,0.6294571613018858
CERMINE,152.tar_1411.4548.gz_textVMcor_black.pdf,1,section,0.49448473644663327,0.40416026830551044,0.4650387059979394,0.11603198588456597
CERMINE,156.tar_1411.6993.gz_polarcodes_complete_black.pdf,18,section,0.5908710881773167,0.22643634939894167,0.12204034362891844,0.3523015672028371
CERMINE,149.tar_1411.3005.gz_sccuft-arxiv_black.pdf,14,section,0.2513855106817311,0.5866764537381409,0.5430420431432926,0.13853032318098774
CERMINE,146.tar_1411.1227.gz_scrolls_black.pdf,11,section,0.5812133498544287,0.5605308436337157,0.5039307697433015,0.44792860461687867
CERMINE,146.tar_1411.1551.gz_grilli_ASC14_arxiv_black.pdf,0,section,0.18573029039280062,0.5834418590827464,0.2936192628683939,0.14251078488520075
CERMINE,153.tar_1411.5729.gz_for_black.pdf,32,section,0.5228851202961705,0.7778746858919078,0.403269110268337,0.3201099898347576
CERMINE,154.tar_1411.5871.gz_DiffES_black.pdf,41,section,0.4084126372745215,0.6006882967248983,0.5671967186701062,0.18955191007047884
CERMINE,145.tar_1411.1091.gz_paper_black.pdf,2,section,0.458020620468898,0.23446581569253303,0.46094713569061985,0.3143122179798657
CERMINE,155.tar_1411.6643.gz_Final_black.pdf,23,section,0.5393138113084323,0.47340330275526543,0.25936170063157993,0.5946549687308677
CERMINE,153.tar_1411.5246.gz_FPU-revised2-1_black.pdf,23,section,0.11010192100553443,0.18583250032801962,0.2354489065857093,0.20128062746344605
