Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
CERMINE,141.tar_1706.09282.gz_MainSupp_black.pdf,8,paragraph,0.8374726199894217,0.9348566673438138,0.8578618029391419,0.9197395302548304
CERMINE,126.tar_1706.03549.gz_derivationV2_black.pdf,40,paragraph,0.8046423816706966,0.8871127843776463,0.8283137223853348,0.8010042278089505
CERMINE,143.tar_1706.10279.gz_ms_black.pdf,83,paragraph,0.9584203805352094,0.8953824182085816,0.9274429938818795,0.9924161776729629
CERMINE,126.tar_1706.03219.gz_postprint_black.pdf,2,paragraph,0.8516191728366177,0.8298509565223511,0.9937275461217372,0.8665583072448705
CERMINE,118.tar_1706.00293.gz_Yamakou-Jost-Manuscript-1_black.pdf,0,paragraph,0.8764367619707313,0.962822783475944,0.965739299712096,0.99734632503017
CERMINE,141.tar_1706.09418.gz_lhc-coverage_black.pdf,33,paragraph,0.8548652955910017,0.9597310460995959,0.8872501880826269,0.8697501215957705
CERMINE,134.tar_1706.06630.gz_sofabounds_black.pdf,9,paragraph,0.8251309534726835,0.9126788192845914,0.8582882520600732,0.8458881776032432
CERMINE,143.tar_1706.10149.gz_brady2017evidence_black.pdf,35,paragraph,0.8731809214434931,0.9800244198129365,0.8814249464441667,0.8748763707068339
CERMINE,134.tar_1706.06393.gz_Thesis_-_Draft_black.pdf,15,paragraph,0.8346028095788599,0.9325047974001718,0.8511199353155534,0.8640311276248216
CERMINE,136.tar_1706.07132.gz_elasticconstants_black.pdf,2,paragraph,0.8162965096747755,0.8505289975775745,0.9821862090979876,0.9918196445612688
CERMINE,135.tar_1706.07056.gz_LiouvilleComplexity_black.pdf,22,paragraph,0.8809286719975653,0.9761110110154179,0.8026492760704516,0.9566250488251653
CERMINE,120.tar_1706.00751.gz_radeboluxRev1_black.pdf,7,paragraph,0.9069222767962357,0.9664831734282819,0.8078257691784411,0.860202892572962
CERMINE,143.tar_1706.10033.gz_cluster_counts_paper_black.pdf,14,paragraph,0.8875146836329878,0.9698029701582704,0.8743320009478934,0.9830107166939801
CERMINE,126.tar_1706.03539.gz_cobra_black.pdf,16,paragraph,0.8622158079133426,0.9718022101374049,0.9898626623785745,0.960505814810295
CERMINE,136.tar_1706.07424.gz_gravuncertlongv2_black.pdf,14,paragraph,0.9274816018996903,0.9128382939687751,0.822639261376289,0.8988432687525413
CERMINE,136.tar_1706.07135.gz_DW_with_DMI_tilt_PRB_black.pdf,11,paragraph,0.8340531602885939,0.8376859121940395,0.8609484926654593,0.9090740423947186
CERMINE,136.tar_1706.07361.gz_Barakat_black.pdf,9,paragraph,0.9387306910884585,0.9196227836821005,0.8927113321290214,0.943185963073516
CERMINE,129.tar_1706.04416.gz_manuscript_black.pdf,22,paragraph,0.8493673447232982,0.8818631046320727,0.9475343805073877,0.9189362914833132
CERMINE,133.tar_1706.05946.gz_ac-index-1_black.pdf,37,paragraph,0.948115097036866,0.9559812099063896,0.8160237209663865,0.8166226170238146
CERMINE,121.tar_1706.01537.gz_ms_black.pdf,42,paragraph,0.9237311108207099,0.9636735469701607,0.9657982459678639,0.9597289561523095
CERMINE,132.tar_1706.05757.gz_Bohmain_black.pdf,3,paragraph,0.8109777594884083,0.8940047419135523,0.9923904631148199,0.8956692499337668
CERMINE,127.tar_1706.03896.gz_maunu17a_black.pdf,3,paragraph,0.8288203057307955,0.8584288499607509,0.8310673551685864,0.9964357785349209
CERMINE,121.tar_1706.01494.gz_FriedrichMaininiPiovanoStefanelli_black.pdf,3,paragraph,0.8444898435532237,0.81200568481182,0.9896616818743537,0.9714498210364426
CERMINE,135.tar_1706.06824.gz_Mild_Solution_black.pdf,9,paragraph,0.8210585200008499,0.8220990943010271,0.8807924608778581,0.9593069221448542
CERMINE,124.tar_1706.02669.gz_main_black.pdf,17,paragraph,0.8094663343959787,0.8604967364743576,0.9302302123617523,0.8739754584692309
CERMINE,134.tar_1706.06498.gz_Alvarez_Bosq_Ruiz_Medina_revision_July_2016_2_black.pdf,40,paragraph,0.877285430278641,0.8438308805563859,0.8943952036048206,0.9855516126244246
CERMINE,132.tar_1706.05693.gz_pEuler_black.pdf,27,paragraph,0.9712014576630582,0.8116516032428512,0.9770229170159086,0.8128720161503172
CERMINE,138.tar_1706.07987.gz_main_black.pdf,23,paragraph,0.8550870916296425,0.8179276987666191,0.8655717277589755,0.8604739625921782
CERMINE,130.tar_1706.04762.gz_main_black.pdf,12,paragraph,0.9167441868157375,0.8460758414559233,0.8481433705043,0.9355148637835535
CERMINE,124.tar_1706.02671.gz_Periodic-paper_black.pdf,51,paragraph,0.8915024861090355,0.9787155790816133,0.8473718012362145,0.8405095337997625
CERMINE,139.tar_1706.08674.gz_main_black.pdf,14,paragraph,0.968007498148558,0.9031657747115113,0.8622159354337452,0.9732048138280961
CERMINE,125.tar_1706.03115.gz_CeTa-referendum_black.pdf,11,paragraph,0.94899951032542,0.9594817078831555,0.8664651558980269,0.9830870374225783
CERMINE,128.tar_1706.03981.gz_ChenBlanchetRheeZwart2017aRxiv_black.pdf,15,paragraph,0.9608530732160508,0.9506902748022592,0.9193947449289572,0.9482371862899083
CERMINE,136.tar_1706.07336.gz_Antimagic_Orientation_of_Biregular_Graphs-20June17_black.pdf,12,paragraph,0.9788094057962113,0.9281889477611771,0.9211495526619766,0.9839241859563002
CERMINE,141.tar_1706.09229.gz_main_black.pdf,14,paragraph,0.9326818743211432,0.9715518742553256,0.9729493690600735,0.9446924876528867
CERMINE,138.tar_1706.07965.gz_HertyVisconti_2DLWRpaper_Revision_black.pdf,22,paragraph,0.86777671969974,0.9366318007593173,0.8140246499578783,0.8292243742919893
CERMINE,131.tar_1706.05235.gz_Floquet_black.pdf,8,paragraph,0.8340156817272478,0.814346371013999,0.8489380895289571,0.8832752811963391
CERMINE,119.tar_1706.00494.gz_manuscript_v1_black.pdf,1,paragraph,0.8001927030237489,0.8422332730077412,0.9453051896398923,0.8179647252080886
CERMINE,134.tar_1706.06452.gz_main_black.pdf,28,paragraph,0.9181640072518777,0.9239908084708366,0.9765886338206329,0.8942255787362755
CERMINE,142.tar_1706.09708.gz_BGMR_final_black.pdf,8,paragraph,0.9707931828857987,0.9131044820191503,0.9000150258045,0.8055223866180077
CERMINE,126.tar_1706.03567.gz_ace_arxiv_black.pdf,32,paragraph,0.8640873473596292,0.9856491923935513,0.9202665883562557,0.885713510530081
CERMINE,123.tar_1706.02139.gz_On_Mori_cone_of_Bott_towers_black.pdf,21,paragraph,0.88560782716044,0.8147376264228615,0.970049002491368,0.9907485578747635
CERMINE,131.tar_1706.05041.gz_Dharmatti_Manna_Mukherjee-Internal_Stabilization_of_PIDE_black.pdf,32,paragraph,0.8773890312944028,0.8156945775732476,0.9274354738430007,0.9032859303018314
CERMINE,125.tar_1706.02881.gz_wqo_black.pdf,29,paragraph,0.9676054383488465,0.9159404584629106,0.9038781445009278,0.8487436164724694
CERMINE,135.tar_1706.06708.gz_cube_black.pdf,9,paragraph,0.8434342167060863,0.9093964972683056,0.8572158960207915,0.87828949301725
CERMINE,123.tar_1706.02328.gz_tcns_paperv9-FULL_black.pdf,0,paragraph,0.9398870488835419,0.9078478882586948,0.9737735886978126,0.8801335508047236
CERMINE,130.tar_1706.04816.gz_Amiri_Schmeding_Differentiable_Monoid_black.pdf,27,paragraph,0.8919760557270059,0.9837457032199305,0.8492165524957781,0.984135290479849
CERMINE,139.tar_1706.08472.gz_s7_5_black.pdf,8,paragraph,0.8939070132739314,0.9514217394486849,0.9853482347340083,0.9135856675704672
CERMINE,123.tar_1706.02126.gz_periodic_slit_hom_regime_v4_black.pdf,14,paragraph,0.8917256571367326,0.8580385064150445,0.9464756799171292,0.879421270995086
CERMINE,140.tar_1706.08964.gz_graphswithmultiplytransitivematchings_05.31.2018_black.pdf,19,paragraph,0.9958677195041358,0.9708610769139715,0.8884014810365082,0.8412733932129909
CERMINE,143.tar_1706.10296.gz_intalgn-arx7-eng_black.pdf,17,paragraph,0.8635318403731205,0.8050829380497988,0.937509244385361,0.9015333588967029
CERMINE,134.tar_1706.06568.gz_Template_v1_black.pdf,17,paragraph,0.8021322583523346,0.8451073844942931,0.9211949178964504,0.8741835154082882
CERMINE,139.tar_1706.08743.gz_polyquant_arxiv_black.pdf,6,paragraph,0.9975996906865694,0.8539475650566968,0.8286168777628464,0.8260105870919408
CERMINE,121.tar_1706.01394.gz_multi-sample-colt-expanded_black.pdf,17,paragraph,0.8502897894963954,0.9292819676710464,0.8886270485587623,0.8011896184031367
CERMINE,119.tar_1706.00473.gz_dl-stats_black.pdf,26,paragraph,0.9390807670278822,0.8470396111732974,0.8198110204509296,0.8248389435696459
CERMINE,135.tar_1706.06879.gz_gravity-knot-long-final_black.pdf,14,paragraph,0.8435559215659282,0.9245994758462279,0.8617711844104703,0.8659680332243608
CERMINE,140.tar_1706.09042.gz_GSi_PDs_main_arxiv_black.pdf,9,paragraph,0.9489432420809985,0.8917072625633509,0.8926716421550919,0.9834108678429014
CERMINE,121.tar_1706.01418.gz_hanneke17a_black.pdf,70,paragraph,0.9029436542940765,0.8918785714543274,0.8309015724311908,0.8281802775675259
CERMINE,136.tar_1706.07129.gz_133-submitted_black.pdf,0,paragraph,0.8566327995592481,0.9837369995217868,0.9832349737724636,0.8853029404906544
CERMINE,120.tar_1706.00952.gz_Azumaya_May26-2017-Final_black.pdf,34,paragraph,0.9692555413419717,0.8789542499854996,0.9882702054589307,0.8131817334974473
CERMINE,123.tar_1706.02045.gz_AnisotropicGeneralised_black.pdf,2,paragraph,0.9308240862747793,0.9776331327738236,0.8799282669154515,0.8200636804512142
CERMINE,133.tar_1706.06116.gz_main_black.pdf,21,paragraph,0.9245965057450203,0.9346591737898288,0.8529742200149288,0.8215168045940093
CERMINE,141.tar_1706.09384.gz_hmatdirect_black.pdf,6,paragraph,0.8539699649390088,0.9135610085221221,0.9077578041036871,0.9280598457996245
CERMINE,129.tar_1706.04296.gz_YP_NC_resubmit_black.pdf,24,paragraph,0.9196019194566385,0.8808890707997501,0.8891262650252546,0.9876451678964719
CERMINE,124.tar_1706.02723.gz_ChiralRing_black.pdf,33,paragraph,0.8401196274212659,0.8701930892607088,0.9636085398937484,0.9450735086422656
CERMINE,126.tar_1706.03423.gz_Image-Based_Prognostics_Using_Penalized_Tensor_Regression_black.pdf,8,paragraph,0.9851789326686212,0.9095851169688606,0.804179872091308,0.9724718970176748
CERMINE,123.tar_1706.02253.gz_main_black.pdf,28,paragraph,0.8606873752629604,0.8247413102988159,0.9395080261669199,0.9767135218834182
CERMINE,120.tar_1706.00917.gz_arxiv_black.pdf,5,paragraph,0.9767232998891545,0.9965619186991758,0.8382589924717295,0.8710043455010923
CERMINE,126.tar_1706.03464.gz_strahl_paper_final_draft_revised_black.pdf,1,paragraph,0.9714525631295253,0.906207475303306,0.9578965942675074,0.9319191575480426
CERMINE,142.tar_1706.09622.gz_Pm150-isomer-fa_black.pdf,12,paragraph,0.9170734073550159,0.8348645799455834,0.8492439892516287,0.8703173100816326
CERMINE,127.tar_1706.03809.gz_CalogeroArxiv_black.pdf,3,paragraph,0.8197123087688202,0.8909125205940802,0.8545659339613458,0.8984894445207573
CERMINE,128.tar_1706.04224.gz_Lemmen2017_etal_geoscientificmodeldevelopment_black.pdf,14,paragraph,0.8004409578631055,0.8378004042299783,0.908067863087164,0.9439093671261154
CERMINE,135.tar_1706.07026.gz_R2_corrections_to_schwinger_black.pdf,3,paragraph,0.8419980883361279,0.8077156049554763,0.8118233972930073,0.9082464718101672
CERMINE,140.tar_1706.09084.gz_revision2_black.pdf,14,paragraph,0.8752070280255679,0.8474172009099349,0.9006393678513811,0.882355126880884
CERMINE,136.tar_1706.07315.gz_SK3_black.pdf,16,paragraph,0.8595772076602463,0.8149470672268497,0.979776139697783,0.9514612026493748
CERMINE,121.tar_1706.01405.gz_Classification_branched_Willmore_black.pdf,92,paragraph,0.9952488301874599,0.8367302935422607,0.8941818213026529,0.9850271569842995
CERMINE,136.tar_1706.07252.gz_article2_black.pdf,36,paragraph,0.8110232035846879,0.9505182388126328,0.9965048831796885,0.9911294445762848
CERMINE,124.tar_1706.02377.gz_PRE_9-1-2018_black.pdf,7,paragraph,0.8759123213598102,0.9216294836528828,0.8752445222171752,0.9971623836928944
CERMINE,139.tar_1706.08534.gz_EWBG_dyn_CKM_forarxivv2b_black.pdf,43,paragraph,0.8913158212160682,0.8115480804296432,0.9030221766619837,0.8154488435286931
CERMINE,141.tar_1706.09195.gz_draft_arxiv_black.pdf,19,paragraph,0.8456076742031917,0.9192957155307705,0.9063448023917706,0.8585777402933061
CERMINE,125.tar_1706.02912.gz_preferred_orientation_arxiv_black.pdf,12,paragraph,0.8053262241777577,0.9393776456064584,0.8178843087358116,0.8533460931177701
CERMINE,122.tar_1706.01868.gz_AU_black.pdf,7,paragraph,0.9919281237523636,0.9452966669584887,0.9716926774074004,0.8423672988832975
CERMINE,142.tar_1706.09921.gz_Positroids_Induced_by_Rational_Dyck_Paths_black.pdf,9,paragraph,0.8618258100283236,0.9931100269184946,0.8817018498076982,0.8178639958808417
CERMINE,118.tar_1706.00147.gz_dipole_arxiv_black.pdf,30,paragraph,0.9140010619496185,0.94469571600282,0.976886263610203,0.8744865390003964
CERMINE,124.tar_1706.02635.gz_graphaut3_black.pdf,23,paragraph,0.8799163369525752,0.8333432652935101,0.9651108542683072,0.8188205606813466
