Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
CERMINE,68.tar_1604.04608.gz_super-hedging_american_model_uncertainty_2017-revision_black.pdf,8,author,0.0,0.0,0.0,0.06849315068493154
CERMINE,64.tar_1604.02697.gz_BQ12969_Bahamon_black.pdf,0,abstract,0.9459459459459459,0.9831460674157303,0.9641873278236914,0.9890023566378633
CERMINE,64.tar_1604.02697.gz_BQ12969_Bahamon_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,64.tar_1604.02697.gz_BQ12969_Bahamon_black.pdf,0,author,0.1511627906976744,0.1511627906976744,0.1511627906976744,0.20571428571428568
CERMINE,71.tar_1604.05724.gz_draftcd_PRB_black.pdf,0,abstract,0.0,0.0,0.0,0.0
CERMINE,71.tar_1604.05724.gz_draftcd_PRB_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,71.tar_1604.05724.gz_draftcd_PRB_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,64.tar_1604.02794.gz_ms_black.pdf,15,abstract,0.0,0.0,0.0,0.0
CERMINE,64.tar_1604.02794.gz_ms_black.pdf,15,author,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.04925.gz_Wigner_article_revision_f_black.pdf,3,author,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8888888888888888
CERMINE,65.tar_1604.03361.gz_TinkhamPDF_black.pdf,0,abstract,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.9516279069767443
CERMINE,65.tar_1604.03361.gz_TinkhamPDF_black.pdf,0,title,0.8947368421052632,0.9444444444444444,0.918918918918919,0.9823008849557522
CERMINE,65.tar_1604.03361.gz_TinkhamPDF_black.pdf,0,author,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.8052805280528053
CERMINE,70.tar_1604.05324.gz_Higgs_Portal_Summary_v4_black.pdf,1,abstract,0.0,0.0,0.0,0.0
CERMINE,66.tar_1604.03651.gz_paper1_black.pdf,0,abstract,0.9330143540669856,0.9330143540669856,0.9330143540669856,0.9574385005857087
CERMINE,66.tar_1604.03651.gz_paper1_black.pdf,0,title,0.9,1.0,0.9473684210526316,0.9736842105263157
CERMINE,66.tar_1604.03651.gz_paper1_black.pdf,0,author,0.8,0.8,0.8000000000000002,0.782608695652174
CERMINE,64.tar_1604.02715.gz_topArxiv_black.pdf,8,title,0.3888888888888889,1.0,0.56,0.5806451612903225
CERMINE,72.tar_1604.06582.gz_kercov_black.pdf,0,abstract,0.9478260869565217,1.0092592592592593,0.9775784753363228,0.9509043927648578
CERMINE,72.tar_1604.06582.gz_kercov_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,72.tar_1604.06582.gz_kercov_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,72.tar_1604.06458.gz_ms_black.pdf,0,abstract,0.9640718562874252,0.9877300613496932,0.9757575757575757,0.9898391193903471
CERMINE,72.tar_1604.06458.gz_ms_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,72.tar_1604.06310.gz_concOper_4arxiv_black.pdf,0,abstract,0.444,3.8947368421052633,0.7971274685816875,0.21535237097196755
CERMINE,72.tar_1604.06310.gz_concOper_4arxiv_black.pdf,0,title,1.0,1.0,1.0,0.9822064056939501
CERMINE,72.tar_1604.06310.gz_concOper_4arxiv_black.pdf,0,author,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.22053231939163495
CERMINE,63.tar_1604.02604.gz__A_CLASSIFICATION_THEOREM_FOR_NORMAL_EXTENSIONS_black.pdf,13,author,0.0,0.0,0.0,0.0
CERMINE,75.tar_1604.07799.gz_LeDEx_black.pdf,0,abstract,0.0,0.0,0.0,0.0
CERMINE,75.tar_1604.07799.gz_LeDEx_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,75.tar_1604.07799.gz_LeDEx_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,67.tar_1604.04308.gz_cum-21_black.pdf,0,abstract,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9542302357836339
CERMINE,67.tar_1604.04308.gz_cum-21_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,74.tar_1604.07433.gz_ms_tpillai_black.pdf,6,title,1.0,1.0,1.0,1.0
CERMINE,74.tar_1604.07433.gz_ms_tpillai_black.pdf,6,author,0.2,1.0,0.33333333333333337,0.27692307692307694
CERMINE,70.tar_1604.05553.gz_Robots_note_black.pdf,6,author,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.04795.gz_urbani_black.pdf,0,abstract,1.0,1.0,1.0,0.9919224555735056
CERMINE,69.tar_1604.04795.gz_urbani_black.pdf,0,title,0.4375,1.0,0.6086956521739131,0.5747126436781609
CERMINE,69.tar_1604.04795.gz_urbani_black.pdf,0,author,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.912
CERMINE,73.tar_1604.06649.gz_IRUVPaper2Vibronic_black.pdf,0,abstract,0.8955223880597015,0.8955223880597015,0.8955223880597015,0.9655737704918033
CERMINE,73.tar_1604.06649.gz_IRUVPaper2Vibronic_black.pdf,0,title,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.9634146341463414
CERMINE,73.tar_1604.06649.gz_IRUVPaper2Vibronic_black.pdf,0,author,0.7777777777777778,0.875,0.823529411764706,0.8913043478260869
CERMINE,68.tar_1604.04647.gz_multimodel_black.pdf,4,title,1.0,1.0,1.0,1.0
CERMINE,66.tar_1604.03870.gz_linking-rope-arxiv2_black.pdf,15,author,0.0,0.0,0.0,0.0
CERMINE,64.tar_1604.02945.gz_Genus1Contact4_black.pdf,13,author,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.05139.gz_main_black.pdf,0,abstract,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.0
CERMINE,69.tar_1604.05139.gz_main_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,66.tar_1604.03655.gz_efcakegeneral-report_black.pdf,0,abstract,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9404761904761905
CERMINE,66.tar_1604.03655.gz_efcakegeneral-report_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,66.tar_1604.03655.gz_efcakegeneral-report_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,70.tar_1604.05584.gz_Ng_jump_opt_risk_bound_07032016_black.pdf,0,abstract,0.9689922480620154,0.984251968503937,0.9765625,0.9910661107802263
CERMINE,70.tar_1604.05584.gz_Ng_jump_opt_risk_bound_07032016_black.pdf,0,title,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.9775280898876404
CERMINE,70.tar_1604.05584.gz_Ng_jump_opt_risk_bound_07032016_black.pdf,0,author,0.75,0.75,0.75,0.8823529411764706
CERMINE,68.tar_1604.04656.gz_KNN_ROC_Surface_final_arXiv_black.pdf,0,abstract,0.875968992248062,0.875968992248062,0.875968992248062,0.9302600472813239
CERMINE,68.tar_1604.04656.gz_KNN_ROC_Surface_final_arXiv_black.pdf,0,title,0.7777777777777778,0.875,0.823529411764706,0.96875
CERMINE,68.tar_1604.04656.gz_KNN_ROC_Surface_final_arXiv_black.pdf,0,author,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7848101265822786
CERMINE,68.tar_1604.04718.gz_measuringtimeII_black.pdf,0,abstract,0.9747292418772563,0.9747292418772563,0.9747292418772563,0.9864864864864864
CERMINE,68.tar_1604.04718.gz_measuringtimeII_black.pdf,0,title,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.981549815498155
CERMINE,68.tar_1604.04718.gz_measuringtimeII_black.pdf,0,author,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.1452784503631962
CERMINE,71.tar_1604.05775.gz_ito17_black.pdf,26,title,1.0,1.0,1.0,1.0
CERMINE,78.tar_1604.08837.gz_non_triv_det_black.pdf,23,author,0.0,0.0,0.0,0.09933774834437088
CERMINE,67.tar_1604.04004.gz_Qomex2016_paper_black.pdf,0,abstract,0.9477611940298507,0.9921875,0.9694656488549618,0.9862857142857143
CERMINE,67.tar_1604.04004.gz_Qomex2016_paper_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,67.tar_1604.04004.gz_Qomex2016_paper_black.pdf,0,author,0.0,0.0,0.0,0.2926829268292683
CERMINE,67.tar_1604.03960.gz_Optimal-kernel-estimates_black.pdf,0,abstract,0.6106194690265486,0.6106194690265486,0.6106194690265486,0.738255033557047
CERMINE,67.tar_1604.03960.gz_Optimal-kernel-estimates_black.pdf,0,title,1.0,1.0,1.0,0.991304347826087
CERMINE,67.tar_1604.03960.gz_Optimal-kernel-estimates_black.pdf,0,author,1.0,1.0,1.0,0.9824561403508772
CERMINE,68.tar_1604.04642.gz_UpdatedArXiV_black.pdf,0,abstract,0.9205298013245033,0.9205298013245033,0.9205298013245033,0.9450446218882104
CERMINE,68.tar_1604.04642.gz_UpdatedArXiV_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,68.tar_1604.04642.gz_UpdatedArXiV_black.pdf,0,author,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8823529411764706
CERMINE,64.tar_1604.02715.gz_topArxiv_black.pdf,6,title,0.3888888888888889,1.0,0.56,0.5806451612903225
CERMINE,70.tar_1604.05622.gz_interference_evaluation_v17_black.pdf,0,abstract,0.9620253164556962,1.0704225352112675,1.0133333333333332,0.9430291801760075
CERMINE,70.tar_1604.05622.gz_interference_evaluation_v17_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,70.tar_1604.05622.gz_interference_evaluation_v17_black.pdf,0,author,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.8191489361702128
CERMINE,65.tar_1604.03168.gz_iclr2016_workshop_black.pdf,0,abstract,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9887260428410372
CERMINE,65.tar_1604.03168.gz_iclr2016_workshop_black.pdf,0,title,0.23809523809523808,0.38461538461538464,0.2941176470588235,0.55
CERMINE,65.tar_1604.03168.gz_iclr2016_workshop_black.pdf,0,author,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.967741935483871
CERMINE,64.tar_1604.02677.gz_0085_black.pdf,0,abstract,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.0
CERMINE,64.tar_1604.02677.gz_0085_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,64.tar_1604.02677.gz_0085_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,71.tar_1604.05859.gz_manuscript_black.pdf,0,abstract,0.0,0.0,0.0,0.0
CERMINE,71.tar_1604.05859.gz_manuscript_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,71.tar_1604.05859.gz_manuscript_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.04846.gz_manuscript_JPCM_Junqing_Xu_black.pdf,13,title,0.95,1.0,0.9743589743589743,0.9785714285714286
CERMINE,71.tar_1604.06094.gz_formation_paper_expanded_2_black.pdf,0,abstract,0.9521531100478469,0.9521531100478469,0.9521531100478469,0.9640287769784173
CERMINE,71.tar_1604.06094.gz_formation_paper_expanded_2_black.pdf,0,title,1.0,1.0,1.0,0.9915254237288136
CERMINE,71.tar_1604.06094.gz_formation_paper_expanded_2_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,70.tar_1604.05625.gz_mn_v5_MB_black.pdf,1,abstract,0.8134328358208955,0.8134328358208955,0.8134328358208955,0.906969205834684
CERMINE,66.tar_1604.03841.gz_Decomposition_black.pdf,1,author,1.0,1.0,1.0,1.0
CERMINE,66.tar_1604.03677.gz_SloothaakBorstZwartCascades_black.pdf,0,abstract,1.0,1.0,1.0,0.9946638207043756
CERMINE,66.tar_1604.03677.gz_SloothaakBorstZwartCascades_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,66.tar_1604.03677.gz_SloothaakBorstZwartCascades_black.pdf,0,author,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.48
CERMINE,75.tar_1604.07841.gz_IRMass_black.pdf,0,abstract,0.9861111111111112,1.0,0.993006993006993,0.9867482161060143
CERMINE,75.tar_1604.07841.gz_IRMass_black.pdf,0,title,0.7777777777777778,0.875,0.823529411764706,0.9629629629629629
CERMINE,75.tar_1604.07841.gz_IRMass_black.pdf,0,author,0.125,0.125,0.125,0.34782608695652173
CERMINE,64.tar_1604.03121.gz_ms_arxiv_black.pdf,6,title,1.0,1.0,1.0,1.0
CERMINE,63.tar_1604.02563.gz_BO_via_Synthetic_v3_black.pdf,0,abstract,0.98,1.0,0.98989898989899,0.9936305732484076
CERMINE,63.tar_1604.02563.gz_BO_via_Synthetic_v3_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,63.tar_1604.02563.gz_BO_via_Synthetic_v3_black.pdf,0,author,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.2758620689655173
CERMINE,76.tar_1604.08190.gz_Hspin2GP1_black.pdf,0,abstract,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9877433309300649
CERMINE,76.tar_1604.08190.gz_Hspin2GP1_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,76.tar_1604.08190.gz_Hspin2GP1_black.pdf,0,author,0.125,0.125,0.125,0.27272727272727265
CERMINE,69.tar_1604.04986.gz_dectSpekRecovery_spie2016CR_black.pdf,0,abstract,0.8168674698795181,1.6220095693779903,1.0865384615384615,0.6548632900044822
CERMINE,69.tar_1604.04986.gz_dectSpekRecovery_spie2016CR_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,69.tar_1604.04986.gz_dectSpekRecovery_spie2016CR_black.pdf,0,author,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.18562874251497008
CERMINE,72.tar_1604.06462.gz_lff2_black.pdf,21,abstract,0.0,0.0,0.0,0.0
CERMINE,72.tar_1604.06462.gz_lff2_black.pdf,21,author,0.0,0.0,0.0,0.0
CERMINE,64.tar_1604.03095.gz_complementarity_v3_black.pdf,0,abstract,0.9570815450643777,0.9570815450643777,0.9570815450643777,0.9678995115143058
CERMINE,64.tar_1604.03095.gz_complementarity_v3_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,64.tar_1604.03095.gz_complementarity_v3_black.pdf,0,author,0.125,0.125,0.125,0.15172413793103445
CERMINE,73.tar_1604.06946.gz_sci_prog_ext_black.pdf,0,abstract,1.0,1.0,1.0,0.9867256637168141
CERMINE,73.tar_1604.06946.gz_sci_prog_ext_black.pdf,0,title,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.847457627118644
CERMINE,73.tar_1604.06946.gz_sci_prog_ext_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,65.tar_1604.03296.gz_WSA_16_black.pdf,0,abstract,0.9158878504672897,0.98989898989899,0.9514563106796117,0.9765684051398337
CERMINE,65.tar_1604.03296.gz_WSA_16_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,65.tar_1604.03296.gz_WSA_16_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.04917.gz_ms_black.pdf,2,author,0.05,0.05,0.05000000000000001,0.2380952380952381
CERMINE,76.tar_1604.08377.gz_icwe_black.pdf,16,title,0.0,0.0,0.0,0.0
CERMINE,75.tar_1604.07756.gz_paper_black.pdf,0,abstract,0.8785046728971962,0.8785046728971962,0.8785046728971962,0.9087048832271762
CERMINE,74.tar_1604.07397.gz_main_black.pdf,0,abstract,0.6719745222929936,1.6356589147286822,0.9525959367945823,0.5997304582210243
CERMINE,74.tar_1604.07397.gz_main_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,74.tar_1604.07397.gz_main_black.pdf,0,author,0.3,0.3,0.3,0.36904761904761907
CERMINE,65.tar_1604.03228.gz_MapReduce_black.pdf,0,abstract,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.0
CERMINE,65.tar_1604.03228.gz_MapReduce_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,65.tar_1604.03228.gz_MapReduce_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,71.tar_1604.06103.gz_TILEY_KROSS_black.pdf,0,abstract,0.8321917808219178,0.8321917808219178,0.8321917808219178,0.91793893129771
CERMINE,71.tar_1604.06103.gz_TILEY_KROSS_black.pdf,0,title,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9767441860465117
CERMINE,71.tar_1604.06103.gz_TILEY_KROSS_black.pdf,0,author,0.4,1.2727272727272727,0.6086956521739131,0.4249084249084249
CERMINE,70.tar_1604.05588.gz_monPlanSAT_black.pdf,0,abstract,0.9736842105263158,1.0,0.9866666666666666,0.9863588667366211
CERMINE,70.tar_1604.05588.gz_monPlanSAT_black.pdf,0,title,1.0,1.0,1.0,0.9726775956284154
CERMINE,70.tar_1604.05588.gz_monPlanSAT_black.pdf,0,author,1.0,1.0,1.0,0.9425287356321839
CERMINE,71.tar_1604.05775.gz_ito17_black.pdf,13,title,1.0,1.0,1.0,1.0
CERMINE,75.tar_1604.07598.gz_draft_black.pdf,0,abstract,0.0,0.0,0.0,0.0
CERMINE,75.tar_1604.07598.gz_draft_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,75.tar_1604.07598.gz_draft_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.04819.gz_ParticleOnManifold160401_black.pdf,4,title,0.7692307692307693,1.0,0.8695652173913044,0.9464285714285714
CERMINE,69.tar_1604.04899.gz_Phase-v1_black.pdf,0,abstract,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.0
CERMINE,69.tar_1604.04899.gz_Phase-v1_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.04899.gz_Phase-v1_black.pdf,0,author,0.0,0.0,0.0,0.0
CERMINE,69.tar_1604.05161.gz_proc1_black.pdf,0,abstract,0.5654761904761905,1.9387755102040816,0.8755760368663594,0.45745405037440434
CERMINE,69.tar_1604.05161.gz_proc1_black.pdf,0,title,1.0,1.0,1.0,1.0
CERMINE,69.tar_1604.05161.gz_proc1_black.pdf,0,author,0.02821316614420063,0.02821316614420063,0.02821316614420063,0.04144578313253007
CERMINE,73.tar_1604.06627.gz_paper-interface_black.pdf,4,title,1.0,1.0,1.0,0.8598130841121495
CERMINE,67.tar_1604.04397.gz_main_black.pdf,0,abstract,0.0,0.0,0.0,0.0
CERMINE,67.tar_1604.04397.gz_main_black.pdf,0,title,0.0,0.0,0.0,0.0
CERMINE,67.tar_1604.04397.gz_main_black.pdf,0,author,0.0,0.0,0.0,0.0
