Tool,ID,Page,Label,F1,SpatialDist,Precision,Recall
PdfAct,166.tar_1609.00829.gz_lagarxiv_black.pdf,0,title,1.0,0.9333333333333332,0.8337597965208339,0.7628814672735804
PdfAct,165.tar_1609.00258.gz_Review_black.pdf,15,title,1.0,1.0,0.7221258312647386,0.9809825385560932
PdfAct,182.tar_1609.07547.gz_ken_black.pdf,0,title,1.0,1.0,0.7188814719863217,0.703858119587567
PdfAct,165.tar_1609.00258.gz_Review_black.pdf,2,title,1.0,1.0,0.7833554847968354,0.9619455302968763
PdfAct,175.tar_1609.04641.gz_main_black.pdf,0,title,1.0,1.0,0.8314219228980418,0.9154461953320748
PdfAct,176.tar_1609.04819.gz_m87fuv_black.pdf,0,title,1.0,1.0,0.7925459148782966,0.9525795373066552
PdfAct,180.tar_1609.06571.gz_Magnetic_Maxwell-BI3D-8_black.pdf,0,title,1.0,1.0,0.7212233800385766,0.942648860217016
PdfAct,176.tar_1609.05059.gz_revised_planar-3DC_2017_1015_Tomas_black.pdf,0,title,1.0,1.0,0.8307470823434415,0.8235755335793182
PdfAct,180.tar_1609.06823.gz_nig-conf-short_black.pdf,0,title,0.8000000000000002,0.8641975308641975,0.9994988499422897,0.9550663166704154
PdfAct,185.tar_1609.09107.gz_trans_rev_black.pdf,0,title,0.9090909090909092,0.9419354838709676,0.8222551425907375,0.9000331419703729
PdfAct,177.tar_1609.05568.gz_qholes3_black.pdf,0,title,0.0,0.4666666666666666,0.20612914508583935,0.044284456977533825
PdfAct,178.tar_1609.05780.gz_Sawicki_Karnas_black.pdf,30,title,1.0,1.0,0.8444901854273985,0.7489929544601569
PdfAct,179.tar_1609.06427.gz_bracken_bass_final_black.pdf,0,title,0.9285714285714286,0.9416342412451364,0.7241139054002623,0.7300115960846687
PdfAct,166.tar_1609.00731.gz_Goray_black.pdf,0,title,0.9,0.923076923076923,0.7901450393968944,0.9642713611599593
PdfAct,180.tar_1609.06816.gz_vortex_prb_final_black.pdf,0,title,1.0,0.9740932642487048,0.9221176320454053,0.91091398010457
PdfAct,179.tar_1609.06408.gz_arxiv_CBF_tac_v2_black.pdf,0,title,0.7499999999999999,0.7777777777777777,0.74197828387043,0.9011741300279081
PdfAct,183.tar_1609.08314.gz_Excitation_injector_v2_black.pdf,0,title,1.0,0.9392265193370166,0.9070846149637327,0.8953376088383712
PdfAct,165.tar_1609.00323.gz_ptranspose_bjp_black.pdf,0,title,1.0,1.0,0.7470528144345205,0.8158571026292347
PdfAct,180.tar_1609.06902.gz_padiclanglands_black.pdf,34,title,0.0,0.8282828282828283,0.5940124159074297,0.096464448431503
PdfAct,172.tar_1609.03183.gz_paper_withrefs_black.pdf,0,title,1.0,1.0,0.897558183043777,0.750895490798296
PdfAct,167.tar_1609.01044.gz_root_black.pdf,0,title,1.0,1.0,0.8690173916060352,0.9730563809518029
PdfAct,174.tar_1609.04255.gz_Petersetal-VI_black.pdf,0,title,1.0,0.9710982658959536,0.9721128259294329,0.8832948046866061
PdfAct,165.tar_1609.00098.gz_paper_black.pdf,0,title,1.0,1.0,0.7599019420430555,0.8121508784125343
PdfAct,182.tar_1609.07708.gz_Neutrino_Spinrath_black.pdf,0,title,0.0,0.0,0.22941904018638193,0.3619871938537953
PdfAct,173.tar_1609.03769.gz_arxiv_kl_proof_fix_flattened_black.pdf,0,title,1.0,0.9700598802395208,0.7835953125952778,0.815987827150008
PdfAct,184.tar_1609.08419.gz_cohort_black.pdf,0,title,0.0,0.0,0.28680769422957086,0.41723632027493945
PdfAct,166.tar_1609.00687.gz_bps-version2_black.pdf,0,title,1.0,1.0,0.946481435445817,0.7192026672655853
PdfAct,178.tar_1609.05679.gz_KeldyshfRG_Graphene_black.pdf,0,title,1.0,1.0,0.8604236552687652,0.7911636531514552
PdfAct,166.tar_1609.00805.gz_OD-selection-principles-arxiv_black.pdf,0,title,1.0,1.0,0.8058570161437093,0.9505892165577987
PdfAct,182.tar_1609.07464.gz_riBART_arxiv_20170501_black.pdf,0,title,1.0,1.0,0.7137982999003807,0.7060093536415268
PdfAct,179.tar_1609.06428.gz_proc_scamps_black.pdf,0,title,0.0,0.0,0.459512311204362,0.3866301200273316
PdfAct,182.tar_1609.07653.gz_exceptional_points_in_anisotropic_microcavities_arXiv_complete_black.pdf,0,title,1.0,1.0,0.9251104902765929,0.7958816150232662
PdfAct,177.tar_1609.05292.gz_wl_sgc_black.pdf,0,title,1.0,1.0,0.942099067244252,0.7939543922850325
PdfAct,183.tar_1609.08251.gz_qrclustering_arxiv2_black.pdf,0,title,1.0,0.94,0.8779989924942445,0.7365611570515195
PdfAct,178.tar_1609.05669.gz_shutterPaper_final_black.pdf,0,title,0.0,0.0,0.4273008276339543,0.2872432510433221
PdfAct,173.tar_1609.03785.gz_revtex_v2_black.pdf,0,title,1.0,0.967741935483871,0.8048964786212081,0.9351693444776688
PdfAct,169.tar_1609.01994.gz_Paper_PH_Pers_dc_black.pdf,0,title,0.846153846153846,0.8110599078341013,0.7888110487579646,0.8635925596356849
PdfAct,172.tar_1609.03301.gz_TBD-2016-12-0312-main_black.pdf,0,title,0.8750000000000001,0.8054298642533937,0.7653531464597414,0.9164945718019091
PdfAct,182.tar_1609.07712.gz_Internet_of_Things_Cloud_Architecture_and_Implementation_black.pdf,0,title,1.0,1.0,0.7360608138170138,0.7714962388740295
PdfAct,183.tar_1609.08042.gz_icc_arxivVersion_black.pdf,0,title,1.0,1.0,0.7019701640348062,0.8414541692774229
PdfAct,183.tar_1609.07983.gz_kais_paper_black.pdf,24,title,1.0,0.9655172413793104,0.7012674108259577,0.9629054358949503
PdfAct,169.tar_1609.02065.gz_JPA_Re_Sub_Final_black.pdf,0,title,1.0,1.0,0.720145514296296,0.8252408107015334
PdfAct,184.tar_1609.08696.gz_PaperDraft_ARXIV-DKL_2016-09-27_black.pdf,1,title,1.0,1.0,0.9789954235080929,0.7954022929746276
PdfAct,185.tar_1609.09092.gz_a_zero_sum_stochastic_differential_game_with_impulses_precommitment_and_unrestricted_cost_functions_black.pdf,0,title,1.0,0.9753694581280788,0.8141172390025024,0.9651872658273797
PdfAct,172.tar_1609.03173.gz_paper_BMSB2016_alloum_lin_alnaffouri_black.pdf,0,title,0.7058823529411764,0.7154471544715447,0.7505704673635626,0.7937110016660003
PdfAct,178.tar_1609.05702.gz_DRAFT_conext16_black.pdf,0,title,0.6666666666666665,0.7801418439716312,0.9309781961774181,0.9525494694627636
PdfAct,173.tar_1609.03559.gz_IMF_paper_black.pdf,0,title,1.0,1.0,0.9905718348705,0.8527700673829496
PdfAct,171.tar_1609.02918.gz_main_black.pdf,0,title,1.0,1.0,0.9287690213998939,0.9969276829359286
PdfAct,167.tar_1609.01151.gz_LHM_MazorSteinberg_R1_black.pdf,0,title,1.0,1.0,0.764877682324969,0.96446665774566
PdfAct,182.tar_1609.07484.gz_3cr_un_sw_035_arxiv_black.pdf,0,title,1.0,0.9720670391061452,0.8914890401428437,0.763592822489936
PdfAct,177.tar_1609.05431.gz_dislocation_annealing_kinetics_and_hydrogen_release_submission1_black.pdf,0,title,0.9285714285714286,0.9537037037037036,0.8102430223697116,0.8466408212002134
PdfAct,178.tar_1609.05654.gz_paperBBepjc_black.pdf,5,title,1.0,0.9729729729729728,0.9705698090249242,0.7205216554333196
PdfAct,174.tar_1609.04337.gz_ijar-article_black.pdf,0,title,1.0,0.9702970297029704,0.7383735690596388,0.9986111113399144
PdfAct,167.tar_1609.01089.gz_RelEigAdjSch_black.pdf,0,title,1.0,1.0,0.837016317610888,0.9671208459920038
PdfAct,178.tar_1609.05654.gz_paperBBepjc_black.pdf,2,title,1.0,0.9729729729729728,0.9818665507233244,0.7246418474385985
PdfAct,168.tar_1609.01849.gz_pub_nafewo_ver_rev_black.pdf,0,title,0.742857142857143,0.9504132231404958,0.8117110798616882,0.9076847865888062
PdfAct,183.tar_1609.08320.gz_prev2_black.pdf,0,title,1.0,1.0,0.7628262712696926,0.937428249792293
PdfAct,177.tar_1609.05249.gz_SF6-format-preprint-submit-v2b_black.pdf,0,title,0.8571428571428572,0.9777777777777776,0.7775203955217863,0.8706529058454681
PdfAct,"181.tar_1609.07307.gz_Tractors_and_local_Twistors_from_conformal_Cartan_geometry,_a_gauge_theoretic_approach_black.pdf",0,title,0.608695652173913,0.9005847953216375,0.7402117451336562,0.9111451922208409
PdfAct,180.tar_1609.06583.gz_paper_black.pdf,0,title,0.9285714285714286,0.9560975609756096,0.9130576672351534,0.7105495872125052
PdfAct,169.tar_1609.02117.gz_arxiv-v2_black.pdf,0,title,1.0,1.0,0.7226459524769436,0.9807010769985978
PdfAct,167.tar_1609.00928.gz_Manuscript_JPCM_Submission2_arxiv_black.pdf,15,title,0.823529411764706,0.9147286821705428,0.8997674246435439,0.9737771057548664
PdfAct,167.tar_1609.01177.gz_CLCCC_0916_black.pdf,0,title,1.0,0.942857142857143,0.7332036592207474,0.7265150348136995
PdfAct,185.tar_1609.08752.gz_adma_main_black.pdf,0,title,1.0,1.0,0.9937929968094938,0.9264435580335606
PdfAct,167.tar_1609.01105.gz_SimNimArxiv_black.pdf,0,title,1.0,1.0,0.9157105779176212,0.7258837788707718
PdfAct,179.tar_1609.06348.gz_mhalo_black.pdf,0,title,1.0,1.0,0.9280725688849931,0.7853706785516121
PdfAct,179.tar_1609.06209.gz_Khvedelidze_Torosyan_ArXiv_black.pdf,0,title,1.0,1.0,0.8540140365582553,0.9920239279337099
