Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,33.tar_1403.4139.gz_BertrandParadoxAertsSassoliArXivVersionFinal_black.pdf,12,paragraph,0.6304047776198823,0.6186858774278917
Tika,28.tar_1403.1156.gz_SIRSN-account_black.pdf,43,paragraph,0.6383771223578784,0.6946683144969217
PyMuPDF,28.tar_1403.1156.gz_SIRSN-account_black.pdf,43,paragraph,0.6125981313531927,0.6950538007375779
Tika,38.tar_1403.7020.gz_eta-paper6_black.pdf,0,paragraph,0.6575198133212904,0.6628453382215491
PyMuPDF,38.tar_1403.7020.gz_eta-paper6_black.pdf,0,paragraph,0.6063433365808857,0.6468509910066271
Tika,30.tar_1403.2073.gz_GCCA_BSS_black.pdf,7,paragraph,0.0,0.133567662565905
PyMuPDF,30.tar_1403.2073.gz_GCCA_BSS_black.pdf,7,paragraph,0.0,0.1328701693443335
Tika,30.tar_1403.2526.gz_osteocyte-density-arxiv_black.pdf,7,paragraph,0.6135686993501724,0.6875951982486154
PyMuPDF,30.tar_1403.2526.gz_osteocyte-density-arxiv_black.pdf,7,paragraph,0.6993848695269865,0.6408831390318129
Tika,38.tar_1403.7100.gz_CostFunction_Sub_black.pdf,0,paragraph,0.6156524933538389,0.694340422050501
PyMuPDF,38.tar_1403.7100.gz_CostFunction_Sub_black.pdf,0,paragraph,0.683783435776122,0.6822346297952296
Tika,29.tar_1403.1299.gz_LUX_backgrounds_black.pdf,10,paragraph,0.6114515595188055,0.6718539135315366
PyMuPDF,29.tar_1403.1299.gz_LUX_backgrounds_black.pdf,10,paragraph,0.6777168321522042,0.6031321671087972
Tika,37.tar_1403.6464.gz_ARCMPV1.3_black.pdf,9,paragraph,0.6772873500032925,0.6255125899271524
PyMuPDF,37.tar_1403.6464.gz_ARCMPV1.3_black.pdf,9,paragraph,0.607402291147038,0.6476153551991761
Tika,27.tar_1403.0170.gz_t4.25.09_black.pdf,24,paragraph,0.6237945367623148,0.6992568605030999
PyMuPDF,27.tar_1403.0170.gz_t4.25.09_black.pdf,24,paragraph,0.6524635869516061,0.6923413185558848
Tika,38.tar_1403.7214.gz_LazySkipList27_black.pdf,2,paragraph,0.6255875111021546,0.6318244437138671
PyMuPDF,38.tar_1403.7214.gz_LazySkipList27_black.pdf,2,paragraph,0.6557690092043529,0.6668662067672804
Tika,33.tar_1403.4092.gz_Manuscript_black.pdf,4,paragraph,0.0,0.2166910688140556
PyMuPDF,33.tar_1403.4092.gz_Manuscript_black.pdf,4,paragraph,0.0,0.2151861624157139
Tika,37.tar_1403.6636.gz_aclshort_black.pdf,0,paragraph,0.6952072373088104,0.6138405619916666
PyMuPDF,37.tar_1403.6636.gz_aclshort_black.pdf,0,paragraph,0.6963836715962938,0.6994643661432738
Tika,35.tar_1403.4930.gz_Length_Minimising_Bounded_Curvature_Paths_in_Homotopy_Classes_Top_App_black.pdf,0,paragraph,0.6657282089395326,0.6194392464600705
PyMuPDF,35.tar_1403.4930.gz_Length_Minimising_Bounded_Curvature_Paths_in_Homotopy_Classes_Top_App_black.pdf,0,paragraph,0.6264592682180021,0.680144504753957
Tika,28.tar_1403.0683.gz_manuscript_black.pdf,5,paragraph,0.6993284210879626,0.6922657380648988
PyMuPDF,28.tar_1403.0683.gz_manuscript_black.pdf,5,paragraph,0.6453609986291498,0.6080176199309436
Tika,40.tar_1403.8031.gz_divisor_paper_black.pdf,19,paragraph,0.0,0.1436293436293436
PyMuPDF,40.tar_1403.8031.gz_divisor_paper_black.pdf,19,paragraph,0.0,0.1446153846153846
Tika,31.tar_1403.2747.gz_HgTeJJ_final_black.pdf,0,paragraph,0.6191311456340878,0.676183555550679
PyMuPDF,31.tar_1403.2747.gz_HgTeJJ_final_black.pdf,0,paragraph,0.6100941795312197,0.6280303901492449
Tika,33.tar_1403.4043.gz_DDstar-v3_black.pdf,8,paragraph,0.0,0.1826965305226174
PyMuPDF,33.tar_1403.4043.gz_DDstar-v3_black.pdf,8,paragraph,0.0,0.1818181818181818
Tika,27.tar_1403.0012.gz_ICICICDJr_black.pdf,2,paragraph,0.6846807105938267,0.6673515749098272
PyMuPDF,27.tar_1403.0012.gz_ICICICDJr_black.pdf,2,paragraph,0.6506103001361909,0.6158563300425415
Tika,36.tar_1403.5838.gz_wu_black.pdf,3,paragraph,0.6735977283465528,0.6053169047250293
PyMuPDF,36.tar_1403.5838.gz_wu_black.pdf,3,paragraph,0.6432437606732347,0.6458082715587186
Tika,30.tar_1403.2280.gz_reviewb_cm_black.pdf,29,paragraph,0.6089211539768568,0.6731362694502336
PyMuPDF,30.tar_1403.2280.gz_reviewb_cm_black.pdf,29,paragraph,0.6588637453030401,0.6094769498842284
Tika,36.tar_1403.5491.gz_contraction_of_trees27_black.pdf,29,paragraph,0.6402092151036728,0.6395361289830109
PyMuPDF,36.tar_1403.5491.gz_contraction_of_trees27_black.pdf,29,paragraph,0.6092326916309406,0.6509493864787729
Tika,35.tar_1403.5400.gz_odsuren2_black.pdf,8,paragraph,0.6459841007409922,0.6347482210527069
PyMuPDF,35.tar_1403.5400.gz_odsuren2_black.pdf,8,paragraph,0.6806694540584088,0.6972140346276949
Tika,27.tar_1403.0007.gz_paper_black.pdf,70,paragraph,0.0,0.0273060273060272
PyMuPDF,27.tar_1403.0007.gz_paper_black.pdf,70,paragraph,0.0,0.0265869059488201
Tika,27.tar_1403.0252.gz_heaps-alenex-final_black.pdf,9,paragraph,0.0,0.2796976241900648
PyMuPDF,27.tar_1403.0252.gz_heaps-alenex-final_black.pdf,9,paragraph,0.0,0.2800161703274492
Tika,27.tar_1403.0265.gz_Paper_2014__arXiv_Version_2__black.pdf,16,paragraph,0.6851788289334362,0.6132391585623213
PyMuPDF,27.tar_1403.0265.gz_Paper_2014__arXiv_Version_2__black.pdf,16,paragraph,0.6149623110998839,0.6563125395083262
Tika,31.tar_1403.2900.gz_MarkovGamesArx_black.pdf,15,paragraph,0.6416274536770097,0.6892229741720157
PyMuPDF,31.tar_1403.2900.gz_MarkovGamesArx_black.pdf,15,paragraph,0.6309036018468199,0.6303409566022724
Tika,30.tar_1403.2450.gz_EDQRR5_black.pdf,13,paragraph,0.6178566712157745,0.6207692743414286
PyMuPDF,30.tar_1403.2450.gz_EDQRR5_black.pdf,13,paragraph,0.6719482946774452,0.6917151032239891
Tika,32.tar_1403.3411.gz_draft_black.pdf,9,paragraph,0.6448373182947654,0.6875987959514932
PyMuPDF,32.tar_1403.3411.gz_draft_black.pdf,9,paragraph,0.6624086279640471,0.6767928079229844
Tika,34.tar_1403.4290.gz_adaprom_v20_nc_black.pdf,16,paragraph,0.670163867340245,0.6916122923992601
PyMuPDF,34.tar_1403.4290.gz_adaprom_v20_nc_black.pdf,16,paragraph,0.6614228107578448,0.6361062523428525
Tika,38.tar_1403.7228.gz_DID-meso-elec-v7_ale_arXiv_black.pdf,3,paragraph,0.6475431389060351,0.6256445717677452
PyMuPDF,38.tar_1403.7228.gz_DID-meso-elec-v7_ale_arXiv_black.pdf,3,paragraph,0.6442523535236322,0.6277864985957277
Tika,35.tar_1403.5204.gz_TAC_2014_AdaptiveJacobian_SingleColumn_v6_black.pdf,5,paragraph,0.6576313634753264,0.6843015754923796
PyMuPDF,35.tar_1403.5204.gz_TAC_2014_AdaptiveJacobian_SingleColumn_v6_black.pdf,5,paragraph,0.6755235821766589,0.6011602494305548
Tika,33.tar_1403.4161.gz_article_black.pdf,7,paragraph,0.6498969272834046,0.6725679147648356
PyMuPDF,33.tar_1403.4161.gz_article_black.pdf,7,paragraph,0.6938055799929843,0.693557890367265
Tika,32.tar_1403.3620.gz_draft_black.pdf,33,paragraph,0.6733635762513566,0.6878597631610788
PyMuPDF,32.tar_1403.3620.gz_draft_black.pdf,33,paragraph,0.6177899693295866,0.631768133574726
Tika,39.tar_1403.7535.gz_newproof_black.pdf,13,paragraph,0.0,0.1138519924098672
PyMuPDF,39.tar_1403.7535.gz_newproof_black.pdf,13,paragraph,0.0,0.1154576528674515
Tika,28.tar_1403.1101.gz_braided-injections_black.pdf,14,paragraph,0.6752855861065082,0.6353373243261249
PyMuPDF,28.tar_1403.1101.gz_braided-injections_black.pdf,14,paragraph,0.6612450861695803,0.6418221219026404
Tika,31.tar_1403.2623.gz_SnyderUniverse_black.pdf,6,paragraph,0.0,0.2913049874944829
PyMuPDF,31.tar_1403.2623.gz_SnyderUniverse_black.pdf,6,paragraph,0.0,0.2941527446300716
Tika,35.tar_1403.5415.gz_fqhe-two-theories_black.pdf,7,paragraph,0.6429610760477689,0.6714642454426643
PyMuPDF,35.tar_1403.5415.gz_fqhe-two-theories_black.pdf,7,paragraph,0.6112468410080952,0.6438631916034576
Tika,36.tar_1403.5906.gz_SNG-new-5_black.pdf,9,paragraph,0.0,0.2270718232044198
PyMuPDF,36.tar_1403.5906.gz_SNG-new-5_black.pdf,9,paragraph,0.0,0.2271973466003317
Tika,36.tar_1403.5824.gz_Jerrypaper_arXiv_black.pdf,15,paragraph,0.0,0.0005440696409139
PyMuPDF,36.tar_1403.5824.gz_Jerrypaper_arXiv_black.pdf,15,paragraph,0.0,0.0005418585749119
Tika,30.tar_1403.2083.gz_revised_black.pdf,67,paragraph,0.0,0.0089485458612975
PyMuPDF,30.tar_1403.2083.gz_revised_black.pdf,67,paragraph,0.0,0.0089418777943367
Tika,39.tar_1403.7336.gz_draft_black.pdf,0,paragraph,0.6389955020625092,0.6241853480083086
PyMuPDF,39.tar_1403.7336.gz_draft_black.pdf,0,paragraph,0.6080582846369702,0.6937722219612522
Tika,36.tar_1403.5790.gz_friction_black.pdf,10,paragraph,0.9063740111044032,0.9352843037032628
PyMuPDF,36.tar_1403.5790.gz_friction_black.pdf,10,paragraph,0.969217594589832,0.9931225185899779
Tika,35.tar_1403.5131.gz_brt-pde-1obst-arxiv_v4_black.pdf,10,paragraph,0.653314433190296,0.6334660584203263
PyMuPDF,35.tar_1403.5131.gz_brt-pde-1obst-arxiv_v4_black.pdf,10,paragraph,0.6892038600583215,0.695094173111347
Tika,32.tar_1403.3505.gz_paper_WJYu_black.pdf,15,paragraph,0.0,0.0751381215469612
PyMuPDF,32.tar_1403.3505.gz_paper_WJYu_black.pdf,15,paragraph,0.0,0.0749724366041895
Tika,33.tar_1403.4144.gz_MS_MCCR2sa_black.pdf,6,paragraph,0.6414292270650278,0.6056115421380109
PyMuPDF,33.tar_1403.4144.gz_MS_MCCR2sa_black.pdf,6,paragraph,0.6940128117744434,0.6794232501127895
Tika,29.tar_1403.1407.gz_hbn-WhySMBled15_black.pdf,2,paragraph,0.666805282094782,0.6753584843108702
PyMuPDF,29.tar_1403.1407.gz_hbn-WhySMBled15_black.pdf,2,paragraph,0.6617135607034255,0.6519029581765089
