Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,43.tar_1603.03114.gz_ACC2016_arxiv_FI_black.pdf,23,paragraph,0.0,0.1821016526348612
Tika,55.tar_1603.08667.gz_paper_black.pdf,3,paragraph,0.685949440256049,0.6382421728028989
PyMuPDF,55.tar_1603.08667.gz_paper_black.pdf,3,paragraph,0.6788073882938772,0.6211839998185985
Tika,55.tar_1603.08609.gz_ms_black.pdf,7,paragraph,0.6078038285463748,0.6551062731615176
PyMuPDF,55.tar_1603.08609.gz_ms_black.pdf,7,paragraph,0.6637777820252051,0.6039693977358199
Tika,57.tar_1603.09455.gz_kawauchi_takeda_arxiv2016_black.pdf,16,paragraph,0.0,0.1239067055393586
PyMuPDF,57.tar_1603.09455.gz_kawauchi_takeda_arxiv2016_black.pdf,16,paragraph,0.0,0.1276287164612037
Tika,51.tar_1603.06593.gz_Paper_n2_black.pdf,10,paragraph,0.6489868324043496,0.6798940905327489
PyMuPDF,51.tar_1603.06593.gz_Paper_n2_black.pdf,10,paragraph,0.6467057672066729,0.6904840342672315
Tika,39.tar_1603.01301.gz_buriedLayers_arxiv_black.pdf,3,paragraph,0.6318945424852388,0.6891339754083039
PyMuPDF,39.tar_1603.01301.gz_buriedLayers_arxiv_black.pdf,3,paragraph,0.6659986950571828,0.663019332057989
Tika,54.tar_1603.08121.gz_paper_black.pdf,43,paragraph,0.6719049716805459,0.6761744749711677
PyMuPDF,54.tar_1603.08121.gz_paper_black.pdf,43,paragraph,0.6637397204435498,0.6795196974110981
Tika,38.tar_1603.00699.gz_TDarXiv_black.pdf,11,paragraph,0.6493334023465637,0.6457145120233329
PyMuPDF,38.tar_1603.00699.gz_TDarXiv_black.pdf,11,paragraph,0.6093192673321235,0.6448768571678162
Tika,42.tar_1603.02582.gz_SMC_FO_black.pdf,7,paragraph,0.6139902285578238,0.6268376339995656
PyMuPDF,42.tar_1603.02582.gz_SMC_FO_black.pdf,7,paragraph,0.6889820424597564,0.6435837200441646
Tika,40.tar_1603.01746.gz_EnergyForTheSphere_black.pdf,14,paragraph,0.6762529338717277,0.6069968855521332
PyMuPDF,40.tar_1603.01746.gz_EnergyForTheSphere_black.pdf,14,paragraph,0.6621445488014303,0.6128084140308127
Tika,42.tar_1603.02702.gz_ms_black.pdf,16,paragraph,0.6341336994852385,0.6412445035172056
PyMuPDF,42.tar_1603.02702.gz_ms_black.pdf,16,paragraph,0.6080910252247118,0.6079627339306335
Tika,51.tar_1603.06649.gz_SpaceTimePV_vpp_black.pdf,2,paragraph,0.6474671464662972,0.6192294298416963
PyMuPDF,51.tar_1603.06649.gz_SpaceTimePV_vpp_black.pdf,2,paragraph,0.6681060134078344,0.6400291426604503
Tika,57.tar_1603.09678.gz_ArxivPrePrint_black.pdf,2,paragraph,0.6661003715592113,0.691004792454809
PyMuPDF,57.tar_1603.09678.gz_ArxivPrePrint_black.pdf,2,paragraph,0.6931398238409605,0.6000731310888534
Tika,50.tar_1603.06066.gz_StrExp-paper-2Mar2017_black.pdf,1,paragraph,0.6644265741769146,0.6948875139107584
PyMuPDF,50.tar_1603.06066.gz_StrExp-paper-2Mar2017_black.pdf,1,paragraph,0.6670298469958933,0.6730769709320908
Tika,43.tar_1603.02960.gz_induced20170401_black.pdf,31,paragraph,0.6816261645896168,0.6762954704039014
PyMuPDF,43.tar_1603.02960.gz_induced20170401_black.pdf,31,paragraph,0.6241895175527155,0.6179738999899954
Tika,53.tar_1603.07554.gz_Quintero-ITW-2016_black.pdf,3,paragraph,0.6500141798480112,0.6192196534464083
PyMuPDF,53.tar_1603.07554.gz_Quintero-ITW-2016_black.pdf,3,paragraph,0.663072463869761,0.6216408452619929
Tika,43.tar_1603.03068.gz_taovu2016_black.pdf,2,paragraph,0.6846944054012793,0.6424657089310042
PyMuPDF,43.tar_1603.03068.gz_taovu2016_black.pdf,2,paragraph,0.6210907474446691,0.6363069799909986
Tika,52.tar_1603.07041.gz_paper_April_2016_black.pdf,18,paragraph,0.609605654900108,0.6948511164134433
PyMuPDF,52.tar_1603.07041.gz_paper_April_2016_black.pdf,18,paragraph,0.6218667426297652,0.6896222209287173
Tika,54.tar_1603.08289.gz_Cao_Roslan_Zhang_2016_black.pdf,16,paragraph,0.0,0.0208991494532199
PyMuPDF,54.tar_1603.08289.gz_Cao_Roslan_Zhang_2016_black.pdf,16,paragraph,0.0,0.02089407191448
Tika,52.tar_1603.06965.gz_manuscript_black.pdf,70,paragraph,0.6810705977205248,0.6138886253380135
PyMuPDF,52.tar_1603.06965.gz_manuscript_black.pdf,70,paragraph,0.60152499768037,0.6342980366251519
Tika,56.tar_1603.09284.gz_RAM2_black.pdf,4,paragraph,0.6514684636093416,0.6754358756278938
PyMuPDF,56.tar_1603.09284.gz_RAM2_black.pdf,4,paragraph,0.6550590854198644,0.6549133663856656
Tika,53.tar_1603.07810.gz_egpaper_final_black.pdf,5,paragraph,0.6453856667423687,0.6089820720429108
PyMuPDF,53.tar_1603.07810.gz_egpaper_final_black.pdf,5,paragraph,0.6211914534416267,0.6606891193737028
Tika,52.tar_1603.07026.gz_gluing0321-3_black.pdf,104,paragraph,0.6235730885499323,0.6958668386602387
PyMuPDF,52.tar_1603.07026.gz_gluing0321-3_black.pdf,104,paragraph,0.6158280203111823,0.6670599555831521
Tika,44.tar_1603.03507.gz_Chapter_final_20170821_black.pdf,11,paragraph,0.6483676488654981,0.6767985170785799
PyMuPDF,44.tar_1603.03507.gz_Chapter_final_20170821_black.pdf,11,paragraph,0.6315262573279512,0.6186377676940146
Tika,56.tar_1603.09055.gz_main-corr_black.pdf,19,paragraph,0.6277389285596094,0.6099785347828852
PyMuPDF,56.tar_1603.09055.gz_main-corr_black.pdf,19,paragraph,0.6737680690463268,0.6115701121856297
Tika,51.tar_1603.06513.gz_CCCC_black.pdf,28,paragraph,0.6336933345626218,0.6603545390782154
PyMuPDF,51.tar_1603.06513.gz_CCCC_black.pdf,28,paragraph,0.6322699939955794,0.6654465998408577
Tika,37.tar_1603.00437.gz_tex_file_black.pdf,25,paragraph,0.0,0.0025608194622279
PyMuPDF,37.tar_1603.00437.gz_tex_file_black.pdf,25,paragraph,0.0,0.0027008777852802
Tika,56.tar_1603.09261.gz_survey_black.pdf,17,paragraph,0.6740696589523418,0.64350316001753
PyMuPDF,56.tar_1603.09261.gz_survey_black.pdf,17,paragraph,0.6483228537541871,0.6451804549095741
Tika,40.tar_1603.01895.gz_VoterModel_black.pdf,22,paragraph,0.0,0.2856015779092702
PyMuPDF,40.tar_1603.01895.gz_VoterModel_black.pdf,22,paragraph,0.0,0.2799534703373401
Tika,38.tar_1603.00661.gz_FEM_converg_arxiv_black.pdf,8,paragraph,0.6510118011418745,0.6670868873939695
PyMuPDF,38.tar_1603.00661.gz_FEM_converg_arxiv_black.pdf,8,paragraph,0.6107882769279639,0.647005667607664
Tika,41.tar_1603.02057.gz_Koch_Lengler_GIRGBootstrapPercolation_ArXiv_black.pdf,19,paragraph,0.6036872087070936,0.6351278459093599
PyMuPDF,41.tar_1603.02057.gz_Koch_Lengler_GIRGBootstrapPercolation_ArXiv_black.pdf,19,paragraph,0.6911776440278563,0.6419202470246125
Tika,39.tar_1603.01277.gz_jcap_2_black.pdf,17,paragraph,0.6817917127611288,0.6702169727479139
PyMuPDF,39.tar_1603.01277.gz_jcap_2_black.pdf,17,paragraph,0.6718568957208861,0.6886080180132182
Tika,37.tar_1603.00178.gz_Final-manuscriptFeb29_black.pdf,13,paragraph,0.6460144062817885,0.6231209885264195
PyMuPDF,37.tar_1603.00178.gz_Final-manuscriptFeb29_black.pdf,13,paragraph,0.6211443867491834,0.6835758780421345
Tika,49.tar_1603.05837.gz_VLTQ_LHC_rev2_black.pdf,28,paragraph,0.6347533039131984,0.6367706516416803
PyMuPDF,49.tar_1603.05837.gz_VLTQ_LHC_rev2_black.pdf,28,paragraph,0.6362874182316536,0.6101692211932529
Tika,38.tar_1603.00570.gz_perm3_black.pdf,13,paragraph,0.0,0.2800142500890631
PyMuPDF,38.tar_1603.00570.gz_perm3_black.pdf,13,paragraph,0.0,0.2781774580335731
Tika,39.tar_1603.01009.gz_gtV2_black.pdf,31,paragraph,0.6502170842299944,0.6008703693862818
