Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,123.tar_1508.01844.gz_topology_black.pdf,43,paragraph,0.9460478330883664,0.9455843685954922
Tika,129.tar_1508.04688.gz_chance-in-bball_black.pdf,5,paragraph,0.6146465416767275,0.600027339348167
PyMuPDF,129.tar_1508.04688.gz_chance-in-bball_black.pdf,5,paragraph,0.6118177937584215,0.6137661440555325
Tika,124.tar_1508.02150.gz_Borzoo_Nazari__black.pdf,14,paragraph,0.0,0.2594402487783208
PyMuPDF,124.tar_1508.02150.gz_Borzoo_Nazari__black.pdf,14,paragraph,0.0,0.2562969509500662
Tika,134.tar_1508.07247.gz_nowadnick_LaNiO3_black.pdf,7,paragraph,0.6792281139741505,0.6882539547568376
PyMuPDF,134.tar_1508.07247.gz_nowadnick_LaNiO3_black.pdf,7,paragraph,0.6109606189367397,0.6178800949216249
Tika,123.tar_1508.01763.gz_spin_orbit_final_black.pdf,2,paragraph,0.6498490965790465,0.6186485138740168
PyMuPDF,123.tar_1508.01763.gz_spin_orbit_final_black.pdf,2,paragraph,0.6177664141919992,0.6582819634837996
Tika,127.tar_1508.03694.gz_Article_black.pdf,4,paragraph,0.660770083302863,0.6210335224083793
PyMuPDF,127.tar_1508.03694.gz_Article_black.pdf,4,paragraph,0.6262933478538268,0.6135253994771046
Tika,126.tar_1508.03136.gz_RushHourScheduling_v26_black.pdf,2,paragraph,0.0,0.2936910804931109
PyMuPDF,126.tar_1508.03136.gz_RushHourScheduling_v26_black.pdf,2,paragraph,0.0,0.2956270328876039
Tika,121.tar_1508.00813.gz_POE_black.pdf,2,paragraph,0.6274253536213654,0.6018827794197819
PyMuPDF,121.tar_1508.00813.gz_POE_black.pdf,2,paragraph,0.6894081307331633,0.638468809828157
Tika,120.tar_1508.00265.gz_bywcicp_black.pdf,6,paragraph,0.6106246063066259,0.6500405898870287
PyMuPDF,120.tar_1508.00265.gz_bywcicp_black.pdf,6,paragraph,0.604569292202823,0.6095804655860295
Tika,128.tar_1508.04108.gz_BF_Phys_Rev_150129_black.pdf,12,paragraph,0.6361602427730964,0.6481894707662236
PyMuPDF,128.tar_1508.04108.gz_BF_Phys_Rev_150129_black.pdf,12,paragraph,0.6635623931139055,0.6287365998302947
Tika,130.tar_1508.05032.gz_delayed_campbell_arXiv_black.pdf,5,paragraph,0.62324733198653,0.621755438944593
PyMuPDF,130.tar_1508.05032.gz_delayed_campbell_arXiv_black.pdf,5,paragraph,0.6258137248669859,0.6841402184791624
Tika,123.tar_1508.01997.gz_DerSymSUBMIT_black.pdf,19,paragraph,0.6257615749694594,0.642188010758787
PyMuPDF,123.tar_1508.01997.gz_DerSymSUBMIT_black.pdf,19,paragraph,0.6567628849985583,0.6707895774686351
Tika,130.tar_1508.05149.gz_cooperative_binning_0814_black.pdf,10,paragraph,0.609941021710076,0.6301806027728105
PyMuPDF,130.tar_1508.05149.gz_cooperative_binning_0814_black.pdf,10,paragraph,0.6882959814389875,0.6685706503773039
Tika,127.tar_1508.03794.gz_stochclouds_R5_black.pdf,3,paragraph,0.6951574797215198,0.6853867386050753
PyMuPDF,127.tar_1508.03794.gz_stochclouds_R5_black.pdf,3,paragraph,0.6985991072798368,0.6756105153943243
Tika,135.tar_1508.07662.gz_Leray_Problem_General_Symmetric_black.pdf,5,paragraph,0.6588141349864398,0.6217355333544768
PyMuPDF,135.tar_1508.07662.gz_Leray_Problem_General_Symmetric_black.pdf,5,paragraph,0.6819882277881015,0.6058630271932715
Tika,129.tar_1508.04581.gz_arprnt2016_black.pdf,1,paragraph,0.6689963355284275,0.6724871778063456
PyMuPDF,129.tar_1508.04581.gz_arprnt2016_black.pdf,1,paragraph,0.6292195555791528,0.6801324097052677
Tika,126.tar_1508.03349.gz_MCL_Converse_black.pdf,0,paragraph,0.6131248778078159,0.6898227830630365
PyMuPDF,126.tar_1508.03349.gz_MCL_Converse_black.pdf,0,paragraph,0.6377123406668491,0.6110404515135107
Tika,121.tar_1508.00745.gz_main_black.pdf,9,paragraph,0.6010256371226468,0.6087511554844136
PyMuPDF,121.tar_1508.00745.gz_main_black.pdf,9,paragraph,0.6473430941510279,0.632350379439206
Tika,120.tar_1508.00335.gz_main-1-column_black.pdf,79,paragraph,0.6861664359611984,0.6825938181599336
PyMuPDF,120.tar_1508.00335.gz_main-1-column_black.pdf,79,paragraph,0.6860648096897694,0.6796589421732828
Tika,128.tar_1508.04240.gz_text4pdf_black.pdf,47,paragraph,0.6544112523905984,0.6879151967427395
PyMuPDF,128.tar_1508.04240.gz_text4pdf_black.pdf,47,paragraph,0.640823720089195,0.6732595211124897
Tika,121.tar_1508.00797.gz_discussion_developing_multihop_metric_preprint_black.pdf,3,paragraph,0.6809898967767073,0.6773473815487254
