Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,157.tar_1608.05744.gz_biPathDecompArxiv_black.pdf,0,paragraph,0.0,0.2800511508951406
Tika,150.tar_1608.03121.gz_IOPLaTeX_black.pdf,1,paragraph,0.9488099294803009,0.9793023833852708
PyMuPDF,150.tar_1608.03121.gz_IOPLaTeX_black.pdf,1,paragraph,0.944436579182395,0.9961311745131413
Tika,158.tar_1608.06353.gz_horosequel_arXiv_black.pdf,4,paragraph,0.6855460629943281,0.6755284913252374
PyMuPDF,158.tar_1608.06353.gz_horosequel_arXiv_black.pdf,4,paragraph,0.6370400455324474,0.6768078132369505
Tika,146.tar_1608.01201.gz_pre-MR_black.pdf,10,paragraph,0.66146078345697,0.6927910986325595
PyMuPDF,146.tar_1608.01201.gz_pre-MR_black.pdf,10,paragraph,0.6261429526119775,0.6039421912716026
Tika,160.tar_1608.07413.gz_clucFree8_black.pdf,7,paragraph,0.6438759650112981,0.6584814299314362
PyMuPDF,160.tar_1608.07413.gz_clucFree8_black.pdf,7,paragraph,0.6001504481830743,0.6017722073744249
Tika,159.tar_1608.06959.gz_strtgygrwth-arXiv_black.pdf,23,paragraph,0.6395142005720914,0.6554674694239329
PyMuPDF,159.tar_1608.06959.gz_strtgygrwth-arXiv_black.pdf,23,paragraph,0.6475659351158949,0.6959395007205603
Tika,152.tar_1608.04012.gz_ode4_black.pdf,64,paragraph,0.6843752375455309,0.6608007889740357
PyMuPDF,152.tar_1608.04012.gz_ode4_black.pdf,64,paragraph,0.6310958607602434,0.6861182881708889
Tika,158.tar_1608.06429.gz_velax1_v3_black.pdf,0,paragraph,0.6893700971982568,0.6313171837007487
PyMuPDF,158.tar_1608.06429.gz_velax1_v3_black.pdf,0,paragraph,0.6087910243327103,0.6100882513917828
Tika,148.tar_1608.01983.gz_h2s_black.pdf,1,paragraph,0.6784890784574829,0.6885539804471283
PyMuPDF,148.tar_1608.01983.gz_h2s_black.pdf,1,paragraph,0.610761979585096,0.6864301444683474
Tika,159.tar_1608.06757.gz_sarnold2016idiosyncratic_black.pdf,3,paragraph,0.6451356130823883,0.6272695980070053
PyMuPDF,159.tar_1608.06757.gz_sarnold2016idiosyncratic_black.pdf,3,paragraph,0.6064971834948593,0.6105695414620976
Tika,151.tar_1608.03269.gz_uniformization_lmcs_black.pdf,27,paragraph,0.6684532678689908,0.6619386443058066
PyMuPDF,151.tar_1608.03269.gz_uniformization_lmcs_black.pdf,27,paragraph,0.6692512129009669,0.6872632040132556
Tika,156.tar_1608.05693.gz_paper_black.pdf,25,paragraph,0.0,0.0023134759976865
PyMuPDF,156.tar_1608.05693.gz_paper_black.pdf,25,paragraph,0.0,0.0023028209556706
Tika,148.tar_1608.01682.gz_IRIS_DRS_SPIE_2016_black.pdf,1,paragraph,0.6764108425614853,0.6047030829439576
PyMuPDF,148.tar_1608.01682.gz_IRIS_DRS_SPIE_2016_black.pdf,1,paragraph,0.6028475359114398,0.6231946479630832
Tika,147.tar_1608.01673.gz_DMconstraints_black.pdf,28,paragraph,0.6879296200882627,0.6840159491423814
PyMuPDF,147.tar_1608.01673.gz_DMconstraints_black.pdf,28,paragraph,0.6131885642639127,0.631149168666479
Tika,164.tar_1608.08833.gz_quickpol_v2_black.pdf,0,paragraph,0.0,0.1949670168580503
PyMuPDF,164.tar_1608.08833.gz_quickpol_v2_black.pdf,0,paragraph,0.0,0.1886069889899474
Tika,148.tar_1608.02016.gz_LTTarXiv_black.pdf,4,paragraph,0.6020936479052816,0.6924769630288491
PyMuPDF,148.tar_1608.02016.gz_LTTarXiv_black.pdf,4,paragraph,0.6221563276220292,0.6983987825229815
Tika,151.tar_1608.03264.gz_excursion21_black.pdf,18,paragraph,0.6854943290068163,0.692289466818777
PyMuPDF,151.tar_1608.03264.gz_excursion21_black.pdf,18,paragraph,0.6918428834628711,0.6003300049593033
Tika,146.tar_1608.00924.gz_manuscript_black.pdf,3,paragraph,0.6432263561634124,0.6361818173403382
PyMuPDF,146.tar_1608.00924.gz_manuscript_black.pdf,3,paragraph,0.611271168214135,0.6714040476567442
Tika,147.tar_1608.01355.gz_TST_for_a_PDE_ArXiv_black.pdf,3,paragraph,0.6418453269031782,0.629634914523807
PyMuPDF,147.tar_1608.01355.gz_TST_for_a_PDE_ArXiv_black.pdf,3,paragraph,0.6969554936003255,0.6467955010342319
Tika,158.tar_1608.06261.gz_Bruce2016_black.pdf,19,paragraph,0.0,0.1971090670170828
PyMuPDF,158.tar_1608.06261.gz_Bruce2016_black.pdf,19,paragraph,0.0,0.178130994793094
Tika,159.tar_1608.06896.gz_charge_black.pdf,5,paragraph,0.632920979753055,0.6759876988405804
PyMuPDF,159.tar_1608.06896.gz_charge_black.pdf,5,paragraph,0.6149327791719329,0.6196698843749097
Tika,159.tar_1608.06695.gz_qaplp0824_final_arxiv_black.pdf,22,paragraph,0.0,0.2718863561281797
