Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,16.tar_1601.07723.gz_non_overlapping2_black.pdf,13,paragraph,0.0,0.2549424609029212
Tika,10.tar_1601.04961.gz_cac_ecc_arxiv_black.pdf,17,paragraph,0.0,0.0994947532063739
PyMuPDF,10.tar_1601.04961.gz_cac_ecc_arxiv_black.pdf,17,paragraph,0.0,0.0995721509140412
Tika,10.tar_1601.04807.gz_separatinghashfamilies-7_black.pdf,2,paragraph,0.6795469839067045,0.6528204835123791
PyMuPDF,10.tar_1601.04807.gz_separatinghashfamilies-7_black.pdf,2,paragraph,0.671695580670552,0.6539411032500076
Tika,15.tar_1601.07153.gz_AlexanderWrithe_black.pdf,16,paragraph,0.6286513490117805,0.6857524116736471
PyMuPDF,15.tar_1601.07153.gz_AlexanderWrithe_black.pdf,16,paragraph,0.6130570559984087,0.6609402304989094
Tika,2.tar_1601.00716.gz_ccm_ms_black.pdf,30,paragraph,0.0,0.0932449233319519
PyMuPDF,2.tar_1601.00716.gz_ccm_ms_black.pdf,30,paragraph,0.0,0.0930713547052739
Tika,15.tar_1601.07326.gz_Coupling4_black.pdf,15,paragraph,0.0,0.2808132147395172
PyMuPDF,15.tar_1601.07326.gz_Coupling4_black.pdf,15,paragraph,0.0,0.2738432483474976
Tika,17.tar_1601.07813.gz_zero-sum_5-flow_of_5-regular_graphs_black.pdf,4,paragraph,0.9054385919888224,0.9514829727797873
PyMuPDF,17.tar_1601.07813.gz_zero-sum_5-flow_of_5-regular_graphs_black.pdf,4,paragraph,0.9897804167985818,0.9535733886841559
Tika,14.tar_1601.06613.gz_glassy_resub_black.pdf,0,paragraph,0.6725963109412382,0.6025278431088604
PyMuPDF,14.tar_1601.06613.gz_glassy_resub_black.pdf,0,paragraph,0.6312926333340451,0.6720615147517385
Tika,1.tar_1601.00229.gz_Paper_black.pdf,0,paragraph,0.0,0.0257856567284447
PyMuPDF,1.tar_1601.00229.gz_Paper_black.pdf,0,paragraph,0.0,0.0260162601626016
Tika,16.tar_1601.07785.gz_dCVsfinal_black.pdf,6,paragraph,0.6707731470342635,0.6440503377771529
PyMuPDF,16.tar_1601.07785.gz_dCVsfinal_black.pdf,6,paragraph,0.656472411399949,0.6504326985157375
Tika,1.tar_1601.00351.gz_BP--Jan2_black.pdf,21,paragraph,0.6387015980324461,0.670233770556893
PyMuPDF,1.tar_1601.00351.gz_BP--Jan2_black.pdf,21,paragraph,0.640745701771263,0.647981073984385
Tika,11.tar_1601.05408.gz_Hooten_Johnson_arXiv_20161006_black.pdf,44,paragraph,0.0,0.0010314595152139
PyMuPDF,11.tar_1601.05408.gz_Hooten_Johnson_arXiv_20161006_black.pdf,44,paragraph,0.0,0.0010245901639343
Tika,12.tar_1601.05756.gz_exp_euler_ploynomial_final_black.pdf,44,paragraph,0.0,0.2188022750083639
PyMuPDF,12.tar_1601.05756.gz_exp_euler_ploynomial_final_black.pdf,44,paragraph,0.0,0.2170240415854451
Tika,2.tar_1601.00717.gz_poly_arxiv_black.pdf,23,paragraph,0.0,0.0250965250965251
PyMuPDF,2.tar_1601.00717.gz_poly_arxiv_black.pdf,23,paragraph,0.0,0.0239808153477218
Tika,16.tar_1601.07365.gz_arxiv_black.pdf,13,paragraph,0.6726222520999299,0.6567513288605318
PyMuPDF,16.tar_1601.07365.gz_arxiv_black.pdf,13,paragraph,0.6814136034689198,0.6375150060617786
Tika,3.tar_1601.01004.gz_spin_dep_pot_resub_full3_black.pdf,7,paragraph,0.6579439352371903,0.6447602084117289
PyMuPDF,3.tar_1601.01004.gz_spin_dep_pot_resub_full3_black.pdf,7,paragraph,0.6513225031551412,0.6887458539536702
Tika,10.tar_1601.04559.gz_main_text_incl_figures_black.pdf,12,paragraph,0.0,0.0421414749516233
PyMuPDF,10.tar_1601.04559.gz_main_text_incl_figures_black.pdf,12,paragraph,0.0,0.0423326133909287
Tika,13.tar_1601.06084.gz_TSINotesArxiv2_black.pdf,9,paragraph,0.0,0.2712933753943217
PyMuPDF,13.tar_1601.06084.gz_TSINotesArxiv2_black.pdf,9,paragraph,0.0,0.2967032967032966
Tika,15.tar_1601.07268.gz_resub_black.pdf,12,paragraph,0.6884283247996724,0.6742309989413678
PyMuPDF,15.tar_1601.07268.gz_resub_black.pdf,12,paragraph,0.6091969201103914,0.6336935708972622
Tika,12.tar_1601.05741.gz_efficientBDistributionsPaper_black.pdf,8,paragraph,0.6450393575056419,0.6968426770858631
PyMuPDF,12.tar_1601.05741.gz_efficientBDistributionsPaper_black.pdf,8,paragraph,0.6275243288060589,0.6123631282853655
Tika,3.tar_1601.01120.gz_Multilayer_black.pdf,11,paragraph,0.6644132842372037,0.6752327953006316
PyMuPDF,3.tar_1601.01120.gz_Multilayer_black.pdf,11,paragraph,0.6103638096149284,0.6256963350031762
Tika,13.tar_1601.06022.gz_WDS_LDA+ED_CoinCu_black.pdf,1,paragraph,0.0,0.2847856997765589
PyMuPDF,13.tar_1601.06022.gz_WDS_LDA+ED_CoinCu_black.pdf,1,paragraph,0.0,0.2836275106512477
Tika,3.tar_1601.01320.gz_CondensationPaper_black.pdf,27,paragraph,0.0,0.2279166003501512
PyMuPDF,3.tar_1601.01320.gz_CondensationPaper_black.pdf,27,paragraph,0.0,0.2278280184039346
Tika,11.tar_1601.05411.gz_Herr-NL-final_black.pdf,2,paragraph,0.6452042029147852,0.6517802061047054
PyMuPDF,11.tar_1601.05411.gz_Herr-NL-final_black.pdf,2,paragraph,0.6042217815129476,0.6900337704403618
Tika,13.tar_1601.06261.gz_Golf-club_black.pdf,42,paragraph,0.6887765602932324,0.6212193482839038
PyMuPDF,13.tar_1601.06261.gz_Golf-club_black.pdf,42,paragraph,0.638683321489627,0.6979888581871927
Tika,16.tar_1601.07423.gz_AD_black.pdf,0,paragraph,0.6506776544084881,0.6026205588756294
PyMuPDF,16.tar_1601.07423.gz_AD_black.pdf,0,paragraph,0.654194417431763,0.624531059246975
Tika,11.tar_1601.05440.gz_paper_v8_black.pdf,19,paragraph,0.6336099578189062,0.644372296420873
PyMuPDF,11.tar_1601.05440.gz_paper_v8_black.pdf,19,paragraph,0.6792342290331206,0.6049717888055569
Tika,1.tar_1601.00142.gz_LASICH-arxiv_black.pdf,53,paragraph,0.6465526913673066,0.6841611311165241
PyMuPDF,1.tar_1601.00142.gz_LASICH-arxiv_black.pdf,53,paragraph,0.658117862777106,0.6937115408056485
Tika,17.tar_1601.08208.gz_170215GuIs16_black.pdf,2,paragraph,0.6719294499119948,0.6391853119992152
PyMuPDF,17.tar_1601.08208.gz_170215GuIs16_black.pdf,2,paragraph,0.6940880419988718,0.6347982261539414
Tika,14.tar_1601.06873.gz_v6_black.pdf,15,paragraph,0.0,0.0885791366906474
PyMuPDF,14.tar_1601.06873.gz_v6_black.pdf,15,paragraph,0.0,0.0881691408007198
Tika,15.tar_1601.07064.gz_Anisotropic_SG_black.pdf,20,paragraph,0.0,0.0012828736369468
PyMuPDF,15.tar_1601.07064.gz_Anisotropic_SG_black.pdf,20,paragraph,0.0,0.0012791813239526
Tika,2.tar_1601.00682.gz_dalexander_black.pdf,4,paragraph,0.6588358468605587,0.6440452649885662
PyMuPDF,2.tar_1601.00682.gz_dalexander_black.pdf,4,paragraph,0.6663468882229826,0.6978128643966971
Tika,15.tar_1601.07235.gz_nps_interval_estimation_arxive_black.pdf,2,paragraph,0.6776600523512452,0.6394369927528037
PyMuPDF,15.tar_1601.07235.gz_nps_interval_estimation_arxive_black.pdf,2,paragraph,0.6445676524654947,0.6218532082320708
Tika,1.tar_1601.00300.gz_letter_black.pdf,2,paragraph,0.6611179898775487,0.6959028340905509
PyMuPDF,1.tar_1601.00300.gz_letter_black.pdf,2,paragraph,0.6929316294349093,0.6199420585112816
Tika,2.tar_1601.00610.gz_KAM-KG_black.pdf,25,paragraph,0.6821004313270893,0.6761708571030284
PyMuPDF,2.tar_1601.00610.gz_KAM-KG_black.pdf,25,paragraph,0.6123063040061126,0.6493088906340097
Tika,14.tar_1601.06824.gz_TwoPhaseFerroFluid_black.pdf,4,paragraph,0.6204789618034183,0.667009812165219
PyMuPDF,14.tar_1601.06824.gz_TwoPhaseFerroFluid_black.pdf,4,paragraph,0.654458336845315,0.6222115147445354
Tika,15.tar_1601.07126.gz_pre_black.pdf,11,paragraph,0.0,0.0012543116964565
PyMuPDF,15.tar_1601.07126.gz_pre_black.pdf,11,paragraph,0.0,0.0012654223347041
Tika,11.tar_1601.05134.gz_DGKN_arxiv_16_black.pdf,3,paragraph,0.6305795776344069,0.6698886910549058
PyMuPDF,11.tar_1601.05134.gz_DGKN_arxiv_16_black.pdf,3,paragraph,0.6510296185839844,0.6219671799073532
Tika,3.tar_1601.01294.gz_fEW-fmEW-bright-singular_black.pdf,1,paragraph,0.0,0.2990919409761635
PyMuPDF,3.tar_1601.01294.gz_fEW-fmEW-bright-singular_black.pdf,1,paragraph,0.6611617483196325,0.6230100355091186
Tika,15.tar_1601.07107.gz_CC16-submission_black.pdf,0,paragraph,0.6141427516011985,0.693231266319023
PyMuPDF,15.tar_1601.07107.gz_CC16-submission_black.pdf,0,paragraph,0.6950894823962831,0.6761329220199126
Tika,12.tar_1601.05572.gz_WilsonCowanJJS-arviv_black.pdf,1,paragraph,0.0,0.2832408435072142
PyMuPDF,12.tar_1601.05572.gz_WilsonCowanJJS-arviv_black.pdf,1,paragraph,0.0,0.2857142857142857
Tika,12.tar_1601.05526.gz_gd_0209_orig_black.pdf,4,paragraph,0.6004974473540468,0.6983830944293914
PyMuPDF,12.tar_1601.05526.gz_gd_0209_orig_black.pdf,4,paragraph,0.6840439976057056,0.6216780110089656
Tika,3.tar_1601.01204.gz_Baker-Bowler8_black.pdf,28,paragraph,0.6434772780985878,0.6899695084282402
PyMuPDF,3.tar_1601.01204.gz_Baker-Bowler8_black.pdf,28,paragraph,0.6953663168810814,0.6079543289616638
Tika,16.tar_1601.07596.gz_rball-mo_black.pdf,2,paragraph,0.6747923768977544,0.6848061722328199
PyMuPDF,16.tar_1601.07596.gz_rball-mo_black.pdf,2,paragraph,0.6805428568146459,0.6748901829147481
Tika,14.tar_1601.06544.gz_stabFEM_DWR_black.pdf,5,paragraph,0.613424497545254,0.6905674255807737
PyMuPDF,14.tar_1601.06544.gz_stabFEM_DWR_black.pdf,5,paragraph,0.6650077378282777,0.6632316938639665
Tika,17.tar_1601.07845.gz_main_black.pdf,2,paragraph,0.6757546152111342,0.6447077864471555
PyMuPDF,17.tar_1601.07845.gz_main_black.pdf,2,paragraph,0.6176711450328777,0.6999491309963758
Tika,1.tar_1601.00438.gz_abg-majorisation-arxiv_black.pdf,15,paragraph,0.6599654428741196,0.6782177269981079
PyMuPDF,1.tar_1601.00438.gz_abg-majorisation-arxiv_black.pdf,15,paragraph,0.6911780526638885,0.6271662786133337
Tika,12.tar_1601.05520.gz_paper_black.pdf,6,paragraph,0.6575016921902097,0.6563699671975052
PyMuPDF,12.tar_1601.05520.gz_paper_black.pdf,6,paragraph,0.657461844658685,0.6038928678240912
Tika,12.tar_1601.05639.gz_HeavyMesonsContactInteractionAcceptedArxiv_black.pdf,5,paragraph,0.6752998237889964,0.6539274156733369
PyMuPDF,12.tar_1601.05639.gz_HeavyMesonsContactInteractionAcceptedArxiv_black.pdf,5,paragraph,0.6527928360344083,0.6205550368625337
Tika,12.tar_1601.05470.gz_main_black.pdf,3,paragraph,0.6290793578490319,0.6940465291421729
PyMuPDF,12.tar_1601.05470.gz_main_black.pdf,3,paragraph,0.6833063061312891,0.6905098908574835
Tika,11.tar_1601.05264.gz_Spin_Hall_final_black.pdf,8,paragraph,0.0,0.1750299708854255
PyMuPDF,11.tar_1601.05264.gz_Spin_Hall_final_black.pdf,8,paragraph,0.0,0.1751625042764283
Tika,17.tar_1601.08070.gz_DMS_arxiv_black.pdf,11,paragraph,0.0,0.0444958104594047
PyMuPDF,17.tar_1601.08070.gz_DMS_arxiv_black.pdf,11,paragraph,0.0,0.0444701126191164
Tika,2.tar_1601.00870.gz_treelike_submitted_black.pdf,0,paragraph,0.6723747842490427,0.6079936810501838
PyMuPDF,2.tar_1601.00870.gz_treelike_submitted_black.pdf,0,paragraph,0.6884420115041118,0.6659136531029582
Tika,16.tar_1601.07356.gz_30_black.pdf,3,paragraph,0.6243734283081724,0.6376532145805459
PyMuPDF,16.tar_1601.07356.gz_30_black.pdf,3,paragraph,0.6382245543082906,0.6598087939995875
Tika,12.tar_1601.05685.gz_GravCap6_black.pdf,62,paragraph,0.6861661220254107,0.6504026632231322
PyMuPDF,12.tar_1601.05685.gz_GravCap6_black.pdf,62,paragraph,0.6865398554721811,0.6957489937730499
Tika,13.tar_1601.06172.gz_Hofstadter-long-final_black.pdf,0,paragraph,0.6006017483107917,0.6414138732174054
PyMuPDF,13.tar_1601.06172.gz_Hofstadter-long-final_black.pdf,0,paragraph,0.6761656805620927,0.6759078915581209
Tika,14.tar_1601.06544.gz_stabFEM_DWR_black.pdf,25,paragraph,0.6580829737820338,0.6406184079164775
PyMuPDF,14.tar_1601.06544.gz_stabFEM_DWR_black.pdf,25,paragraph,0.6447422780117578,0.6222992225831485
Tika,12.tar_1601.05456.gz_NIW_scattering6_black.pdf,19,paragraph,0.6590362662464042,0.6599804793336409
PyMuPDF,12.tar_1601.05456.gz_NIW_scattering6_black.pdf,19,paragraph,0.6074210577616929,0.6080184228778194
Tika,14.tar_1601.06481.gz_HiggsRecoil_ModelIndependenceVer2_black.pdf,8,paragraph,0.6963563426848374,0.6306383746349039
PyMuPDF,14.tar_1601.06481.gz_HiggsRecoil_ModelIndependenceVer2_black.pdf,8,paragraph,0.6402255152092929,0.6675724234342751
Tika,11.tar_1601.05084.gz_origin-magnetic-fields-OB-stars_black.pdf,5,paragraph,0.6358152628985292,0.6273852494383994
PyMuPDF,11.tar_1601.05084.gz_origin-magnetic-fields-OB-stars_black.pdf,5,paragraph,0.6595469048054539,0.6070040205618841
Tika,3.tar_1601.00981.gz_3d_wire_16_05_10_black.pdf,16,paragraph,0.6190544413538909,0.6420619626892141
PyMuPDF,3.tar_1601.00981.gz_3d_wire_16_05_10_black.pdf,16,paragraph,0.6669970437766214,0.681366151473965
Tika,15.tar_1601.07130.gz_PaperFinal_black.pdf,9,paragraph,0.0,0.0901999024865918
PyMuPDF,15.tar_1601.07130.gz_PaperFinal_black.pdf,9,paragraph,0.0,0.0897999023914104
Tika,13.tar_1601.06241.gz_bare_conf_black.pdf,7,paragraph,0.6352369536563885,0.6903177870023353
PyMuPDF,13.tar_1601.06241.gz_bare_conf_black.pdf,7,paragraph,0.6852865245541365,0.6885591008578883
Tika,13.tar_1601.06171.gz_m101.paper.v210116_black.pdf,13,paragraph,0.6981082693113742,0.6378413095024866
PyMuPDF,13.tar_1601.06171.gz_m101.paper.v210116_black.pdf,13,paragraph,0.6911405467083254,0.6490236543993909
Tika,11.tar_1601.05033.gz_Optimization_Fundamentals_2016_09_20_black.pdf,31,paragraph,0.6661675035756949,0.6435177796149482
PyMuPDF,11.tar_1601.05033.gz_Optimization_Fundamentals_2016_09_20_black.pdf,31,paragraph,0.6341187619314659,0.66512958346995
Tika,2.tar_1601.00699.gz_PSWF_JCA_black.pdf,23,paragraph,0.0,0.0027835768963117
PyMuPDF,2.tar_1601.00699.gz_PSWF_JCA_black.pdf,23,paragraph,0.0,0.0027797081306462
Tika,15.tar_1601.07134.gz_graphonprocess_black.pdf,7,paragraph,0.6869445876865767,0.6246138395017636
PyMuPDF,15.tar_1601.07134.gz_graphonprocess_black.pdf,7,paragraph,0.6598014395488808,0.6891134071338035
Tika,11.tar_1601.05435.gz_paper_black.pdf,4,paragraph,0.637514707410834,0.6449569962742489
PyMuPDF,11.tar_1601.05435.gz_paper_black.pdf,4,paragraph,0.6337449659038397,0.6422554694865109
Tika,10.tar_1601.04636.gz_NE_Dbar_v11_black.pdf,12,paragraph,0.671301682232928,0.6009878327158732
PyMuPDF,10.tar_1601.04636.gz_NE_Dbar_v11_black.pdf,12,paragraph,0.689887468742642,0.6109881852379038
Tika,16.tar_1601.07493.gz_swift_blazars_subm_black.pdf,25,paragraph,0.0,0.293270643549809
PyMuPDF,16.tar_1601.07493.gz_swift_blazars_subm_black.pdf,25,paragraph,0.0,0.2801903628792385
Tika,15.tar_1601.07198.gz_ct-cjv2_black.pdf,61,paragraph,0.0,0.0492125984251968
PyMuPDF,15.tar_1601.07198.gz_ct-cjv2_black.pdf,61,paragraph,0.0,0.0492610837438424
Tika,16.tar_1601.07417.gz_Privay_Aware_MMSE__Longer_Version__black.pdf,6,paragraph,0.6774434335977597,0.6668991063267806
PyMuPDF,16.tar_1601.07417.gz_Privay_Aware_MMSE__Longer_Version__black.pdf,6,paragraph,0.6922636299976195,0.6462507564550267
Tika,3.tar_1601.01310.gz_AnomHSv2_black.pdf,33,paragraph,0.6922836156515021,0.6073355772485344
PyMuPDF,3.tar_1601.01310.gz_AnomHSv2_black.pdf,33,paragraph,0.6899396761329069,0.6737552601469292
Tika,1.tar_1601.00325.gz_wea-sta-egs_black.pdf,34,paragraph,0.0,0.1919530595138306
PyMuPDF,1.tar_1601.00325.gz_wea-sta-egs_black.pdf,34,paragraph,0.0,0.1862381540997116
Tika,15.tar_1601.07134.gz_graphonprocess_black.pdf,42,paragraph,0.6932057015573507,0.6498920024799615
PyMuPDF,15.tar_1601.07134.gz_graphonprocess_black.pdf,42,paragraph,0.6547143850730829,0.6049900323104709
Tika,1.tar_1601.00193.gz_AdaptiveAnisotropicPGMethods_black.pdf,12,paragraph,0.6801795479472058,0.6840300871130205
