Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,61.tar_1703.08392.gz_MALBaranBodyArxiv_black.pdf,19,paragraph,0.0,0.2873284907183212
Tika,55.tar_1703.06014.gz_generalized-refraction-march17-2017_black.pdf,21,paragraph,0.0,0.2693474962063733
PyMuPDF,55.tar_1703.06014.gz_generalized-refraction-march17-2017_black.pdf,21,paragraph,0.0,0.2609025407660219
Tika,55.tar_1703.06062.gz_text_black.pdf,5,paragraph,0.6370147251126264,0.6884051613084783
PyMuPDF,55.tar_1703.06062.gz_text_black.pdf,5,paragraph,0.6893244888117847,0.600115224547491
Tika,65.tar_1703.10136.gz_shortversion_black.pdf,26,paragraph,0.6664149969952318,0.697617456825415
PyMuPDF,65.tar_1703.10136.gz_shortversion_black.pdf,26,paragraph,0.6075459220219654,0.6786631719432954
Tika,55.tar_1703.06097.gz_paper_arxiv_black.pdf,19,paragraph,0.6027152170205349,0.642257187044179
PyMuPDF,55.tar_1703.06097.gz_paper_arxiv_black.pdf,19,paragraph,0.61921747468893,0.6595327468104114
Tika,51.tar_1703.04074.gz_shakenv4_black.pdf,9,paragraph,0.6087112665786556,0.6951505277373747
PyMuPDF,51.tar_1703.04074.gz_shakenv4_black.pdf,9,paragraph,0.6044956002270867,0.6941912687597742
Tika,53.tar_1703.05241.gz_quantum-black-hole-threshold_black.pdf,4,paragraph,0.0,0.0801627670396745
PyMuPDF,53.tar_1703.05241.gz_quantum-black-hole-threshold_black.pdf,4,paragraph,0.0,0.0793489318413021
Tika,60.tar_1703.08115.gz_BQP_journal_1_black.pdf,37,paragraph,0.6583070289924036,0.6755747878238605
PyMuPDF,60.tar_1703.08115.gz_BQP_journal_1_black.pdf,37,paragraph,0.6722555567113631,0.6857112358338199
Tika,65.tar_1703.10001.gz_pfeiffer_black.pdf,21,paragraph,0.6984572261542762,0.6998922977215348
PyMuPDF,65.tar_1703.10001.gz_pfeiffer_black.pdf,21,paragraph,0.6495058990321454,0.6254023383873829
Tika,51.tar_1703.04286.gz_qnm_black.pdf,0,paragraph,0.6010887919419056,0.6298194277175992
