Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,62.tar_1405.5212.gz_plasma_turb_revised_black.pdf,2,paragraph,0.6258742407669701,0.6939524586609989
Tika,60.tar_1405.3741.gz_nonc_vemVersion4fa_black.pdf,11,paragraph,0.6530980379927693,0.6417232668899789
PyMuPDF,60.tar_1405.3741.gz_nonc_vemVersion4fa_black.pdf,11,paragraph,0.6955986638039469,0.6599948514275961
Tika,63.tar_1405.5456.gz_AVFF_black.pdf,10,paragraph,0.6311185201702911,0.6743801314598468
PyMuPDF,63.tar_1405.5456.gz_AVFF_black.pdf,10,paragraph,0.605763678248629,0.6414285121665597
Tika,54.tar_1405.0407.gz_Jankunas_paper_black.pdf,11,paragraph,0.6322434240553756,0.6081879789190399
PyMuPDF,54.tar_1405.0407.gz_Jankunas_paper_black.pdf,11,paragraph,0.6973029953752948,0.6474624490604711
Tika,59.tar_1405.3323.gz_main_black.pdf,23,paragraph,0.0,0.0006100350770169
PyMuPDF,59.tar_1405.3323.gz_main_black.pdf,23,paragraph,0.0,0.000611901483861
Tika,62.tar_1405.5009.gz_sig-alternate_black.pdf,3,paragraph,0.0,0.2645262606874891
PyMuPDF,62.tar_1405.5009.gz_sig-alternate_black.pdf,3,paragraph,0.0,0.2656659102810264
Tika,66.tar_1405.7081.gz_sca-conservation_black.pdf,5,paragraph,0.6036105266706528,0.603474724682547
PyMuPDF,66.tar_1405.7081.gz_sca-conservation_black.pdf,5,paragraph,0.6177936090829202,0.6564273007271726
Tika,62.tar_1405.5284.gz_yasui2014MNRAS_astroph1_2col_black.pdf,3,paragraph,0.6468104988113315,0.6991683936775026
PyMuPDF,62.tar_1405.5284.gz_yasui2014MNRAS_astroph1_2col_black.pdf,3,paragraph,0.690284092910396,0.6334579123990474
Tika,54.tar_1405.0176.gz_weak_transfers_no_comments_black.pdf,21,paragraph,0.6071472507524719,0.6369852778070157
PyMuPDF,54.tar_1405.0176.gz_weak_transfers_no_comments_black.pdf,21,paragraph,0.6229922251019651,0.6358416758876788
Tika,63.tar_1405.5729.gz_LLAGN_Revise_black.pdf,7,paragraph,0.636296923577986,0.6109616924687007
PyMuPDF,63.tar_1405.5729.gz_LLAGN_Revise_black.pdf,7,paragraph,0.6448885621671966,0.6046548643873461
Tika,58.tar_1405.2648.gz_NovitskyDisorderJOSA_black.pdf,4,paragraph,0.6118948210744259,0.6880100596818646
PyMuPDF,58.tar_1405.2648.gz_NovitskyDisorderJOSA_black.pdf,4,paragraph,0.6394002131554367,0.6806676251203037
Tika,55.tar_1405.0558.gz_FallingFactorial_arxiv_black.pdf,13,paragraph,0.601333795233655,0.6637106251171349
PyMuPDF,55.tar_1405.0558.gz_FallingFactorial_arxiv_black.pdf,13,paragraph,0.6434016577511243,0.6229802884225359
Tika,58.tar_1405.2443.gz_thermodynamcis_interval_black.pdf,46,paragraph,0.6818183578223553,0.6296454416190689
PyMuPDF,58.tar_1405.2443.gz_thermodynamcis_interval_black.pdf,46,paragraph,0.6455707374864903,0.6740033529698215
Tika,65.tar_1405.7021.gz_fdp-hatano-final_black.pdf,7,paragraph,0.6029744423969107,0.6934941773548493
PyMuPDF,65.tar_1405.7021.gz_fdp-hatano-final_black.pdf,7,paragraph,0.6811929313735092,0.6174284152764168
Tika,65.tar_1405.6889.gz_Frustrated_trijunction_7_black.pdf,1,paragraph,0.6468132542944739,0.6189158675097982
PyMuPDF,65.tar_1405.6889.gz_Frustrated_trijunction_7_black.pdf,1,paragraph,0.6343814739285464,0.6922046521092078
Tika,65.tar_1405.6519.gz_paper_modeling_jakabcin_finale_black.pdf,9,paragraph,0.6125396513865272,0.6837272286894488
PyMuPDF,65.tar_1405.6519.gz_paper_modeling_jakabcin_finale_black.pdf,9,paragraph,0.6416656714141886,0.6804140885623537
Tika,58.tar_1405.2312.gz_ricontact_black.pdf,29,paragraph,0.0,0.0929003021148035
PyMuPDF,58.tar_1405.2312.gz_ricontact_black.pdf,29,paragraph,0.0,0.0898794300328826
Tika,56.tar_1405.1607.gz_green_black.pdf,1,paragraph,0.6300459568286945,0.6952107250605226
PyMuPDF,56.tar_1405.1607.gz_green_black.pdf,1,paragraph,0.6173303176817002,0.6979689279967448
Tika,60.tar_1405.3904.gz_heatwaves-2015-04-21_black.pdf,18,paragraph,0.6966262478196312,0.625730442289732
PyMuPDF,60.tar_1405.3904.gz_heatwaves-2015-04-21_black.pdf,18,paragraph,0.6694938632632516,0.6593307081639097
Tika,61.tar_1405.4598.gz_sdican_black.pdf,4,paragraph,0.6792530939295455,0.6631391236567816
PyMuPDF,61.tar_1405.4598.gz_sdican_black.pdf,4,paragraph,0.6214183296704097,0.6649434048600635
Tika,63.tar_1405.5691.gz_masterGlassArXiV2_black.pdf,66,paragraph,0.0,0.0007736943907156
PyMuPDF,63.tar_1405.5691.gz_masterGlassArXiV2_black.pdf,66,paragraph,0.0,0.0007726482518833
Tika,64.tar_1405.6456.gz_AugLagOFDFT_black.pdf,17,paragraph,0.6911524075177496,0.6820324633210634
PyMuPDF,64.tar_1405.6456.gz_AugLagOFDFT_black.pdf,17,paragraph,0.6519561755939549,0.6363645287742675
Tika,58.tar_1405.2500.gz_Pethiyagoda_etal_arXiv_black.pdf,4,paragraph,0.9367513749850914,0.9883971598648355
PyMuPDF,58.tar_1405.2500.gz_Pethiyagoda_etal_arXiv_black.pdf,4,paragraph,0.9297949521794976,0.977566726797325
Tika,60.tar_1405.3718.gz_betareg_black.pdf,18,paragraph,0.6672497379667307,0.6554017680876078
PyMuPDF,60.tar_1405.3718.gz_betareg_black.pdf,18,paragraph,0.6611257752669267,0.6776426488261186
Tika,56.tar_1405.1177.gz_HP2013-Cynthia_black.pdf,0,paragraph,0.9602994673573172,0.9359490647496426
PyMuPDF,56.tar_1405.1177.gz_HP2013-Cynthia_black.pdf,0,paragraph,0.970779538200824,0.9848702394495498
Tika,64.tar_1405.6367.gz_V2_TachyonicInflation_LQC_black.pdf,4,paragraph,0.624315815114949,0.6106615361376879
PyMuPDF,64.tar_1405.6367.gz_V2_TachyonicInflation_LQC_black.pdf,4,paragraph,0.6555650535442437,0.6973879637659672
Tika,61.tar_1405.4190.gz_catkpairwise_black.pdf,21,paragraph,0.66263904741238,0.6063924612636316
PyMuPDF,61.tar_1405.4190.gz_catkpairwise_black.pdf,21,paragraph,0.6846686664223883,0.6916569309790261
Tika,64.tar_1405.5999.gz_AprTN2_black.pdf,22,paragraph,0.0,0.0035778175313059
PyMuPDF,64.tar_1405.5999.gz_AprTN2_black.pdf,22,paragraph,0.0,0.0035056967572305
Tika,55.tar_1405.0852.gz_CTAL_Latex_NIMA_144dpi_black.pdf,10,paragraph,0.626162217310167,0.6587145778900179
