Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,138.tar_1706.08194.gz_local-6-24_black.pdf,44,paragraph,0.6626592810928793,0.6223519813873137
Tika,129.tar_1706.04530.gz_FREE_ENERGY_OF_THE_CAUCHY_DIRECTED_POLYMER_AT_HIGH_TEMPERATURE_black.pdf,3,paragraph,0.6184499867580834,0.6970349754093702
PyMuPDF,129.tar_1706.04530.gz_FREE_ENERGY_OF_THE_CAUCHY_DIRECTED_POLYMER_AT_HIGH_TEMPERATURE_black.pdf,3,paragraph,0.6874134896444086,0.6453404804675262
Tika,133.tar_1706.06159.gz_causaldantzig_black.pdf,4,paragraph,0.0,0.2894667717362753
PyMuPDF,133.tar_1706.06159.gz_causaldantzig_black.pdf,4,paragraph,0.0,0.295158771473191
Tika,130.tar_1706.04683.gz_paper_black.pdf,8,paragraph,0.6481848297741906,0.6461367359662492
PyMuPDF,130.tar_1706.04683.gz_paper_black.pdf,8,paragraph,0.6924935300190235,0.635062263972477
Tika,137.tar_1706.07707.gz_v4_UK_black.pdf,4,paragraph,0.681337469990391,0.6389450659500074
PyMuPDF,137.tar_1706.07707.gz_v4_UK_black.pdf,4,paragraph,0.6169859463270099,0.6500455088352637
Tika,138.tar_1706.08065.gz_full_black.pdf,49,paragraph,0.0,0.2702062100023703
PyMuPDF,138.tar_1706.08065.gz_full_black.pdf,49,paragraph,0.0,0.2696841112682696
Tika,137.tar_1706.07919.gz_FFT_Helmholtz_black.pdf,20,paragraph,0.6749102108905608,0.6668738475608761
PyMuPDF,137.tar_1706.07919.gz_FFT_Helmholtz_black.pdf,20,paragraph,0.649118529456597,0.6150188842558525
Tika,128.tar_1706.04065.gz_main_black.pdf,21,paragraph,0.6429145038514101,0.6619471128741601
PyMuPDF,128.tar_1706.04065.gz_main_black.pdf,21,paragraph,0.6237452049250307,0.670737056406776
Tika,124.tar_1706.02674.gz_Diagrams_black.pdf,8,paragraph,0.6849019924486206,0.6887216035339863
PyMuPDF,124.tar_1706.02674.gz_Diagrams_black.pdf,8,paragraph,0.6166066002911893,0.6767261270382018
Tika,127.tar_1706.03694.gz_CPA_arxiv2_black.pdf,0,paragraph,0.6498074105191629,0.6298193577056986
PyMuPDF,127.tar_1706.03694.gz_CPA_arxiv2_black.pdf,0,paragraph,0.6435256868839109,0.6450591557876912
Tika,126.tar_1706.03318.gz_SC_black.pdf,27,paragraph,0.0,0.2738804038312193
PyMuPDF,126.tar_1706.03318.gz_SC_black.pdf,27,paragraph,0.0,0.2735483870967742
Tika,134.tar_1706.06486.gz_main_black.pdf,30,paragraph,0.0,0.1459227467811159
PyMuPDF,134.tar_1706.06486.gz_main_black.pdf,30,paragraph,0.0,0.1459086427867235
Tika,137.tar_1706.07774.gz_SVCLSF_PRE_black.pdf,10,paragraph,0.0,0.1051136363636364
PyMuPDF,137.tar_1706.07774.gz_SVCLSF_PRE_black.pdf,10,paragraph,0.0,0.1078014184397163
Tika,134.tar_1706.06653.gz_revision_black.pdf,9,paragraph,0.6339048254675179,0.6457187567512883
PyMuPDF,134.tar_1706.06653.gz_revision_black.pdf,9,paragraph,0.6528124138812403,0.6123722155461853
Tika,125.tar_1706.03024.gz_article_black.pdf,17,paragraph,0.0,0.0020597322348095
PyMuPDF,125.tar_1706.03024.gz_article_black.pdf,17,paragraph,0.0,0.0020597322348095
Tika,134.tar_1706.06537.gz_GIhydro3dv7_black.pdf,0,paragraph,0.6299321774410613,0.6483045110474207
PyMuPDF,134.tar_1706.06537.gz_GIhydro3dv7_black.pdf,0,paragraph,0.6954240110289366,0.6975481051397738
Tika,133.tar_1706.05977.gz_IMC_arXiv_v3_black.pdf,27,paragraph,0.6308869909999442,0.6242237317535363
PyMuPDF,133.tar_1706.05977.gz_IMC_arXiv_v3_black.pdf,27,paragraph,0.6509244888553475,0.6602539610984408
Tika,121.tar_1706.01230.gz_arxiv_black.pdf,16,paragraph,0.6004843475884765,0.687787091109296
PyMuPDF,121.tar_1706.01230.gz_arxiv_black.pdf,16,paragraph,0.670646033263003,0.6228613214949699
