Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,196.tar_1610.03740.gz_paper_3_black.pdf,34,paragraph,0.0,0.0024067388688327
Tika,200.tar_1610.05669.gz_fewadvancev22_black.pdf,6,paragraph,0.615374558882873,0.6421242956929264
PyMuPDF,200.tar_1610.05669.gz_fewadvancev22_black.pdf,6,paragraph,0.6958590316547683,0.661309906734641
Tika,190.tar_1610.01252.gz_barrier-hop3a_black.pdf,19,paragraph,0.6272915295224937,0.6773750022622294
PyMuPDF,190.tar_1610.01252.gz_barrier-hop3a_black.pdf,19,paragraph,0.605484887515026,0.6842382048995352
Tika,209.tar_1610.09578.gz_yp16_v11x_black.pdf,30,paragraph,0.0,0.1346568839015968
PyMuPDF,209.tar_1610.09578.gz_yp16_v11x_black.pdf,30,paragraph,0.0,0.1356805495920996
Tika,192.tar_1610.02235.gz_RN_scalar_SF_subm_black.pdf,9,paragraph,0.0,0.276685393258427
PyMuPDF,192.tar_1610.02235.gz_RN_scalar_SF_subm_black.pdf,9,paragraph,0.0,0.2767732962447845
Tika,203.tar_1610.06834.gz_siam_v33_preprint_black.pdf,17,paragraph,0.0,0.27105561861521
PyMuPDF,203.tar_1610.06834.gz_siam_v33_preprint_black.pdf,17,paragraph,0.0,0.2602063705697622
Tika,188.tar_1610.00149.gz_draft_arXiv_black.pdf,15,paragraph,0.0,0.2857142857142857
PyMuPDF,188.tar_1610.00149.gz_draft_arXiv_black.pdf,15,paragraph,0.0,0.2824168363883231
Tika,188.tar_1610.00397.gz_paper_black.pdf,1,paragraph,0.6102540886373694,0.6559759484323915
PyMuPDF,188.tar_1610.00397.gz_paper_black.pdf,1,paragraph,0.696048343436077,0.6923054945677749
Tika,193.tar_1610.02548.gz_Paper_black.pdf,5,paragraph,0.0,0.2273514137334102
PyMuPDF,193.tar_1610.02548.gz_Paper_black.pdf,5,paragraph,0.0,0.227994227994228
Tika,196.tar_1610.03820.gz_duarte_black.pdf,1,paragraph,0.0,0.231454005934718
PyMuPDF,196.tar_1610.03820.gz_duarte_black.pdf,1,paragraph,0.0,0.232470334412082
Tika,202.tar_1610.06433.gz_article_Isent_black.pdf,6,paragraph,0.0,0.2823383084577113
PyMuPDF,202.tar_1610.06433.gz_article_Isent_black.pdf,6,paragraph,0.0,0.2815817818125865
Tika,193.tar_1610.02392.gz_tdoa_system_jrnl_13_pages_arxiv_black.pdf,16,paragraph,0.693639212346529,0.6066603517434631
PyMuPDF,193.tar_1610.02392.gz_tdoa_system_jrnl_13_pages_arxiv_black.pdf,16,paragraph,0.6665243298566527,0.6860769003655236
Tika,191.tar_1610.01723.gz_main_black.pdf,0,paragraph,0.6308324842106243,0.6041554877355857
PyMuPDF,191.tar_1610.01723.gz_main_black.pdf,0,paragraph,0.6173211695900163,0.6028491955204982
Tika,195.tar_1610.03346.gz_hj_black.pdf,35,paragraph,0.6033790830569609,0.6240332425926457
PyMuPDF,195.tar_1610.03346.gz_hj_black.pdf,35,paragraph,0.6992239670680164,0.608153597793887
Tika,188.tar_1610.00208.gz_joint_paper_black.pdf,100,paragraph,0.0,0.2996563573883161
PyMuPDF,188.tar_1610.00208.gz_joint_paper_black.pdf,100,paragraph,0.0,0.2972602739726027
Tika,197.tar_1610.04079.gz_fmri_pipeline_optimisation_black.pdf,3,paragraph,0.6446634456757335,0.6888741128414992
PyMuPDF,197.tar_1610.04079.gz_fmri_pipeline_optimisation_black.pdf,3,paragraph,0.6994432052651047,0.6849833937363962
Tika,188.tar_1610.00142.gz_Ossian_black.pdf,1,paragraph,0.6486325895267566,0.6984219561483023
PyMuPDF,188.tar_1610.00142.gz_Ossian_black.pdf,1,paragraph,0.6340133774370041,0.6679853558017638
Tika,198.tar_1610.04736.gz_VdWBUU_revise4_resub_arxiv_black.pdf,8,paragraph,0.0,0.0038369304556354
PyMuPDF,198.tar_1610.04736.gz_VdWBUU_revise4_resub_arxiv_black.pdf,8,paragraph,0.0,0.00381861575179
Tika,196.tar_1610.03833.gz_rigorousPersistence_black.pdf,11,paragraph,0.6719900713846161,0.6616410090805553
PyMuPDF,196.tar_1610.03833.gz_rigorousPersistence_black.pdf,11,paragraph,0.6257048652459404,0.6367179723853901
Tika,200.tar_1610.05591.gz_dibaryon_ppnp_1_black.pdf,9,paragraph,0.696832751645987,0.6694891410647104
PyMuPDF,200.tar_1610.05591.gz_dibaryon_ppnp_1_black.pdf,9,paragraph,0.6608744081990621,0.6600949776270668
Tika,202.tar_1610.06416.gz_politropico_arxiv_black.pdf,4,paragraph,0.6216779244887154,0.6158400040872303
PyMuPDF,202.tar_1610.06416.gz_politropico_arxiv_black.pdf,4,paragraph,0.6522896130537404,0.6678596791938557
Tika,200.tar_1610.05610.gz_3rd-Revised-SHBH_paper_black.pdf,5,paragraph,0.6146115905068065,0.6773357541901808
PyMuPDF,200.tar_1610.05610.gz_3rd-Revised-SHBH_paper_black.pdf,5,paragraph,0.6950819090524591,0.6883527810204917
Tika,192.tar_1610.01929.gz_Continuation_arxiv_black.pdf,13,paragraph,0.6338257478624513,0.6033461274300348
PyMuPDF,192.tar_1610.01929.gz_Continuation_arxiv_black.pdf,13,paragraph,0.6004398265734633,0.6912308816849841
Tika,189.tar_1610.00876.gz_in-arborescences_black.pdf,5,paragraph,0.6553988193197514,0.654412855825412
PyMuPDF,189.tar_1610.00876.gz_in-arborescences_black.pdf,5,paragraph,0.6986949558697763,0.6683010831994246
