Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,190.tar_1708.08975.gz_RainbowHypHam_revision_arxiv_black.pdf,5,paragraph,0.0,0.2959881129271916
Tika,179.tar_1708.04261.gz_arxiv_black.pdf,15,paragraph,0.6188994181915234,0.6836801693725759
PyMuPDF,179.tar_1708.04261.gz_arxiv_black.pdf,15,paragraph,0.6358958329900752,0.6327890434473835
Tika,192.tar_1708.09756.gz_icgac2017_yamamoto_black.pdf,0,paragraph,0.9861019036348596,0.9543552782167574
PyMuPDF,192.tar_1708.09756.gz_icgac2017_yamamoto_black.pdf,0,paragraph,0.9601041431812362,0.9889424448101876
Tika,178.tar_1708.03918.gz_ICCV_747_for_review_final_black.pdf,7,paragraph,0.6895706250682695,0.621903313456924
PyMuPDF,178.tar_1708.03918.gz_ICCV_747_for_review_final_black.pdf,7,paragraph,0.6926477962045074,0.6986516577256608
Tika,182.tar_1708.05893.gz_regdimrenyi2_black.pdf,6,paragraph,0.0,0.2024691358024691
PyMuPDF,182.tar_1708.05893.gz_regdimrenyi2_black.pdf,6,paragraph,0.0,0.2024691358024691
Tika,169.tar_1708.00690.gz_fr_2017_sturm_3d-3_2018-02-27_black.pdf,24,paragraph,0.6044450764490393,0.6655983732321225
PyMuPDF,169.tar_1708.00690.gz_fr_2017_sturm_3d-3_2018-02-27_black.pdf,24,paragraph,0.6218672810023886,0.61795073702455
Tika,168.tar_1708.00380.gz_Lattice2017_obaer_black.pdf,2,paragraph,0.6923341331560268,0.6802142279758758
PyMuPDF,168.tar_1708.00380.gz_Lattice2017_obaer_black.pdf,2,paragraph,0.6933077898607508,0.6776408119908126
Tika,183.tar_1708.06033.gz_dpbetaw_black.pdf,1,paragraph,0.6943341495464179,0.6403517092047845
PyMuPDF,183.tar_1708.06033.gz_dpbetaw_black.pdf,1,paragraph,0.6206307916424332,0.6716286214331086
Tika,174.tar_1708.02355.gz_WZprime-06202018_black.pdf,27,paragraph,0.6733660717681462,0.6377288571800097
PyMuPDF,174.tar_1708.02355.gz_WZprime-06202018_black.pdf,27,paragraph,0.64627494530801,0.673398296018177
Tika,174.tar_1708.02525.gz_review_black.pdf,36,paragraph,0.6574325474909377,0.6769486963126555
PyMuPDF,174.tar_1708.02525.gz_review_black.pdf,36,paragraph,0.68342426168282,0.6013873751133804
Tika,188.tar_1708.08404.gz_main_black.pdf,79,paragraph,0.0,0.1669486745628877
PyMuPDF,188.tar_1708.08404.gz_main_black.pdf,79,paragraph,0.0,0.1638168781025923
Tika,175.tar_1708.02739.gz_ms-arxiv_black.pdf,7,paragraph,0.6474381105339864,0.6943881765363626
PyMuPDF,175.tar_1708.02739.gz_ms-arxiv_black.pdf,7,paragraph,0.6547892763115961,0.6838598538834378
Tika,182.tar_1708.05583.gz_resub_black.pdf,16,paragraph,0.6302966870408058,0.6255841252706713
PyMuPDF,182.tar_1708.05583.gz_resub_black.pdf,16,paragraph,0.6592783527813508,0.6996221715197093
Tika,169.tar_1708.00738.gz_Global_existence_of_solutions_for_semi-linear_wave_equation_with_scale-invariant_damping_and_mass_in_exponentially_weighted_spaces_black.pdf,4,paragraph,0.6640487899163752,0.6002859422899972
PyMuPDF,169.tar_1708.00738.gz_Global_existence_of_solutions_for_semi-linear_wave_equation_with_scale-invariant_damping_and_mass_in_exponentially_weighted_spaces_black.pdf,4,paragraph,0.6867509974402773,0.6531381276407704
Tika,188.tar_1708.08362.gz_LetterErevedited1_black.pdf,0,paragraph,0.0,0.0158144438587243
PyMuPDF,188.tar_1708.08362.gz_LetterErevedited1_black.pdf,0,paragraph,0.0,0.0157438992390449
Tika,181.tar_1708.05118.gz_learning_black.pdf,2,paragraph,0.6242012010319118,0.6482544299456358
PyMuPDF,181.tar_1708.05118.gz_learning_black.pdf,2,paragraph,0.6977621320765436,0.6534480476266136
Tika,191.tar_1708.09379.gz_QCD2-BGequation_Nov_15_black.pdf,20,paragraph,0.6114980717445688,0.6316996667506928
PyMuPDF,191.tar_1708.09379.gz_QCD2-BGequation_Nov_15_black.pdf,20,paragraph,0.6457685174034612,0.6242120431278273
Tika,170.tar_1708.00922.gz_root_black.pdf,0,paragraph,0.6150655149335807,0.6249981075109556
PyMuPDF,170.tar_1708.00922.gz_root_black.pdf,0,paragraph,0.6494411465830386,0.6276812926596488
Tika,176.tar_1708.03193.gz_AdaptiveNetworkExtinction_JH_LBS_IBS_v1_black.pdf,5,paragraph,0.6526220919831381,0.6782741009913081
PyMuPDF,176.tar_1708.03193.gz_AdaptiveNetworkExtinction_JH_LBS_IBS_v1_black.pdf,5,paragraph,0.6544207230824344,0.6755356916201667
Tika,177.tar_1708.03634.gz_IC10paper_clean_black.pdf,16,paragraph,0.0,0.2980908492429229
PyMuPDF,177.tar_1708.03634.gz_IC10paper_clean_black.pdf,16,paragraph,0.651118612701062,0.620087668509927
Tika,176.tar_1708.03375.gz_PointNLS2_black.pdf,1,paragraph,0.6052369540154232,0.6569600027127579
PyMuPDF,176.tar_1708.03375.gz_PointNLS2_black.pdf,1,paragraph,0.6138447174516235,0.6151788307601314
