Tool,ID,Page,Label,F1,SpatialDist
PyMuPDF,76.tar_1505.04898.gz_H-SMUCE_black.pdf,15,paragraph,0.0,0.1715399610136452
Tika,72.tar_1505.02617.gz_CellFree_black.pdf,4,paragraph,0.6267207357536736,0.6332479936783756
PyMuPDF,72.tar_1505.02617.gz_CellFree_black.pdf,4,paragraph,0.6538553133953431,0.6019397058885907
Tika,70.tar_1505.01921.gz_paper_black.pdf,3,paragraph,0.6370885536576834,0.6199149019182051
PyMuPDF,70.tar_1505.01921.gz_paper_black.pdf,3,paragraph,0.6204304614252899,0.6584719638287404
Tika,73.tar_1505.03509.gz_PODCv01_black.pdf,11,paragraph,0.0,0.0011461318051576
PyMuPDF,73.tar_1505.03509.gz_PODCv01_black.pdf,11,paragraph,0.0,0.0011441647597254
Tika,71.tar_1505.02044.gz_PMPhelmholtz_black.pdf,5,paragraph,0.6326048475595584,0.6028841632082471
PyMuPDF,71.tar_1505.02044.gz_PMPhelmholtz_black.pdf,5,paragraph,0.667097787688173,0.643374106664168
Tika,80.tar_1505.07128.gz_ms_rev_black.pdf,6,paragraph,0.6241288020882104,0.670300323428429
PyMuPDF,80.tar_1505.07128.gz_ms_rev_black.pdf,6,paragraph,0.6090694118829791,0.6576417215626422
Tika,81.tar_1505.07192.gz_tip_sal_full_black.pdf,8,paragraph,0.6609033310859231,0.6449954615395649
PyMuPDF,81.tar_1505.07192.gz_tip_sal_full_black.pdf,8,paragraph,0.6289384766771282,0.6918803911018627
Tika,73.tar_1505.03373.gz_Isospectral_subgraph_black.pdf,6,paragraph,0.6120544154390825,0.6177766635259614
PyMuPDF,73.tar_1505.03373.gz_Isospectral_subgraph_black.pdf,6,paragraph,0.6929844985586632,0.6194803521978972
Tika,75.tar_1505.04091.gz_realC_black.pdf,29,paragraph,0.0,0.0180436847103513
PyMuPDF,75.tar_1505.04091.gz_realC_black.pdf,29,paragraph,0.0,0.0167597765363127
Tika,67.tar_1505.00146.gz_BTS_arXiv_black.pdf,10,paragraph,0.0,0.2761810373306905
PyMuPDF,67.tar_1505.00146.gz_BTS_arXiv_black.pdf,10,paragraph,0.0,0.2728158493017213
Tika,77.tar_1505.05246.gz_Linear_Stability_of_the_n-gon_relative_equilibria_of_the__1+n_-body_problem_black.pdf,1,paragraph,0.0,0.2917861359419801
PyMuPDF,77.tar_1505.05246.gz_Linear_Stability_of_the_n-gon_relative_equilibria_of_the__1+n_-body_problem_black.pdf,1,paragraph,0.0,0.2953558302706315
Tika,78.tar_1505.05749.gz_CBP_arxiv_V2_black.pdf,7,paragraph,0.0,0.1105752669652083
PyMuPDF,78.tar_1505.05749.gz_CBP_arxiv_V2_black.pdf,7,paragraph,0.0,0.110461114934618
Tika,72.tar_1505.02927.gz_ComparisonViscosityII_April2015Submitted_black.pdf,26,paragraph,0.6287872792836281,0.6879943071090822
PyMuPDF,72.tar_1505.02927.gz_ComparisonViscosityII_April2015Submitted_black.pdf,26,paragraph,0.6136902823891219,0.6499516116375179
Tika,74.tar_1505.03868.gz_HallVisc_v10_black.pdf,17,paragraph,0.0,0.2702617221475448
PyMuPDF,74.tar_1505.03868.gz_HallVisc_v10_black.pdf,17,paragraph,0.6461730604096345,0.6178613394138451
