Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
GROBID,37.tar_1603.00050.gz_HITfxV1_black_subset_3,3,table,0,0,0,0.0
GROBID,37.tar_1603.00068.gz_2016_Physica_cafaro_black_subset_7,7,table,0,0,0,0.0
GROBID,37.tar_1603.00102.gz_imex_kinetic_multistep_final_black_subset_13,13,table,0,0,0,0.1442125237191651
GROBID,37.tar_1603.00102.gz_imex_kinetic_multistep_final_black_subset_4,4,table,0,0,0,0.02192691029900331
GROBID,37.tar_1603.00116.gz_PVseq15o13_black_subset_5,5,table,0,0,0,0.0
GROBID,37.tar_1603.00168.gz_SchwarzSchrodinger_black_subset_13,13,table,0,0,0,0.3034134007585335
GROBID,37.tar_1603.00168.gz_SchwarzSchrodinger_black_subset_17,17,table,0,0,0,0.18079096045197743
GROBID,37.tar_1603.00173.gz_RevisitedVersion_black_subset_13,13,table,0,0,0,0.0
GROBID,37.tar_1603.00173.gz_RevisitedVersion_black_subset_15,15,table,0,0,0,0.8064516129032258
GROBID,37.tar_1603.00177.gz_master_black_subset_19,19,table,0,0,0,0.0
GROBID,37.tar_1603.00219.gz_fts_pipeline_arxiv_black_subset_1,1,table,0,0,0,0.629242819843342
GROBID,37.tar_1603.00219.gz_fts_pipeline_arxiv_black_subset_10,10,table,0,0,0,0.0
GROBID,37.tar_1603.00255.gz_draft_black_subset_4,4,table,0,0,0,0.0
GROBID,37.tar_1603.00271.gz_EHN-2016-02_black_subset_16,16,table,0,0,0,0.0
GROBID,37.tar_1603.00279.gz_TS_FADEs_black_subset_17,17,table,0,0,0,0.7406434668417597
GROBID,37.tar_1603.00344.gz_spitoni_black_subset_4,4,table,0,0,0,0.0
GROBID,37.tar_1603.00370.gz_reident_black_subset_12,12,table,0,0,0,0.0
GROBID,37.tar_1603.00376.gz_Davison_etal_ApJ_2016_black_subset_8,8,table,0,0,0,0.0
GROBID,37.tar_1603.00380.gz_main_Grifoni_final_arxiv_black_subset_12,12,table,0,0,0,0.3313161875945536
GROBID,37.tar_1603.00436.gz_fluor15_48_black_subset_2,2,table,0,0,0,0.0
GROBID,37.tar_1603.00437.gz_tex_file_black_subset_15,15,table,0,0,0,0.3929164360819037
GROBID,37.tar_1603.00437.gz_tex_file_black_subset_16,16,table,0,0,0,0.2886356996786445
GROBID,37.tar_1603.00439.gz_Lyman_black_subset_1,1,table,0,0,0,0.6
GROBID,37.tar_1603.00441.gz_ParkingDraft_black_subset_6,6,table,0,0,0,0.07133058984910833
GROBID,37.tar_1603.00466.gz_mri_in_ccsne_2_v2_black_subset_17,17,table,0,0,0,0.0
GROBID,37.tar_1603.00466.gz_mri_in_ccsne_2_v2_black_subset_8,8,table,0,0,0,0.6426146010186757
GROBID,37.tar_1603.00468.gz_ms_black_subset_11,11,table,0,0,0,0.6684456304202803
GROBID,37.tar_1603.00468.gz_ms_black_subset_25,25,table,0,0,0,0.0
GROBID,37.tar_1603.00468.gz_ms_black_subset_28,28,table,0,0,0,0.0
GROBID,38.tar_1603.00479.gz_main_black_subset_5,5,table,0,0,0,0.0
GROBID,38.tar_1603.00598.gz_cSMCS-f-f_black_subset_9,9,table,0,0,0,0.416843220338983
GROBID,38.tar_1603.00604.gz_topfcnc_black_subset_15,15,table,0,0,0,0.0
GROBID,38.tar_1603.00637.gz_ChargedGalileonBHsinSDL20160620_black_subset_12,12,table,0,0,0,0.27982326951399117
GROBID,38.tar_1603.00653.gz_dp_sec_sub_v2_black_subset_11,11,table,0,0,0,0.0
GROBID,38.tar_1603.00692.gz_NuMassHierarchy_black_subset_12,12,table,0,0,0,0.11123986095017387
GROBID,38.tar_1603.00764.gz_Electroporosis_black_subset_12,12,table,0,0,0,0.0
GROBID,38.tar_1603.00780.gz_moufset-struct-V3_black_subset_17,17,table,0,0,0,0.251285819250551
GROBID,38.tar_1603.00802.gz_TehraniAdami_black_subset_2,2,table,0,0,0,0.4996704021094265
GROBID,38.tar_1603.00815.gz_manuscript_black_subset_18,18,table,0,0,0,0.0
GROBID,38.tar_1603.00815.gz_manuscript_black_subset_7,7,table,0,0,0,0.7518371961560203
GROBID,38.tar_1603.00818.gz_Old_families_10_black_subset_7,7,table,0,0,0,0.0
GROBID,38.tar_1603.00820.gz_JamesDJ-revised-26Feb2016astroPH_black_subset_13,13,table,0,0,0,0.08389261744966447
GROBID,38.tar_1603.00820.gz_JamesDJ-revised-26Feb2016astroPH_black_subset_4,4,table,0,0,0,0.0
GROBID,38.tar_1603.00827.gz_paper2_black_subset_2,2,table,0,0,0,0.0
GROBID,38.tar_1603.00832.gz_Gas_Power_black_subset_7,7,table,0,0,0,0.21681864235055726
GROBID,38.tar_1603.00833.gz_adhlrrv-12_black_subset_3,3,table,0,0,0,0.0
GROBID,38.tar_1603.00891.gz_pp_SN_rev1_black_subset_2,2,table,0,0,0,0.7131086142322097
GROBID,38.tar_1603.00917.gz_Rizzi-Manuscript_black_subset_1,1,table,0,0,0,0.25203252032520324
GROBID,39.tar_1603.00959.gz_bull-l-template__ADACHI__black_subset_20,20,table,0,0,0,0.0
GROBID,39.tar_1603.01009.gz_gtV2_black_subset_26,26,table,0,0,0,0.5487122060470324
GROBID,39.tar_1603.01014.gz_KATRIN_MainSpec2013_JINST_V6_black_subset_12,12,table,0,0,0,0.0
GROBID,39.tar_1603.01019.gz_IS2_B_16_1_black_subset_16,16,table,0,0,0,0.0
GROBID,39.tar_1603.01019.gz_IS2_B_16_1_black_subset_20,20,table,0,0,0,0.0
GROBID,39.tar_1603.01022.gz_Technical_Report_Packet_loss_probability_in_the_EH_SU_black_subset_11,11,table,0,0,0,0.0
GROBID,39.tar_1603.01049.gz_Bedlewo-arXiv_black_subset_13,13,table,0,0,0,0.736842105263158
GROBID,39.tar_1603.01049.gz_Bedlewo-arXiv_black_subset_8,8,table,0,0,0,0.0
GROBID,39.tar_1603.01065.gz_rvmanuscript5_new_black_subset_13,13,table,0,0,0,0.10389610389610397
GROBID,39.tar_1603.01065.gz_rvmanuscript5_new_black_subset_15,15,table,0,0,0,0.0
GROBID,39.tar_1603.01065.gz_rvmanuscript5_new_black_subset_16,16,table,0,0,0,0.0
GROBID,39.tar_1603.01090.gz_Newton_sv_02_03_2016ArXive_black_subset_16,16,table,0,0,0,0.1085362276327369
GROBID,39.tar_1603.01098.gz_In+d_black_subset_6,6,table,0,0,0,0.3146346512109294
GROBID,39.tar_1603.01115.gz_journal-now_black_subset_2,2,table,0,0,0,0.3090909090909091
GROBID,39.tar_1603.01132.gz_discretetime_black_subset_5,5,table,0,0,0,0.0
GROBID,39.tar_1603.01210.gz_Rebelo17Lomonosov15_black_subset_1,1,table,0,0,0,0.22731277533039645
GROBID,39.tar_1603.01226.gz_straal_J1943+213_arxiv_black_subset_5,5,table,0,0,0,0.2934567085261071
GROBID,39.tar_1603.01236.gz_asymptotics_arxiv_black_subset_14,14,table,0,0,0,0.0
GROBID,39.tar_1603.01237.gz_file_25_02_16_black_subset_7,7,table,0,0,0,0.17985611510791372
GROBID,39.tar_1603.01256.gz_diphoton_arxiv_black_subset_15,15,table,0,0,0,0.0
GROBID,39.tar_1603.01261.gz_paper_PSP_2015_v11_black_subset_8,8,table,0,0,0,0.1246418338108883
GROBID,39.tar_1603.01263.gz_Landry_Barbot_2015_black_subset_21,21,table,0,0,0,0.0
GROBID,39.tar_1603.01306.gz_REU2015submitMathematika_black_subset_4,4,table,0,0,0,0.0
GROBID,39.tar_1603.01316.gz_Performance_Assessement_CSBC2016tex_black_subset_5,5,table,0,0,0,0.42659279778393355
GROBID,39.tar_1603.01325.gz_submit_rev2_black_subset_11,11,table,0,0,0,0.0
GROBID,39.tar_1603.01335.gz_manuscript_v2_black_subset_8,8,table,0,0,0,0.08985879332477538
GROBID,39.tar_1603.01337.gz_alicespec-2-6_black_subset_2,2,table,0,0,0,0.2659446450060169
GROBID,39.tar_1603.01377.gz_darkphoton_final_black_subset_5,5,table,0,0,0,0.23369036027263873
GROBID,39.tar_1603.01399.gz_bare_conf_arxiv_black_subset_3,3,table,0,0,0,0.30604534005037776
GROBID,40.tar_1603.01419.gz_palmer_black_subset_34,34,table,0,0,0,0.0
GROBID,40.tar_1603.01443.gz_imf_arxiv_black_subset_16,16,table,0,0,0,0.9760640961442164
GROBID,40.tar_1603.01443.gz_imf_arxiv_black_subset_18,18,table,0,0,0,0.5981511691136487
GROBID,40.tar_1603.01463.gz_Paper_for_astroph_black_subset_22,22,table,0,0,0,0.16771488469601678
GROBID,40.tar_1603.01471.gz_XcCorrVerA_black_subset_2,2,table,0,0,0,0.0
GROBID,40.tar_1603.01476.gz_VinesSurvival_20170722_black_subset_34,34,table,0,0,0,0.0
GROBID,40.tar_1603.01476.gz_VinesSurvival_20170722_black_subset_38,38,table,0,0,0,0.0
GROBID,40.tar_1603.01476.gz_VinesSurvival_20170722_black_subset_42,42,table,0,0,0,0.0
GROBID,40.tar_1603.01476.gz_VinesSurvival_20170722_black_subset_43,43,table,0,0,0,0.0
GROBID,40.tar_1603.01520.gz_paper_black_subset_3,3,table,0,0,0,0.0
GROBID,40.tar_1603.01521.gz_ArXiv_20160304_black_subset_30,30,table,0,0,0,0.0
GROBID,40.tar_1603.01523.gz_ISCExamples_black_subset_11,11,table,0,0,0,0.2565556343019135
GROBID,40.tar_1603.01523.gz_ISCExamples_black_subset_12,12,table,0,0,0,0.0
GROBID,40.tar_1603.01523.gz_ISCExamples_black_subset_4,4,table,0,0,0,0.0
GROBID,40.tar_1603.01564.gz_iros2016_1_black_subset_7,7,table,0,0,0,0.09326424870466327
GROBID,40.tar_1603.01591.gz_DWFversion3_black_subset_6,6,table,0,0,0,0.0
GROBID,40.tar_1603.01656.gz_sal-paper_arxiv_black_subset_33,33,table,0,0,0,0.16513761467889906
GROBID,40.tar_1603.01700.gz_hdm_introduction_black_subset_22,22,table,0,0,0,0.3304157549234135
GROBID,40.tar_1603.01721.gz_k2-hjs_V4_black_subset_7,7,table,0,0,0,0.0
GROBID,40.tar_1603.01724.gz_EllipticGenera_Multicenters_black_subset_18,18,table,0,0,0,0.165016501650165
GROBID,40.tar_1603.01727.gz_Branching_Semilinear6_black_subset_23,23,table,0,0,0,0.0
GROBID,40.tar_1603.01775.gz_FCPCA_black_subset_23,23,table,0,0,0,0.425531914893617
GROBID,40.tar_1603.01795.gz_Edition20-1_black_subset_10,10,table,0,0,0,0.27994227994228
GROBID,40.tar_1603.01801.gz_eccv2016_black_subset_10,10,table,0,0,0,0.41605839416058393
GROBID,40.tar_1603.01897.gz_ETMS3378_Extended_black_subset_31,31,table,0,0,0,0.0
GROBID,40.tar_1603.01897.gz_ETMS3378_Extended_black_subset_34,34,table,0,0,0,0.0
GROBID,40.tar_1603.01918.gz_paper_black_subset_2,2,table,0,0,0,0.0039370078740157055
GROBID,40.tar_1603.01942.gz_ArXiv_2D_v2_black_subset_13,13,table,0,0,0,0.10670731707317074
GROBID,40.tar_1603.01942.gz_ArXiv_2D_v2_black_subset_15,15,table,0,0,0,0.06831566548881042
GROBID,40.tar_1603.01942.gz_ArXiv_2D_v2_black_subset_16,16,table,0,0,0,0.0
GROBID,40.tar_1603.01942.gz_ArXiv_2D_v2_black_subset_6,6,table,0,0,0,0.0
GROBID,41.tar_1603.01973.gz_icwsm2016-poster-demographics_black_subset_2,2,table,0,0,0,0.6817895400126024
GROBID,41.tar_1603.01985.gz_SVARE_arxiv_black_subset_13,13,table,0,0,0,0.10890732059141726
GROBID,41.tar_1603.01985.gz_SVARE_arxiv_black_subset_14,14,table,0,0,0,0.0
GROBID,41.tar_1603.01990.gz_DFT_water_revtex_final_black_subset_74,74,table,0,0,0,0.07390917186108638
