Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
GROBID,144.tar_1411.0028.gz_karatekin_black_subset_2,2,table,0,0,0,0.0
GROBID,144.tar_1411.0030.gz_clean_draft_nips_black_subset_1,1,table,0,0,0,0.0
GROBID,144.tar_1411.0035.gz_H-constr-AC_black_subset_0,0,table,0,0,0,0.012307692307692264
GROBID,144.tar_1411.0041.gz_Patterns_black_subset_5,5,table,0,0,0,0.0
GROBID,144.tar_1411.0041.gz_Patterns_black_subset_6,6,table,0,0,0,0.0
GROBID,144.tar_1411.0071.gz_Dirichlet_Neumann_eigenvalues_submitted_black_subset_14,14,table,0,0,0,0.002629848783694939
GROBID,144.tar_1411.0071.gz_Dirichlet_Neumann_eigenvalues_submitted_black_subset_15,15,table,0,0,0,0.00736648250460405
GROBID,144.tar_1411.0127.gz_draft_V2_black_subset_11,11,table,0,0,0,0.0
GROBID,144.tar_1411.0127.gz_draft_V2_black_subset_15,15,table,0,0,0,0.0
GROBID,144.tar_1411.0127.gz_draft_V2_black_subset_2,2,table,0,0,0,0.005221932114882577
GROBID,144.tar_1411.0169.gz_full-version_black_subset_12,12,table,0,0,0,0.004907975460122742
GROBID,144.tar_1411.0169.gz_full-version_black_subset_6,6,table,0,0,0,0.002039775624681255
GROBID,144.tar_1411.0186.gz_doob-corr-arxiv_black_subset_15,15,table,0,0,0,0.0
GROBID,144.tar_1411.0186.gz_doob-corr-arxiv_black_subset_26,26,table,0,0,0,0.0
GROBID,144.tar_1411.0186.gz_doob-corr-arxiv_black_subset_31,31,table,0,0,0,0.0
GROBID,144.tar_1411.0186.gz_doob-corr-arxiv_black_subset_32,32,table,0,0,0,0.0
GROBID,144.tar_1411.0186.gz_doob-corr-arxiv_black_subset_8,8,table,0,0,0,0.0
GROBID,144.tar_1411.0193.gz_yamabe-invariant_black_subset_9,9,table,0,0,0,0.016326530612244882
GROBID,144.tar_1411.0201.gz_locintna10_black_subset_12,12,table,0,0,0,0.007905138339920938
GROBID,144.tar_1411.0238.gz_photonic_crystal_scikvs2_black_subset_7,7,table,0,0,0,0.0
GROBID,144.tar_1411.0243.gz_rrd_singularity111214_black_subset_30,30,table,0,0,0,0.013698630136986339
GROBID,144.tar_1411.0289.gz_Kokotsakis_black_subset_15,15,table,0,0,0,0.0
GROBID,144.tar_1411.0289.gz_Kokotsakis_black_subset_35,35,table,0,0,0,0.0
GROBID,144.tar_1411.0289.gz_Kokotsakis_black_subset_51,51,table,0,0,0,0.0
GROBID,144.tar_1411.0289.gz_Kokotsakis_black_subset_53,53,table,0,0,0,0.0
GROBID,144.tar_1411.0289.gz_Kokotsakis_black_subset_54,54,table,0,0,0,0.0
GROBID,144.tar_1411.0289.gz_Kokotsakis_black_subset_8,8,table,0,0,0,0.0
GROBID,144.tar_1411.0296.gz_riemannian_kernels_arxiv_v2_black_subset_3,3,table,0,0,0,0.0
GROBID,144.tar_1411.0301.gz_thresholdMMCDiscArxiv_black_subset_15,15,table,0,0,0,0.008230452674897179
GROBID,144.tar_1411.0301.gz_thresholdMMCDiscArxiv_black_subset_3,3,table,0,0,0,0.020202020202020207
