Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
ScienceParse,1.tar_1601.00501.gz_sdds-vs-obdds_black.pdf,2,section,0.672136644027308,0.49395991406998885,0.49149004452825,0.5265519297640924
ScienceParse,17.tar_1601.08119.gz_vortex_black.pdf,2,section,0.6711690441650403,0.4530789440165914,0.46839883628878476,0.5211234561595919
ScienceParse,12.tar_1601.05806.gz_3C273_Tb_arxiv2_black.pdf,3,section,0.6255758199558157,0.5046207091926279,0.6945457589121717,0.5817914785188678
ScienceParse,2.tar_1601.00508.gz_transverse-exponential-stability_3rd_Final_black.pdf,0,section,0.582013978099657,0.5904079571773599,0.6182998273303878,0.5053045523837958
ScienceParse,11.tar_1601.05055.gz_Mesure_inv_BO_black.pdf,30,section,0.4301438676245979,0.6879834493821767,0.32962144068195753,0.6020377922526405
ScienceParse,11.tar_1601.05071.gz_PHO_PRB_black.pdf,1,section,0.3677444351989234,0.3214229600671086,0.6697783043080069,0.533751873189233
ScienceParse,15.tar_1601.07057.gz_mimeunimo_final_black.pdf,7,section,0.5906470967463635,0.5943164943174895,0.4417812341081575,0.5974671786803577
ScienceParse,10.tar_1601.04944.gz_RadiativeCorrectionsPalatiniAction_arxivV4_black.pdf,1,section,0.367243919885578,0.6404055508434082,0.661676095625468,0.4786095723311017
ScienceParse,1.tar_1601.00139.gz_Group_Centrality_for_Semantic_Networks_a_SWOT_analysis_featuring_Random_Walks_black.pdf,8,section,0.3678837334173979,0.5381648161067757,0.6386189757464378,0.4025222953963579
ScienceParse,3.tar_1601.01083.gz_TC_black.pdf,7,section,0.30853917994942553,0.3555094695819554,0.4523218110705107,0.493144226215832
ScienceParse,17.tar_1601.08212.gz_Skyrmion-Switching_arxiv_black.pdf,8,section,0.4551909735434003,0.39032731296049644,0.30035413822825346,0.4674918350438066
ScienceParse,14.tar_1601.06865.gz_DrawingPseudolinesArXiv_black.pdf,0,section,0.6466502469400214,0.432673849805952,0.39929033484214727,0.4436111488980155
ScienceParse,15.tar_1601.07219.gz_NHQC_v4_black.pdf,6,section,0.4235140427359845,0.5401707940676768,0.38660434165549507,0.6310403477311786
ScienceParse,10.tar_1601.04828.gz_Constraint-Newton-5-electron-arXiv-19-01-2016_black.pdf,1,section,0.4921751745186489,0.43384847672202476,0.6073245169316221,0.510305898538103
ScienceParse,17.tar_1601.08067.gz_document_black.pdf,17,section,0.36812641312589234,0.4383585930833145,0.35045897761326816,0.4836817366022582
ScienceParse,1.tar_1601.00447.gz_article2_black.pdf,1,section,0.3340513029711535,0.5777621059599447,0.4415880665067984,0.4571961848121186
ScienceParse,13.tar_1601.06285.gz_higher-t-dual-update_black.pdf,20,section,0.612647097599762,0.32905088123163106,0.5130252569083589,0.42529241505089493
ScienceParse,12.tar_1601.05770.gz_LectureNotes_black.pdf,79,section,0.30932236638408456,0.6311237167496145,0.6825150912055585,0.6596651118154886
ScienceParse,2.tar_1601.00669.gz_BICA-augello-rizzo_copy_black.pdf,7,section,0.5395539004853169,0.38887629283468994,0.6777591370523074,0.5021720945729152
ScienceParse,12.tar_1601.05638.gz_kt-it2016_1_black.pdf,2,section,0.4608472960163677,0.6820445083237437,0.674263623477177,0.4025501780661628
ScienceParse,16.tar_1601.07603.gz_netschroe_black.pdf,14,section,0.4379727847501888,0.47528134277719986,0.5977193221936663,0.5122499814873499
ScienceParse,10.tar_1601.04833.gz_alCirArchiv_black.pdf,4,section,0.3112084829942267,0.5403924144490772,0.5314743066308952,0.42550976424690323
ScienceParse,17.tar_1601.08162.gz_2015mt-its_black.pdf,5,section,0.3495163404230632,0.5219106040116908,0.5202965581680191,0.5990683084205786
ScienceParse,12.tar_1601.05456.gz_NIW_scattering6_black.pdf,33,section,0.3849638406010776,0.5769363397219154,0.5577242749862252,0.5326760059078935
ScienceParse,12.tar_1601.05663.gz_fich_newjmc_dl_2_black.pdf,3,section,0.42177756890824086,0.3392973716358163,0.33758655780330415,0.655833895492683
ScienceParse,3.tar_1601.01033.gz_burnside_black.pdf,0,section,0.3269722528488738,0.43708290148830087,0.4023920825980412,0.5684338427465819
ScienceParse,17.tar_1601.07856.gz_sigindex_black.pdf,3,section,0.6280663184629918,0.6053336922732497,0.5583977323020969,0.503178044698013
ScienceParse,12.tar_1601.05494.gz_main_black.pdf,3,section,0.6783834091297736,0.3602600464679875,0.49755616431278293,0.6699568716150115
ScienceParse,2.tar_1601.00670.gz_main_nocr_black.pdf,1,section,0.422961214394689,0.48039027345483587,0.3041311955719094,0.5951736010201925
ScienceParse,10.tar_1601.04581.gz_c1a_longpaper_black.pdf,8,section,0.47857470134328606,0.41797130203842153,0.4482438785257485,0.4687964898459073
ScienceParse,10.tar_1601.04755.gz_k_level_black.pdf,22,section,0.5219196465330955,0.5295989051015518,0.491452562717851,0.6176600854405246
